end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00007,15,64113,1.00007,964624000.0,120586240,0,2953,5537152
2.00068,15,63788,1.00061,230546000.0,28835840,1.00007,776,99912
3.00008,15,66500,0.999402,451157000.0,56360960,2.00068,0,2791744
4.00008,15,64127,1,346029000.0,43253760,3.00008,0,2861248
5.00008,15,68409,0.999996,356517000.0,44564480,4.00008,0,3077000
6.00008,15,65450,1,377487000.0,47185920,5.00008,0,3423072
7.00009,15,72030,1.00001,429911000.0,53739520,6.00008,0,3925528
8.00008,15,64017,0.999984,492839000.0,61603840,7.00009,171,2852560
9.0001,15,64029,1.00002,304081000.0,38010880,8.00008,0,2299424
10.0001,15,63943,1.00002,283109000.0,35389440,9.0001,0,2370376
11.0001,15,63805,0.999965,304098000.0,38010880,10.0001,0,2581784
12.0001,15,64063,0.999997,335545000.0,41943040,11.0001,0,2939440
13.0001,15,63931,1,377487000.0,47185920,12.0001,0,3457824
14.0001,15,63945,1.00002,314568000.0,39321600,13.0001,263,1862128
15.0001,15,64136,0.999982,230691000.0,28835840,14.0001,0,1892536
16.0001,15,65084,1,241172000.0,30146560,15.0001,0,2043128
17.0001,15,64098,1,272630000.0,34078720,16.0001,0,2344312
18.0001,15,63801,1.00003,304079000.0,38010880,17.0001,0,2785952
19.0001,15,66164,0.999975,335553000.0,41943040,18.0001,6,2247296
20.0001,15,64227,1.00001,283112000.0,35389440,19.0001,0,2261776
21.0001,15,63834,0.999987,283119000.0,35389440,20.0001,0,2322592
22.0001,15,64203,1,293601280,36700160,21.0001,0,2476080
23.0001,15,63842,1.00003,314563000.0,39321600,22.0001,0,2719344
24.0001,15,63797,0.999964,356529000.0,44564480,23.0001,0,3058176
25.0001,15,64346,1,325057000.0,40632320,24.0001,84,2267568
26.0001,15,64309,1,283115000.0,35389440,25.0001,0,2283496
27.0001,15,64459,0.999998,283116000.0,35389440,26.0001,0,2368928
28.0001,15,63936,1,304087000.0,38010880,27.0001,0,2545584
29.0001,15,64085,0.999998,325059000.0,40632320,28.0001,0,2820704
30.0001,15,67456,1.00002,366996000.0,45875200,29.0001,0,3188496
31.0001,15,64096,0.999984,419437000.0,52428800,30.0001,0,3647512
32.0001,15,79493,0.999999,471860000.0,58982400,31.0001,0,4196304
33.0001,15,63945,1.00004,272620000.0,34078720,32.0001,44,2122768
34.0001,15,63865,0.999967,272639000.0,34078720,33.0001,0,2187928
35.0001,15,64058,1,272629760,34078720,34.0001,0,2397888
36.0001,15,64063,0.999998,314573000.0,39321600,35.0001,0,2752648
37.0001,15,63845,1.00001,366997000.0,45875200,36.0001,0,3258000
38.0001,15,65033,1,387973000.0,48496640,37.0001,101,1883848
39.0001,15,63984,1,230686000.0,28835840,38.0001,0,1895432
40.0001,15,63992,0.999993,241174000.0,30146560,39.0001,0,1944664
41.0001,15,65295,0.999993,241174000.0,30146560,40.0001,0,2079328
42.0001,15,63853,1.00004,272619000.0,34078720,41.0001,0,2296528
43.0001,15,63839,1,304087000.0,38010880,42.0001,0,2600608
44.0001,15,64987,0.999952,335560000.0,41943040,43.0001,0,2995912
45.0001,15,64417,1.00001,293600000.0,36700160,44.0001,17,2216888
46.0001,15,63972,0.999996,272631000.0,34078720,45.0001,0,2242952
47.0001,15,63981,1,283115000.0,35389440,46.0001,0,2347208
48.0001,15,63758,1,304087000.0,38010880,47.0001,0,2536896
49.0001,15,63864,0.999996,325060000.0,40632320,48.0001,0,2814912
50.0001,15,64929,1.00002,356510000.0,44564480,49.0001,0,3175464
51.0001,15,64019,1.00001,325056000.0,40632320,50.0001,2,2293632
52.0001,15,63740,0.999975,283123000.0,35389440,51.0001,0,2315352
53.0001,15,63855,1.00001,293600000.0,36700160,52.0001,0,2413816
54.0001,15,63796,1.00003,304078000.0,38010880,53.0001,0,2607848
55.0001,15,75015,0.99997,335554000.0,41943040,54.0001,0,2894552
56.0001,15,63748,0.999999,356516000.0,44564480,55.0001,0,3265240
57.0001,15,63865,0.999999,419431000.0,52428800,56.0001,0,3745976
58.0001,15,90243,0.999996,471861000.0,58982400,57.0001,294,3323160
59.0001,15,64507,1.00001,283114000.0,35389440,58.0001,310,2180688
60.0001,15,64160,1.00002,262138000.0,32768000,59.0001,0,2245848
