end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00006,15,83071,1.00006,4424730000.0,553123840,0,0,176347184
2.00007,15,83556,1.00001,8430500000.0,1053818880,1.00006,0,176347184
3.00007,15,83254,1,8535408640,1066926080,2.00007,0,176347184
4.00009,15,83608,1.00002,8440850000.0,1055129600,3.00007,0,176454560
5.00006,15,84080,0.999973,8388830000.0,1048576000,4.00009,0,176454560
6.00006,15,84448,1,8346664960,1043333120,5.00006,0,176454560
7.00006,15,85069,0.999998,8294250000.0,1036779520,6.00006,0,176454560
8.00005,15,85153,0.999995,8357190000.0,1044643840,7.00006,0,176454560
9.00007,15,85903,1.00002,8220700000.0,1027604480,8.00005,0,176454560
10.0001,15,86522,0.999988,8147530000.0,1018429440,9.00007,0,176472456
11.0001,15,87674,1.00002,8052870000.0,1006632960,10.0001,0,176472456
12.0001,15,88556,0.999985,7990270000.0,998768640,11.0001,0,176472456
13.0001,15,88677,1.00007,8021040000.0,1002700800,12.0001,0,176472456
14.0001,15,84066,0.999929,8200450000.0,1024983040,13.0001,0,176472456
15,15,84372,0.999965,8357440000.0,1044643840,14.0001,0,176910908
16.0001,15,84527,1.00003,8335900000.0,1042022400,15,0,176910908
17.0001,15,84492,1,8325693440,1040711680,16.0001,0,176910908
18.0001,15,84343,1,8409579520,1051197440,17.0001,0,176910908
19.0001,15,84592,0.999994,8325740000.0,1040711680,18.0001,0,176910908
20.0001,15,85284,1.00001,8273200000.0,1034158080,19.0001,0,176910908
21.0001,15,85797,0.999999,8231330000.0,1028915200,20.0001,0,176910908
22,15,86164,0.99994,8137440000.0,1017118720,21.0001,0,176910908
23.0001,15,86926,1.00005,8220400000.0,1027604480,22,0,176910908
24.0001,15,87213,1,8095006720,1011875840,23.0001,0,176910908
25.0001,15,88209,1.00001,8011060000.0,1001390080,24.0001,0,176910908
26.0001,15,88950,1,7937710000.0,992215040,25.0001,0,176910908
27.0001,15,89530,0.999997,7885310000.0,985661440,26.0001,0,176910908
28.0001,15,85376,1,8273250000.0,1034158080,27.0001,0,176910908
29.0001,15,85585,1.00001,8241710000.0,1030225920,28.0001,0,176910908
30.0001,15,85800,0.999987,8210460000.0,1026293760,29.0001,0,176946700
31.0001,15,85998,0.999999,8199870000.0,1024983040,30.0001,0,176946700
32.0001,15,86361,0.999997,8178920000.0,1022361600,31.0001,0,176946700
33.0001,15,85761,0.999998,8262790000.0,1032847360,32.0001,0,176946700
34.0001,15,86327,1,8178880000.0,1022361600,33.0001,0,176946700
35.0001,15,86868,1.00001,8126410000.0,1015808000,34.0001,0,176946700
36.0001,15,87337,1,8084510000.0,1010565120,35.0001,0,176946700
37.0001,15,87919,1,8032070000.0,1004011520,36.0001,0,176946700
38.0001,15,88118,1,8053050000.0,1006632960,37.0001,0,176946700
39.0001,15,88334,0.999988,8000730000.0,1000079360,38.0001,0,176946700
40,15,89050,0.999965,7927510000.0,990904320,39.0001,0,176946700
41.0001,15,85471,1.00006,7989650000.0,998768640,40,0,176946700
42.0001,15,82525,0.999977,8378320000.0,1047265280,41.0001,0,176946700
43.0001,15,70677,1.00001,9741190000.0,1217658880,42.0001,0,176946700
44.0001,15,71153,0.999991,9888160000.0,1236008960,43.0001,0,176946700
45.0001,15,46315,1.00001,9374200000.0,1171783680,44.0001,51,88477824
46.0001,15,46015,1.00001,7727970000.0,966000640,45.0001,27,44399976
47.0001,15,45997,0.999999,7717530000.0,964689920,46.0001,0,44740000
48.0001,15,45941,0.999991,7885360000.0,985661440,47.0001,0,45974824
49.0001,15,45917,0.999997,8199890000.0,1024983040,48.0001,0,48193928
50.0001,15,45987,1,8640240000.0,1080033280,49.0001,0,51433104
51.0001,15,46038,0.999995,9300920000.0,1162608640,50.0001,0,55754988
52.0001,15,45980,1.00001,8734590000.0,1091829760,51.0001,32,31702764
53.0001,15,46091,1.00001,5536440000.0,692060160,52.0001,0,31881724
54.0001,15,46077,1.00002,5567840000.0,695992320,53.0001,0,32409656
55.0001,15,46009,0.999982,5725330000.0,715653120,54.0001,0,33796596
56.0001,15,45962,1,6071240000.0,758906880,55.0001,0,36051492
57.0001,15,46036,0.999994,6501210000.0,812646400,56.0001,0,39192240
58.0001,15,45991,1,7140802560,892600320,57.0001,0,43308320
59.0001,15,46004,1,7979660000.0,997457920,58.0001,0,48542900
60.0001,15,45974,1.00001,8954790000.0,1119354880,59.0001,0,54887032
