end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00008,15,50956,1.00008,880729000.0,110100480,0,58,1139576
2.0001,15,51145,1.00001,146799000.0,18350080,1.00008,9,590784
3.0005,15,50989,1.00041,31444500.0,3932160,2.0001,9,89776
4.00014,15,52686,0.999636,20979200.0,2621440,3.0005,0,121632
5.00028,15,52225,1.00014,20968600.0,2621440,4.00014,0,237472
6.00025,15,52334,0.999974,41944100.0,5242880,5.00028,9,202720
7.00014,15,52312,0.99989,41947700.0,5242880,6.00025,0,214304
8.0001,15,51411,0.999961,31458500.0,3932160,7.00014,4,186792
9.00012,15,51186,1.00002,31456700.0,3932160,8.0001,1,157832
10.0006,15,51217,1.00047,10480800.0,1310720,9.00012,3,110048
11.0005,15,52011,0.999901,20973600.0,2621440,10.0006,6,65160
12.0009,15,50942,1.00038,10481800.0,1310720,11.0005,0,89776
13.0011,15,54032,1.0002,10483600.0,1310720,12.0009,2,66608
14.0002,15,52027,0.999162,20989100.0,2621440,13.0011,0,117288
15.0002,15,52155,0.999938,20972800.0,2621440,14.0002,2,99912
16.0005,15,51644,1.00036,10482000.0,1310720,15.0002,6,63712
17.0007,15,52567,1.00021,10483600.0,1310720,16.0005,2,49232
18.0004,15,51292,0.999673,10489200.0,1310720,17.0007,0,75296
19.0005,15,52163,1.00012,10484500.0,1310720,18.0004,0,176656
20.0006,15,52254,1.00001,20971300.0,2621440,19.0005,1,121632
21.0004,15,51497,0.99988,20974000.0,2621440,20.0006,0,166520
22.0001,15,51052,0.999646,41957900.0,5242880,21.0004,0,317112
23.0003,15,51965,1.00022,31450400.0,3932160,22.0001,5,170864
24.0003,15,52150,0.999963,20972300.0,2621440,23.0003,1,72400
25.0005,15,51284,1.00024,10483300.0,1310720,24.0003,0,89776
26.0006,15,52373,1.00012,10484500.0,1310720,25.0005,1,65160
27.0005,15,52082,0.999909,10486700.0,1310720,26.0006,0,105704
28.0004,15,51725,0.999825,20975200.0,2621440,27.0005,0,237472
29.0002,15,52205,0.999822,41950500.0,5242880,28.0004,7,124528
30.0006,15,52965,1.00046,10480900.0,1310720,29.0002,0,118736
31.0004,15,51752,0.999712,20977600.0,2621440,30.0006,1,79640
32.0004,15,52216,1,10485760,1310720,31.0004,4,57920
33.0002,15,52191,0.999878,10487000.0,1310720,32.0004,0,89776
34.0001,15,51473,0.999896,20973700.0,2621440,33.0002,0,204168
35.0002,15,52005,1.00004,41941400.0,5242880,34.0001,2,199824
36.0002,15,51411,1.00002,31456700.0,3932160,35.0002,0,225888
37.0001,15,51087,0.99993,41946000.0,5242880,36.0002,0,298288
38.0002,15,52144,1.00007,20970000.0,2621440,37.0001,3,94120
39.0005,15,52957,1.00028,10482800.0,1310720,38.0002,0,123080
40.0001,15,51988,0.999608,31469600.0,3932160,39.0005,1,144800
41.0006,15,53008,1.00051,10480400.0,1310720,40.0001,2,81088
42.0002,15,53633,0.999598,20980000.0,2621440,41.0006,1,47784
43.0011,15,53094,1.00091,0,0,42.0002,0,70952
44.0002,15,51921,0.999086,20990700.0,2621440,43.0011,0,137560
45.0002,15,51222,0.999983,31457800.0,3932160,44.0002,0,312768
46.0001,15,50983,0.999981,62915800.0,7864320,45.0002,0,603816
47.0001,15,51076,0.999979,125832000.0,15728640,46.0001,0,980296
48.0001,15,51002,0.999996,146801000.0,18350080,47.0001,1,645808
49.0001,15,51211,1.00001,94371100.0,11796480,48.0001,2,340280
50.0001,15,51030,0.999987,52429500.0,6553600,49.0001,0,366344
51.0001,15,51160,0.999965,62916800.0,7864320,50.0001,0,451776
52.0001,15,51002,1.00004,83882600.0,10485760,51.0001,0,658840
53.0001,15,51037,1.00002,62913300.0,7864320,52.0001,2,377928
54.0003,15,51466,1.00012,31453600.0,3932160,53.0001,1,212856
55.0001,15,50980,0.999845,41949500.0,5242880,54.0003,0,272224
56.0001,15,51068,1.00003,52427200.0,6553600,55.0001,0,445984
57.0001,15,51279,0.999948,83890400.0,10485760,56.0001,0,695040
58.0001,15,51076,1.00003,125825000.0,15728640,57.0001,0,1015048
59.0001,15,51211,0.999993,146802000.0,18350080,58.0001,4,631328
60.0002,15,50967,1.00005,94367000.0,11796480,59.0001,1,595128
