end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00032,15,155834,1.00032,2515770000.0,314572800,0,0,644256
2.0001,15,183893,0.999779,367083000.0,45875200,1.00032,0,41232384
3.00009,15,227556,0.999985,2023780000.0,252968960,2.0001,952,41295020
4.0001,15,166144,1.00001,1174390000.0,146800640,3.00009,92,20687776
5.00009,15,167081,0.999992,996155000.0,124518400,4.0001,0,20929372
6.00029,15,169178,1.0002,1016920000.0,127139840,5.00009,0,21967340
7.00009,15,174282,0.999801,1048780000.0,131072000,6.00029,0,23774836
8.00009,15,181190,1,1111490000.0,138936320,7.00009,0,26307120
9.00009,15,189907,0.999999,1184890000.0,148111360,8.00009,0,29474712
10.0001,15,200008,0.999989,1268790000.0,158597120,9.00009,0,33161288
11.0001,15,210947,1.00003,1342140000.0,167772160,10.0001,0,37402640
12.0001,15,223122,0.999983,1436570000.0,179568640,11.0001,0,42234560
13.0001,15,235838,1,1541410000.0,192675840,12.0001,0,47442296
14.0001,15,167169,1,1457520000.0,182190080,13.0001,19,24571208
15.0001,15,167361,0.999996,1174410000.0,146800640,14.0001,0,24696480
16.0001,15,169517,1,1184890000.0,148111360,15.0001,0,25528644
17.0001,15,174169,1.00001,1226820000.0,153354240,16.0001,0,27166128
18.0001,15,180671,1,1258290000.0,157286400,17.0001,0,29519452
19.0001,15,188896,0.999972,1331730000.0,166461440,18.0001,0,32543876
20.0001,15,198461,1.00003,1394560000.0,174325760,19.0001,0,36140972
21.0001,15,209320,0.99998,1478520000.0,184811520,20.0001,0,40328636
22.0001,15,221207,1.00002,1551860000.0,193986560,21.0001,0,44874220
23.0001,15,233684,0.999985,1635800000.0,204472320,22.0001,0,49938788
24.0001,15,169517,1.00001,1719640000.0,214958080,23.0001,11,31989100
25.0001,15,169029,0.999974,1520470000.0,190054400,24.0001,0,32033840
26.0001,15,170791,1.00001,1520420000.0,190054400,25.0001,0,32588616
27.0001,15,175106,0.999988,1530940000.0,191365120,26.0001,0,33778700
28.0001,15,182376,1.00003,1541370000.0,192675840,27.0001,0,35568300
29.0001,15,197912,0.999987,1489000000.0,186122240,28.0001,0,37787404
30.0001,15,207837,1,1520430000.0,190054400,29.0001,0,40480752
31.0001,15,218523,0.999998,1562380000.0,195297280,30.0001,0,43594656
32.0001,15,230361,1,1593830000.0,199229440,31.0001,0,47093324
33.0001,15,180567,1.00002,1688180000.0,211025920,32.0001,14,30485836
34.0001,15,169467,0.999985,1457540000.0,182190080,33.0001,0,30521628
35.0002,15,170072,1.00008,1446920000.0,180879360,34.0001,0,30852704
36.0001,15,173932,0.999917,1447150000.0,180879360,35.0002,0,31845932
37.0001,15,179814,1.00002,1467980000.0,183500800,36.0001,0,33447624
38.0001,15,188026,0.999988,1489000000.0,186122240,37.0001,0,35595144
39.0001,15,198971,0.999997,1509950000.0,188743680,38.0001,0,38234804
40.0001,15,207959,1,1551892480,193986560,39.0001,0,41321864
41.0001,15,219755,1.00002,1593810000.0,199229440,40.0001,0,44811584
42.0001,15,231906,0.999985,1635800000.0,204472320,41.0001,0,48686068
43.0001,15,168305,1,1667230000.0,208404480,42.0001,35,30969028
44.0001,15,170397,1.00002,1457500000.0,182190080,43.0001,0,31004820
45.0001,15,172554,0.999987,1457540000.0,182190080,44.0001,0,31514856
46.0001,15,176280,0.999998,1478500000.0,184811520,45.0001,0,32678096
47.0001,15,183966,1,1478490000.0,184811520,46.0001,0,34414008
48.0001,15,191671,1,1509949440,188743680,47.0001,0,36677852
49.0001,15,201137,1,1530920000.0,191365120,48.0001,0,39433836
50.0001,15,211765,1.00001,1562360000.0,195297280,49.0001,0,42628272
51.0003,15,223771,1.00015,1614560000.0,201850880,50.0001,0,46198524
52.0001,15,234054,0.999847,1667490000.0,208404480,51.0003,0,50198280
53.0001,15,170596,0.999989,1698710000.0,212336640,52.0001,21,31702764
54.0001,15,170589,0.999994,1488990000.0,186122240,53.0001,0,31756452
55.0001,15,172185,1.00001,1499460000.0,187432960,54.0001,0,32329124
56.0001,15,176769,0.999997,1499470000.0,187432960,55.0001,0,33537104
57.0001,15,183452,1,1520430000.0,190054400,56.0001,0,35335652
58.0001,15,190871,0.999994,1551900000.0,193986560,57.0001,0,37680028
59.0001,15,144602,0.999999,1667240000.0,208404480,58.0001,0,40668660
60.0001,15,144717,1.00001,2338300000.0,292290560,59.0001,0,45160556
