end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00007,15,69008,1.00007,838800000.0,104857600,0,2728,5385112
2.00008,15,69163,1.00001,576713000.0,72089600,1.00007,10,4299112
3.00008,15,68931,0.999999,503317000.0,62914560,2.00008,0,4358480
4.00007,15,69172,0.999989,513808000.0,64225280,3.00008,0,4569888
5.00011,15,68736,1.00004,545236000.0,68157440,4.00007,0,4944920
6.00008,15,68757,0.999966,597709000.0,74711040,5.00011,0,5483576
7.00009,15,68848,1.00002,660593000.0,82575360,6.00008,11,6194544
8.00008,15,68872,0.999992,754981000.0,94371840,7.00009,0,7085064
9.00008,15,72406,1,859832320,107479040,8.00008,0,8147896
10.0001,15,68835,1.00002,482338000.0,60293120,9.00008,190,2116976
11.0001,15,68975,0.999983,241177000.0,30146560,10.0001,0,2147384
12.0001,15,68950,1.00002,251654000.0,31457280,11.0001,0,2300872
13.0001,15,69221,1,283115520,35389440,12.0001,0,2612192
14.0001,15,69150,0.999985,325063000.0,40632320,13.0001,0,3082792
15.0001,15,68819,1,387973000.0,48496640,14.0001,0,3722808
16.0001,15,69358,0.999999,471860000.0,58982400,15.0001,0,4536584
17.0001,15,69416,1,566230000.0,70778880,16.0001,0,5535704
18.0006,15,115891,1.00055,303921000.0,38010880,17.0001,535,1448
19.0001,15,68544,0.999509,10490900.0,1310720,18.0006,2036,2623776
20.0011,15,87999,1.00093,0,0,19.0001,463,1448
21.0011,15,87999,1.00001,0,0,20.0011,0,1448
22.0001,15,70252,0.999006,62977200.0,7864320,21.0011,2134,4818944
23.0001,15,68959,0.999998,304088000.0,38010880,22.0001,50,2428296
24.0001,15,68986,1,283115000.0,35389440,23.0001,0,2481872
25.0001,15,68901,1.00001,293598000.0,36700160,24.0001,0,2683144
26.0001,15,69043,0.999986,325063000.0,40632320,25.0001,0,3046592
27.0001,15,68928,0.999999,377488000.0,47185920,26.0001,0,3567872
28.0001,15,69287,0.999999,450888000.0,56360960,27.0001,0,4267256
29.0001,15,68956,1,534773760,66846720,28.0001,0,5138952
30.0001,15,69287,1,639631360,79953920,29.0001,0,6195992
31.0001,15,74419,1,765460480,95682560,30.0001,0,7422448
32.0001,15,68904,1,471857000.0,58982400,31.0001,88,3756112
33.0001,15,69016,0.999998,429917000.0,53739520,32.0001,0,3811136
34.0001,15,68697,0.999997,450889000.0,56360960,33.0001,0,4015304
35.0001,15,68943,0.999998,482346000.0,60293120,34.0001,0,4380200
36.0001,15,69150,1,524286000.0,65536000,35.0001,0,4910168
37.0001,15,70155,0.999996,608177000.0,76021760,36.0001,0,5613896
38.0001,15,69291,1,692060160,86507520,37.0001,0,6497176
39.0001,15,69176,1.00001,796912000.0,99614720,38.0001,0,7558560
40.0001,15,68912,0.999994,775951000.0,96993280,39.0001,559,4196304
41.0001,15,68965,1.00002,482337000.0,60293120,40.0001,0,4216576
42.0001,15,68907,1,492829000.0,61603840,41.0001,0,4315040
43.0001,15,69077,0.999993,513806000.0,64225280,42.0001,0,4571336
44.0001,15,69185,0.999989,545266000.0,68157440,43.0001,0,4991256
45.0001,15,69055,1,608174080,76021760,44.0001,0,5580592
46.0001,15,69415,1,681572000.0,85196800,45.0001,0,6342240
47.0001,15,70631,0.999991,775953000.0,96993280,46.0001,0,7281992
48.0001,15,68967,1.00005,692028000.0,86507520,47.0001,413,2477528
49.0001,15,68936,0.99996,325072000.0,40632320,48.0001,0,2499248
50.0001,15,68951,1,293601000.0,36700160,49.0001,0,2571648
51.0001,15,68893,1,304086000.0,38010880,50.0001,0,2800432
52.0001,15,68795,0.999999,346030000.0,43253760,51.0001,0,3185600
53.0001,15,68965,1,387973000.0,48496640,52.0001,0,3741632
54.0001,15,68995,0.999995,471862000.0,58982400,53.0001,0,4462736
55.0001,15,68962,1,566231040,70778880,54.0001,0,5369184
56.0001,15,69781,0.999996,671091000.0,83886080,55.0001,0,6459528
57.0001,15,69760,1,807403520,100925440,56.0001,0,7738112
58.0001,15,68505,1.00001,796913000.0,99614720,57.0001,450,2193720
59.0001,15,69271,1,251658000.0,31457280,58.0001,0,2213992
60.0001,15,68818,0.999991,262146000.0,32768000,59.0001,0,2290736
