end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00009,15,113847,1.00009,650057000.0,81264640,0,872,13654648
2.00009,15,110967,0.999998,1111490000.0,138936320,1.00009,0,13735180
3.00009,15,112748,1,996146000.0,124518400,2.00009,0,13994672
4.00009,15,118425,0.999999,985663000.0,123207680,3.00009,0,14755252
5.00009,15,127497,1,985660000.0,123207680,4.00009,0,15954284
6.00011,15,139991,1.00002,996129000.0,124518400,5.00009,0,17529132
7.0001,15,154245,0.999988,985673000.0,123207680,6.00011,0,19363472
8.00023,15,79700,1.00013,996019000.0,124518400,7.0001,19,9869644
9.00009,15,81386,0.999867,985793000.0,123207680,8.00023,0,10093344
10.0001,15,87679,1,985660000.0,123207680,9.00009,0,10952352
11.0001,15,98521,0.999995,996152000.0,124518400,10.0001,0,12357188
12.0001,15,112698,0.999999,985662000.0,123207680,11.0001,0,14155736
13.0001,15,128971,0.999999,985662000.0,123207680,12.0001,0,16231672
14.0001,15,146935,1,996146000.0,124518400,13.0001,0,18522360
15.0001,15,79096,1.00001,985654000.0,123207680,14.0001,16,9815956
16.0001,15,80130,1,985661440,123207680,15.0001,0,9932280
17.0001,15,84879,0.999999,996148000.0,124518400,16.0001,0,10576536
18.0001,15,94417,1.00001,985650000.0,123207680,17.0001,0,11820308
19.0001,15,107558,1,996144000.0,124518400,18.0001,0,13511480
20.0001,15,123448,0.999979,985682000.0,123207680,19.0001,0,15515832
21.0001,15,140720,1.00001,985656000.0,123207680,20.0001,0,17734936
22.0001,15,79062,0.999998,996149000.0,124518400,21.0001,12,9780164
23.0001,15,79873,1,985657000.0,123207680,22.0001,0,9896488
24.0001,15,82707,1,985661440,123207680,23.0001,0,10299148
25.0001,15,90758,1.00001,996136000.0,124518400,24.0001,0,11355012
26.0001,15,102909,0.999982,985679000.0,123207680,25.0001,0,12911964
27.0001,15,117762,1.00001,996137000.0,124518400,26.0001,0,14817888
28.0001,15,134917,0.999994,985667000.0,123207680,27.0001,0,16974356
29.0001,15,153171,0.999998,985663000.0,123207680,28.0001,0,19318732
30.0001,15,79699,1,996143000.0,124518400,29.0001,16,9869644
31.0001,15,81405,1,985660000.0,123207680,30.0001,0,10093344
32.0001,15,87676,1.00002,985645000.0,123207680,31.0001,0,10943404
33.0001,15,98457,0.999975,996172000.0,124518400,32.0001,0,12348240
34.0001,15,112709,1.00001,985649000.0,123207680,33.0001,0,14146788
35.0001,15,128874,0.99999,996157000.0,124518400,34.0001,0,16222724
36.0001,15,146756,1,985659000.0,123207680,35.0001,0,18504464
37.0001,15,79445,1.00001,985649000.0,123207680,36.0001,21,9824904
38.0001,15,80321,0.999988,996159000.0,124518400,37.0001,0,9959124
39.0001,15,84802,0.999995,985666000.0,123207680,38.0001,0,10576536
40.0003,15,94365,1.00019,995962000.0,124518400,39.0001,0,11811360
41.0001,15,107464,0.999813,985846000.0,123207680,40.0003,0,13493584
42.0001,15,123180,1.00002,985647000.0,123207680,41.0001,0,15488988
43.0001,15,140411,0.999991,996156000.0,124518400,42.0001,0,17699144
44.0001,15,86591,1.00002,985646000.0,123207680,43.0001,12,9780164
45.0001,15,79938,0.999981,985680000.0,123207680,44.0001,0,9896488
46.0001,15,82682,1,996145000.0,124518400,45.0001,0,10299148
47.0001,15,90765,1,985661440,123207680,46.0001,0,11355012
48.0002,15,102873,1.00012,996027000.0,124518400,47.0001,0,12911964
49.0001,15,117899,0.999882,985778000.0,123207680,48.0002,0,14817888
50.0001,15,134768,1,985661440,123207680,49.0001,0,16974356
51.0001,15,153073,1.00001,996139000.0,124518400,50.0001,0,19309784
52.0001,15,79657,0.999985,985676000.0,123207680,51.0001,13,9851748
53.0001,15,81202,1.00001,985657000.0,123207680,52.0001,0,10075448
54.0001,15,87634,1,996146000.0,124518400,53.0001,0,10943404
55.0001,15,98603,1,985660000.0,123207680,54.0001,0,12357188
56.0001,15,112718,1,985661440,123207680,55.0001,0,14164684
57.0001,15,129204,0.999998,996149000.0,124518400,56.0001,0,16258516
58.0001,15,147201,1,985659000.0,123207680,57.0001,0,18549204
59.0001,15,79195,1,996147200,124518400,58.0001,16,9824904
60.0001,15,80429,1.00002,985644000.0,123207680,59.0001,0,9959124
