end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.0003,15,63652,1.0003,754748000.0,94371840,0,2051,2741064
2.00008,15,63874,0.99978,388059000.0,48496640,1.0003,1131,2192272
3.00008,15,64488,0.999998,272630000.0,34078720,2.00008,0,2216888
4.00008,15,64053,1,283115000.0,35389440,3.00008,0,2331280
5.00014,15,63643,1.00007,293582000.0,36700160,4.00008,0,2577440
6.0001,15,64040,0.999951,346047000.0,43253760,5.00014,0,2952472
7.00008,15,70547,0.999984,387979000.0,48496640,6.0001,0,3431760
8.00007,15,63545,0.999988,408950000.0,51118080,7.00008,60,2778712
9.00009,15,63610,1.00003,335535000.0,41943040,8.00007,0,2791744
10.0001,15,63782,1.00003,346021000.0,43253760,9.00009,0,2854008
11.0001,15,63840,0.999962,356529000.0,44564480,10.0001,0,2997360
12.0001,15,63624,0.999995,387975000.0,48496640,11.0001,0,3227592
13.0001,15,80725,0.999998,398460000.0,49807360,12.0001,0,3527328
14.0001,15,63631,1.00002,398453000.0,49807360,13.0001,0,3883536
15.0001,15,67192,0.999988,503322000.0,62914560,14.0001,0,4380200
16.0001,15,63683,1.00001,576709000.0,72089600,15.0001,0,4970984
17.0001,15,67125,0.999984,650128000.0,81264640,16.0001,0,5642856
18.0001,15,63848,1.00005,377467000.0,47185920,17.0001,48,2852560
19.0001,15,63633,0.999948,356534000.0,44564480,18.0001,0,2916272
20.0001,15,63742,0.999998,367002000.0,45875200,19.0001,0,3121888
21.0001,15,63665,1,408944000.0,51118080,20.0001,0,3480992
22.0001,15,63634,1,262143000.0,32768000,21.0001,303,1805656
23.0001,15,64033,0.999996,230688000.0,28835840,22.0001,0,1844752
24.0001,15,63709,1.00003,230681000.0,28835840,23.0001,0,2008376
25.0001,15,64405,0.999975,262151000.0,32768000,24.0001,0,2315352
26.0001,15,64024,1,314572000.0,39321600,25.0001,0,2756992
27.0001,15,63892,1,367001600,45875200,26.0001,0,3349224
28.0001,15,63628,0.999994,461376000.0,57671680,27.0001,0,4107976
29.0001,15,63723,1.00007,366977000.0,45875200,28.0001,215,2219784
30.0001,15,68785,0.999937,272647000.0,34078720,29.0001,0,2253088
31.0001,15,63632,1.00006,293585000.0,36700160,30.0001,0,2405128
32.0001,15,64354,0.999943,314591000.0,39321600,31.0001,0,2707760
33.0001,15,64421,1.00001,272628000.0,34078720,32.0001,206,1479856
34.0001,15,63696,1.00001,188742000.0,23592960,33.0001,0,1503024
35.0001,15,64120,0.999988,188746000.0,23592960,34.0001,0,1617416
36.0001,15,63697,0.999998,220201000.0,27525120,35.0001,0,1869368
37.0001,15,63928,1.00002,241169000.0,30146560,36.0001,0,2253088
38.0001,15,63628,1.00001,314571000.0,39321600,37.0001,0,2781608
39.0001,15,63736,0.999978,377496000.0,47185920,38.0001,0,3460720
40.0001,15,63967,1.00001,471854000.0,58982400,39.0001,0,4297664
41.0001,15,71946,0.999987,587210000.0,73400320,40.0001,0,5285200
42.0001,15,63824,1.00002,356508000.0,44564480,41.0001,328,2677352
43.0001,15,63711,0.999981,335551000.0,41943040,42.0001,0,2739616
44.0001,15,63627,0.999998,346031000.0,43253760,43.0001,0,2940888
45.0001,15,63599,1.00002,387967000.0,48496640,44.0001,0,3288408
46.0001,15,63807,0.999985,429923000.0,53739520,45.0001,0,3772040
47.0001,15,64316,0.999999,503317000.0,62914560,46.0001,0,4413504
48.0001,15,63616,1,566229000.0,70778880,47.0001,58,2557168
49.0001,15,64192,0.999994,325061000.0,40632320,48.0001,0,2580336
50.0001,15,63696,1,325057000.0,40632320,49.0001,0,2658528
51.0001,15,63641,1,346029000.0,43253760,50.0001,0,2882968
52.0001,15,63647,0.999997,377489000.0,47185920,51.0001,0,3250760
53.0001,15,67961,0.999994,429919000.0,53739520,52.0001,0,3761904
54.0001,15,63610,1.00001,429912000.0,53739520,53.0001,240,2939440
55.0001,15,63650,1.00003,366991000.0,45875200,54.0001,0,2953920
56.0001,15,63828,0.999969,367013000.0,45875200,55.0001,0,3020528
57.0001,15,64526,1.00001,387969000.0,48496640,56.0001,0,3176912
58.0001,15,64738,0.999987,398464000.0,49807360,57.0001,0,3423072
59.0001,15,63653,1,440400000.0,55050240,58.0001,0,3757560
60.0001,15,63734,1.00003,492815000.0,61603840,59.0001,0,4187616
