end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00031,15,144609,1.00031,2515810000.0,314572800,0,0,572672
2.00015,15,146705,0.999844,335597000.0,41943040,1.00031,0,31702764
3.00006,15,160705,0.999911,3733260000.0,466616320,2.00015,0,338502840
4.00023,15,236743,1.00017,6804130000.0,850657280,3.00006,2092,266050884
5.00019,15,191245,0.999961,10307900000.0,1288437760,4.00023,0,284841684
6.00005,15,232454,0.999863,9480420000.0,1184890880,5.00019,0,284877476
7.00007,15,240587,1.00002,9510410000.0,1188823040,6.00005,0,285718588
8,15,144819,0.999931,7948750000.0,993525760,7.00007,77,142953248
9.00008,15,144811,1.00008,7884680000.0,985661440,8,0,143176948
10.0001,15,145118,0.999986,7916860000.0,989593600,9.00008,0,144313344
11.0001,15,145474,1.00001,8000590000.0,1000079360,10.0001,0,146460864
12.0003,15,145049,1.00018,8166910000.0,1021050880,11.0001,0,149664248
13.0001,15,144840,0.999807,8369250000.0,1045954560,12.0003,0,153914548
14.0001,15,146356,1.00004,8608500000.0,1076101120,13.0001,0,159238608
15.0001,15,148368,0.999963,8787390000.0,1098383360,14.0001,0,165538000
16.0001,15,154723,1.00006,8880910000.0,1110179840,15.0001,0,172687452
17.0001,15,161298,0.999956,8976210000.0,1121976320,16.0001,0,180704860
18.0001,15,168984,0.999996,8912930000.0,1114112000,17.0001,0,189366524
19.0001,15,176636,0.999999,8923390000.0,1115422720,18.0001,0,198591912
20.0001,15,185182,0.999999,8933880000.0,1116733440,19.0001,0,208354180
21.0001,15,198058,0.999984,8860610000.0,1107558400,20.0001,0,218545952
22.0001,15,206429,1.00002,8776430000.0,1097072640,21.0001,0,229104592
23.0001,15,216357,0.999995,8797600000.0,1099694080,22.0001,0,240191164
24.0001,15,226728,1.00001,8797460000.0,1099694080,23.0001,0,251689344
25.0001,15,237619,0.999986,8797680000.0,1099694080,24.0001,0,263447016
26.0001,15,144928,1.00001,7801300000.0,975175680,25.0001,159,132985176
27.0001,15,144797,1,7340010000.0,917504000,26.0001,0,133155188
28.0001,15,144990,1.00001,7371430000.0,921436160,27.0001,0,134193156
29.0001,15,145576,0.999985,7424030000.0,927989760,28.0001,0,136233300
30.0001,15,145076,1,7570700000.0,946339840,29.0001,0,139293516
31.0001,15,144795,0.999997,7780460000.0,972554240,30.0001,0,143418544
32.0001,15,144893,1,8042560000.0,1005322240,31.0001,0,148608384
33.0001,15,153257,0.999998,8168420000.0,1021050880,32.0001,0,154755660
34.0001,15,152191,1,8273240000.0,1034158080,33.0001,0,161770892
35.0001,15,159243,1.00002,8461850000.0,1057751040,34.0001,0,169707768
36.0001,15,167407,0.999976,8472700000.0,1059061760,35.0001,0,178333640
37.0001,15,176520,0.999994,8451570000.0,1056440320,36.0001,0,187487444
38.0001,15,186285,1.00001,8409520000.0,1051197440,37.0001,0,197106544
39.0001,15,197235,1.00001,8357100000.0,1044643840,38.0001,0,207181992
40.0001,15,208577,0.999997,8304750000.0,1038090240,39.0001,0,217624308
41.0001,15,220680,1.00002,8231140000.0,1028915200,40.0001,0,228415596
42.0001,15,233375,0.999969,8158170000.0,1019740160,41.0001,0,239520064
43.0001,15,153458,1,7707033600,963379200,42.0001,234,147454092
44.0001,15,144733,0.999999,8157930000.0,1019740160,43.0001,0,147516728
45.0001,15,144767,1.00002,8168260000.0,1021050880,44.0001,0,148080452
46.0002,15,144734,1.00013,8230270000.0,1028915200,45.0001,0,149476340
47.0001,15,145319,0.999894,8316090000.0,1039400960,46.0002,0,151704392
48.0001,15,149642,0.999959,8305060000.0,1038090240,47.0001,0,154728816
49,15,144682,0.999961,8567200000.0,1070858240,48.0001,0,158648040
50.0001,15,145718,1.00005,8870550000.0,1108869120,49,0,163471012
51.0001,15,146366,1.00003,8986030000.0,1123287040,50.0001,0,169090356
52.0001,15,152573,0.999973,9175290000.0,1146880000,51.0001,0,175523968
53.0001,15,159128,0.99999,9143670000.0,1142947840,52.0001,0,182574992
54.0001,15,166767,1.00001,9101550000.0,1137704960,53.0001,0,190198688
55.0001,15,175298,0.999994,9028300000.0,1128529920,54.0001,0,198296628
56.0001,15,184264,1,8944320000.0,1118044160,55.0001,0,206833020
57.0001,15,185251,0.999988,9028350000.0,1128529920,56.0001,0,215879448
58.0001,15,192828,1.00002,9258780000.0,1157365760,57.0001,0,225525392
59.0001,15,202344,1.00001,9258800000.0,1157365760,58.0001,0,235591892
60.0001,15,211828,1.00003,9227220000.0,1153433600,59.0001,0,246016312
