end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00047,15,139590,1.00047,712693000.0,89128960,0,0,868800
2.00008,15,139600,0.999603,94409300.0,11796480,1.00047,628,1666648
3.00008,15,139593,1.00001,94371300.0,11796480,2.00008,0,1682576
4.00011,15,143845,1.00003,94369100.0,11796480,3.00008,0,1815792
5.00016,15,139603,1.00005,104852000.0,13107200,4.00011,0,2101048
6.00008,15,139628,0.999918,136326000.0,17039360,5.00016,0,2545584
7.00009,15,139880,1.00001,167770000.0,20971520,6.00008,0,3204424
8.0001,15,139830,1,199229000.0,24903680,7.00009,0,3987792
9.00008,15,139818,0.999982,241177000.0,30146560,8.0001,0,4907272
10.0001,15,139756,1,304086000.0,38010880,9.00008,0,6056984
11.0001,15,139705,1.00004,366987000.0,45875200,10.0001,0,7394936
12.0001,15,139699,0.999943,461400000.0,57671680,11.0001,0,8963120
13.0001,15,140189,1.00002,555736000.0,69468160,12.0001,0,10815112
14.0001,15,140875,0.999998,671090000.0,83886080,13.0001,0,12887200
15.0001,15,144045,0.99999,786440000.0,98304000,14.0001,0,15175040
16.0001,15,144714,1.00005,828337000.0,103546880,15.0001,225,12164648
17.0001,15,139696,0.999954,608202000.0,76021760,16.0001,225,8758952
18.0001,15,139734,1.00001,503310000.0,62914560,17.0001,0,8816872
19.0001,15,139872,0.999992,503320000.0,62914560,18.0001,0,9044208
20.0001,15,139749,1.00001,534768000.0,66846720,19.0001,0,9445304
21.0001,15,139770,1,545259520,68157440,20.0001,0,10025952
22.0001,15,139873,0.99998,587214000.0,73400320,21.0001,0,10787600
23.0001,15,139708,1.00001,639624000.0,79953920,22.0001,0,11743280
24.0001,15,139750,0.999997,702548000.0,87818240,23.0001,0,12901680
25.0001,15,139955,1.00007,775892000.0,96993280,24.0001,0,14265696
26.0001,15,140296,0.999933,849403000.0,106168320,25.0001,0,15848360
27.0001,15,144729,1.00008,807341000.0,100925440,26.0001,225,9427928
28.0001,15,139800,0.999932,629188000.0,78643200,27.0001,0,8701032
29.0001,15,200750,0.999996,419432000.0,52428800,28.0001,0,8764744
30.0001,15,199689,0.999995,356518000.0,44564480,29.0001,0,8941400
31.0001,15,192884,1,367001600,45875200,30.0001,0,9248376
32.0001,15,198690,1.00001,377485000.0,47185920,31.0001,0,9678432
33.0001,15,200243,1,398457000.0,49807360,32.0001,0,10237360
34.0001,15,200211,0.999996,419432000.0,52428800,33.0001,0,10926608
35.0001,15,201010,1,440401000.0,55050240,34.0001,0,11753416
36.0001,15,201510,1,482344960,60293120,35.0001,0,12720680
37.0001,15,200962,0.999993,524292000.0,65536000,36.0001,0,13839984
38.0001,15,201222,1.00001,576714000.0,72089600,37.0001,0,15104088
39.0001,15,202947,0.999996,618662000.0,77332480,38.0001,0,16531816
40.0001,15,203519,0.999998,671090000.0,83886080,39.0001,0,18091312
41.0001,15,204247,1,734001000.0,91750400,40.0001,0,19843392
42.0001,15,205887,1,807401000.0,100925440,41.0001,0,21775024
43.0001,15,204968,0.999995,880808000.0,110100480,42.0001,0,23881864
44.0002,15,200138,1.00008,671032000.0,83886080,43.0001,468,16612904
45.0001,15,202883,0.999925,891356000.0,111411200,44.0002,0,16620144
46.0001,15,204231,0.999986,660612000.0,82575360,45.0001,0,16656344
47.0001,15,203223,1.00002,650107000.0,81264640,46.0001,0,16776528
48.0001,15,203913,0.999999,660604000.0,82575360,47.0001,0,16980696
49.0001,15,200942,1.00001,681566000.0,85196800,48.0001,0,17277536
50.0001,15,202930,0.999986,692070000.0,86507520,49.0001,0,17664152
51.0001,15,204062,0.999998,692061000.0,86507520,50.0001,0,18140544
52.0001,15,204331,1,723515000.0,90439680,51.0001,0,18715400
53.0001,15,205068,0.99999,744496000.0,93061120,52.0001,0,19387272
54.0001,15,205202,0.999999,765461000.0,95682560,53.0001,0,20163400
55.0001,15,204813,1.00001,807395000.0,100925440,54.0001,0,21048128
56.0001,15,204920,0.999996,838864000.0,104857600,55.0001,0,22041456
57.0001,15,207231,0.999996,870322000.0,108789760,56.0001,0,23141936
58.0001,15,207480,1,912257000.0,114032640,57.0001,0,24349568
59.0001,15,204678,0.999995,849351000.0,106168320,58.0001,273,16400048
60.0001,15,204213,1.00004,713005000.0,89128960,59.0001,0,16404392
