end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00009,15,110788,1.00009,786360000.0,98304000,0,876,13681492
2.0001,15,111165,1.00001,996142000.0,124518400,1.00009,0,13762024
3.00008,15,112953,0.999986,996161000.0,124518400,2.0001,0,14021516
4.00008,15,118698,0.999993,985668000.0,123207680,3.00008,0,14791044
5.00009,15,127929,1.00002,985644000.0,123207680,4.00008,0,15999024
6.0001,15,140069,1,996145000.0,124518400,5.00009,0,17573872
7.0001,15,154724,1,985661000.0,123207680,6.0001,0,19426108
8.00013,15,79835,1.00004,996110000.0,124518400,7.0001,20,9896488
9.00008,15,81625,0.999947,985714000.0,123207680,8.00013,0,10120188
10.0001,15,87884,1.00001,985648000.0,123207680,9.00008,0,10970248
11.0001,15,98699,0.999999,996148000.0,124518400,10.0001,0,12375084
12.0001,15,112911,0.999991,985670000.0,123207680,11.0001,0,14173632
13.0001,15,129184,0.999998,985664000.0,123207680,12.0001,0,16249568
14.0001,15,147001,1,996147200,124518400,13.0001,0,18531308
15.0001,15,79688,0.999999,985662000.0,123207680,14.0001,18,9860696
16.0001,15,80668,0.99998,996167000.0,124518400,15.0001,0,9994916
17.0001,15,84969,1.00002,985640000.0,123207680,16.0001,0,10603380
18.0001,15,94651,0.999999,985663000.0,123207680,17.0001,0,11829256
19.0001,15,107497,1,996147200,124518400,18.0001,0,13502532
20.0001,15,123099,1,985661440,123207680,19.0001,0,15488988
21.0001,15,140624,1,985661440,123207680,20.0001,0,17708092
22.0001,15,110943,0.999996,985665000.0,123207680,21.0001,18,9815956
23.0001,15,80128,1,996146000.0,124518400,22.0001,0,9923332
24.0003,15,82864,1.00018,995964000.0,124518400,23.0001,0,10308096
25.0001,15,90702,0.999819,985840000.0,123207680,24.0003,0,11337116
26.0001,15,102688,1,985661440,123207680,25.0001,0,12876172
27.0001,15,117492,1,996147200,124518400,26.0001,0,14773148
28.0001,15,134265,1,985660000.0,123207680,27.0001,0,16911720
29.0001,15,152733,0.999999,985663000.0,123207680,28.0001,0,19247148
30.0001,15,79675,1.00001,996135000.0,124518400,29.0001,14,9860696
31.0001,15,81020,0.999988,985673000.0,123207680,30.0001,0,10075448
32.0001,15,87447,0.999986,996161000.0,124518400,31.0001,0,10907612
33.0001,15,97991,1.00001,985648000.0,123207680,32.0001,0,12294552
34.0001,15,111934,1,985660000.0,123207680,33.0001,0,14075204
35.0001,15,128458,0.999997,996150000.0,124518400,34.0001,0,16151140
36.0001,15,146235,1,985660000.0,123207680,35.0001,0,18432880
37.0001,15,79555,1,985661440,123207680,36.0001,18,9851748
38.0001,15,80417,1,996147200,124518400,37.0001,0,9977020
39.0001,15,84709,1,985661440,123207680,38.0001,0,10558640
40.0001,15,94039,0.999999,996148000.0,124518400,39.0001,0,11757672
41.0001,15,106878,1,985661440,123207680,40.0001,0,13422000
42.0001,15,122429,0.999995,985666000.0,123207680,41.0001,0,15399508
43.0001,15,139944,1.00002,996129000.0,124518400,42.0001,0,17609664
44.0002,15,157146,1.0001,838773000.0,104857600,43.0001,18,9968072
45.0001,15,80187,0.99987,1132610000.0,141557760,44.0002,0,9932280
46.0001,15,82651,1.00003,996116000.0,124518400,45.0001,0,10272304
47.0001,15,90168,0.999982,985679000.0,123207680,46.0001,0,11274480
48.0001,15,101892,1.00001,996135000.0,124518400,47.0001,0,12777744
49.0001,15,116737,0.999988,985673000.0,123207680,48.0001,0,14656824
50.0001,15,133276,1,985661440,123207680,49.0001,0,16786448
51.0001,15,151526,1,996147200,124518400,50.0001,0,19112928
52.0001,15,79831,1,985661440,123207680,51.0001,20,9878592
53.0001,15,81028,1,985661440,123207680,52.0001,0,10066500
54.0001,15,86762,1,996147200,124518400,53.0001,0,10836028
55.0001,15,97247,1.00001,985649000.0,123207680,54.0001,0,12187176
56,15,110974,0.999926,996221000.0,124518400,55.0001,0,13940984
57.0001,15,127092,1.00007,985590000.0,123207680,56,0,15990076
58.0001,15,144641,0.999989,985672000.0,123207680,57.0001,0,18244972
59.0001,15,79464,1,996147200,124518400,58.0001,18,9842800
60.0001,15,80366,1.00002,985645000.0,123207680,59.0001,0,9959124
