end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00013,15,70495,1.00013,754875000.0,94371840,0,118,595128
2.0001,15,68716,0.999964,73403000.0,9175040,1.00013,0,603816
3.00015,15,68986,1.00005,62911400.0,7864320,2.0001,0,645808
4.0001,15,68909,0.999956,83889800.0,10485760,3.00015,0,755856
5.00009,15,69049,0.999983,94373400.0,11796480,4.0001,0,919480
6.00009,15,68854,1,125829120,15728640,5.00009,0,1164192
7.00009,15,69403,1,136315000.0,17039360,6.00009,0,1458136
8.0001,15,69290,1.00001,199227000.0,24903680,7.00009,0,1850544
9.00008,15,68736,0.999982,230691000.0,28835840,8.0001,0,2290736
10.0001,15,69324,0.999992,293604000.0,36700160,9.00008,0,2840976
11.0001,15,68696,1.00001,356512000.0,44564480,10.0001,0,3450584
12.0001,15,69068,0.999996,429918000.0,53739520,11.0001,0,4168792
13.0001,15,68760,0.999999,524289000.0,65536000,12.0001,0,4966640
14.0001,15,68835,0.999996,377489000.0,47185920,13.0001,32,2597712
15.0001,15,68759,1.00001,304085000.0,38010880,14.0001,0,2639704
16.0001,15,68965,0.999998,314573000.0,39321600,15.0001,0,2820704
17.0001,15,68751,1,335544000.0,41943040,16.0001,0,3162432
18.0001,15,68960,1.00002,387966000.0,48496640,17.0001,0,3664888
19.0001,15,68969,0.999986,461380000.0,57671680,18.0001,0,4339656
20.0001,15,69083,0.999998,545261000.0,68157440,19.0001,0,5191080
21.0001,15,68978,0.999998,650119000.0,81264640,20.0001,0,6232192
22.0001,15,70382,1,786430000.0,98304000,21.0001,0,7457200
23.0001,15,77485,1,891289600,111411200,22.0001,0,8829904
24.0001,15,68946,0.999996,713035000.0,89128960,23.0001,1327,4713240
25.0001,15,69076,1.00001,534771000.0,66846720,24.0001,0,4737856
26.0001,15,69065,0.999993,555749000.0,69468160,25.0001,0,4879760
27.0001,15,69054,1.00001,576713000.0,72089600,26.0001,0,5180944
28.0001,15,68834,0.999997,629147000.0,78643200,27.0001,0,5648648
29.0001,15,68932,1,566229000.0,70778880,28.0001,1,3016184
30.0001,15,68722,1,346029000.0,43253760,29.0001,0,3039352
31.0001,15,68876,0.999995,356518000.0,44564480,30.0001,0,3160984
32.0001,15,68863,0.999999,377488000.0,47185920,31.0001,0,3443344
33.0001,15,68903,1.00001,419425000.0,52428800,32.0001,0,3886432
34.0001,15,69257,0.999985,471866000.0,58982400,33.0001,0,4497488
35.0001,15,68966,0.999997,566233000.0,70778880,34.0001,0,5280856
36.0001,15,69253,1.00002,650104000.0,81264640,35.0001,0,6252464
37.0001,15,70775,0.999977,786450000.0,98304000,36.0001,0,7406520
38.0002,15,76525,1.00014,891162000.0,111411200,37.0001,0,8718408
39.0001,15,69036,0.999866,419487000.0,52428800,38.0002,135,2238608
40.0001,15,68829,0.999998,262145000.0,32768000,39.0001,0,2273360
41.0001,15,68912,1,272629000.0,34078720,40.0001,0,2445672
42.0001,15,68753,0.999997,293602000.0,36700160,41.0001,0,2772920
43.0001,15,68939,1,346030000.0,43253760,42.0001,0,3268136
44.0001,15,69056,1.00002,408938000.0,51118080,43.0001,0,3922632
45.0001,15,69459,0.999982,492840000.0,61603840,44.0001,0,4762472
46.0001,15,69115,1,608173000.0,76021760,45.0001,0,5781864
47.0001,15,69100,0.999994,723522000.0,90439680,46.0001,0,6995288
48.0001,15,72570,1.00001,870314000.0,108789760,47.0001,0,8391160
49.0001,15,68912,1,639630000.0,79953920,48.0001,161,2269016
50.0001,15,69027,0.999998,262145000.0,32768000,49.0001,0,2290736
51.0001,15,68979,1.00001,262142000.0,32768000,50.0001,0,2410920
52.0001,15,68791,0.999993,293603000.0,36700160,51.0001,0,2688936
53.0001,15,68972,1.00001,335543000.0,41943040,52.0001,0,3124784
54.0001,15,69421,1,387973120,48496640,53.0001,0,3728600
55.0001,15,69257,0.999991,471863000.0,58982400,54.0001,0,4506176
56.0001,15,69124,1.00001,566227000.0,70778880,55.0001,0,5466200
57.0001,15,69220,1,692060000.0,86507520,56.0001,0,6617360
58.0001,15,70726,0.999994,828380000.0,103546880,57.0001,0,7958208
59.0001,15,68812,1.00001,880798000.0,110100480,58.0001,1,7338464
60.0001,15,68738,1.00001,702536000.0,87818240,59.0001,320,5855712
