end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00009,15,143174,1.00009,2117920000.0,264765440,0,14,178187984
2.00013,15,142991,1.00003,1992230000.0,249036800,1.00009,5115,44547720
3.00008,15,62340,0.999952,4236450000.0,529530880,2.00013,9,22284720
4.00008,15,51306,1,2097152000,262144000,3.00008,4,11166976
5.00009,15,50912,1.00001,1740610000.0,217579520,4.00008,0,11211864
6.00021,15,50894,1.00012,1782370000.0,222822400,5.00009,0,11388520
7.00008,15,50877,0.999873,1510140000.0,188743680,6.00021,1,5797792
8.0001,15,50851,1.00001,901763000.0,112721920,7.00008,0,5825304
9.00008,15,50845,0.999984,838874000.0,104857600,8.0001,9,2955368
10.0001,15,50882,0.999994,419433000.0,52428800,9.00008,6,1494336
11.0001,15,50895,1.00003,230681000.0,28835840,10.0001,0,1521848
12.0002,15,50963,1.00007,199215000.0,24903680,11.0001,2,792056
13.0001,15,50884,0.999934,125837000.0,15728640,12.0002,0,818120
14.0001,15,50897,0.999995,136316000.0,17039360,13.0001,0,922376
15.0001,15,50915,1.00002,157283000.0,19660800,14.0001,0,1135232
16.0001,15,50911,0.999957,199238000.0,24903680,15.0001,0,1433520
17.0001,15,50970,1.00004,241162000.0,30146560,16.0001,0,1811448
18.0001,15,50913,0.999995,314574000.0,39321600,17.0001,0,2277704
19.0001,15,50938,1.00001,387970000.0,48496640,18.0001,0,2754096
20.0001,15,50940,0.999953,482368000.0,60293120,19.0001,0,3386872
21.0001,15,50904,0.999998,576718000.0,72089600,20.0001,0,4103632
22.0001,15,50913,1.00005,692023000.0,86507520,21.0001,0,4957952
23.0001,15,50953,0.999948,859877000.0,107479040,22.0001,0,5939696
24.0001,15,50961,1,1006630000.0,125829120,23.0001,0,7028592
25.0001,15,51030,1.00002,1174380000.0,146800640,24.0001,0,8192784
26.0001,15,50867,1.00001,1226830000.0,153354240,25.0001,2,4598848
27.0001,15,50893,0.999979,723533000.0,90439680,26.0001,0,4626360
28.0001,15,50971,0.999992,723523000.0,90439680,27.0001,0,4721928
29.0001,15,50943,1.00004,744461000.0,93061120,28.0001,0,4953608
30.0001,15,50987,0.999962,796948000.0,99614720,29.0001,0,5324296
31.0001,15,50861,1.00001,828365000.0,103546880,30.0001,1,2872832
32.0001,15,50914,1.00003,440387000.0,55050240,31.0001,0,2900344
33.0001,15,50969,0.999992,450891000.0,56360960,32.0001,0,2982880
34.0001,15,50954,1,492829000.0,61603840,33.0001,0,3202976
35.0001,15,50906,0.999957,513824000.0,64225280,34.0001,0,3540360
36.0001,15,50948,1,587202000.0,73400320,35.0001,0,4006616
37.0001,15,51087,0.999999,671089000.0,83886080,36.0001,0,4590160
38.0001,15,51004,0.999987,765470000.0,95682560,37.0001,0,5257688
39.0001,15,50907,1.00002,870305000.0,108789760,38.0001,0,6065672
40.0001,15,50955,0.999988,1017130000.0,127139840,39.0001,0,6990944
41.0001,15,51107,1.00001,1163900000.0,145489920,40.0001,0,8062464
42.0001,15,50921,1,1017120000.0,127139840,41.0001,2,4330968
43.0001,15,51014,0.999998,671090000.0,83886080,42.0001,0,4361376
44.0001,15,50976,0.999998,692062000.0,86507520,43.0001,0,4497488
45.0001,15,50907,1,723515000.0,90439680,44.0001,0,4772608
46.0001,15,51052,0.999999,775947000.0,96993280,45.0001,0,5179496
47.0001,15,50942,0.999998,838863000.0,104857600,46.0001,0,5715256
48.0001,15,50961,1,943716000.0,117964800,47.0001,0,6375544
49.0001,15,51017,0.999997,1059070000.0,132382720,48.0001,0,7206696
50.0001,15,50951,1.00003,1195340000.0,149422080,49.0001,0,8168168
51.0001,15,50892,0.99997,849372000.0,106168320,50.0001,14,4232504
52.0001,15,50896,0.999995,660606000.0,82575360,51.0001,0,4278840
53.0001,15,50956,1.00004,576692000.0,72089600,52.0001,2,2195168
54.0001,15,51114,1.00002,346024000.0,43253760,53.0001,0,2222680
55.0001,15,50924,0.999945,346049000.0,43253760,54.0001,0,2326936
56.0001,15,50943,1.00005,377470000.0,47185920,55.0001,0,2562960
57.0001,15,50890,0.99999,429920000.0,53739520,56.0001,0,2909032
58.0001,15,50896,0.999961,482364000.0,60293120,57.0001,0,3352120
59.0001,15,50907,1.00002,566222000.0,70778880,58.0001,0,3926976
60.0001,15,50865,1,660602880,82575360,59.0001,0,4655320
