end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.000226,13,68501,1.000226,194379042.290834,24302872,0,0,4435224
2.000233,13,104954,1.000007,671084000.032081,83886080,1.000226,3812,8748816
3.000236,13,108366,1.000003,639629377.506145,79953920,2.000233,0,8761848
4.000215,13,107953,0.999979,650130760.286185,81264640,3.000236,0,8819768
5.000121,13,110190,0.999906,639691603.173421,79953920,4.000215,0,8977600
6.000224,13,112702,1.000103,650050166.895957,81264640,5.000121,0,9233896
7.000126,13,118072,0.999902,639694043.642372,79953920,6.000224,0,9581416
8.000126,13,123076,1,650117120,81264640,7.000126,0,10014368
9.000229,13,129316,1.000103,639565486.784732,79953920,8.000126,0,10524064
10.000107,13,136412,0.999878,650196334.650871,81264640,9.000229,0,11104712
11.000169,13,143966,1.000062,639591712.457705,79953920,10.000107,0,11747624
12.00022,13,152883,1.000051,650083951.692299,81264640,11.000169,0,12445560
13.000227,13,77390,1.000007,629141250.030076,78643200,12.00022,379,6262600
14.000229,13,77455,1.000002,650115880.002365,81264640,13.000227,0,6300248
15.000223,13,79569,0.999994,639635172.522724,79953920,14.000229,0,6458080
16.000233,13,83111,1.00001,650110610.065188,81264640,15.000223,0,6747680
17.000198,13,87312,0.999965,639653778.285706,79953920,16.000233,0,7153120
18.000213,13,93050,1.000015,650107355.146672,81264640,17.000198,0,7664264
19.00023,13,100478,1.000017,639620380.188481,79953920,18.000213,0,8260840
20.000211,13,108749,0.999981,650129520.236516,81264640,19.00023,0,8932712
21.000246,13,118728,1.000035,639608943.28565,79953920,20.000211,0,9663952
22.000192,13,127802,0.999946,650152306.904351,81264640,21.000246,0,10448768
23.000117,13,137231,0.999925,650165793.643876,81264640,22.000192,0,11279920
24.00012,13,147808,1.000003,639629530.005236,79953920,23.000117,0,12150168
25.000122,13,77470,1.000002,629144250.002897,78643200,24.00012,382,6266944
26.00024,13,77396,1.000118,650040404.053801,81264640,25.000122,0,6287216
27.000228,13,78541,0.999988,639639137.594571,79953920,26.00024,0,6400160
28.000121,13,80957,0.999893,650186722.450938,81264640,27.000228,0,6644872
29.000228,13,85573,1.000107,650047532.449343,81264640,28.000121,0,7012664
30.000119,13,91310,0.999891,639701060.094333,79953920,29.000228,0,7489056
