end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.000263,13,68585,1.000263,194246151.671809,24287160,0,0,4238296
2.00017,13,192226,0.999907,765531844.152685,95682560,1.000263,3217,16630280
3.000115,13,69200,0.999945,534803086.608162,66846720,2.00017,3234,4170240
4.000106,13,68848,0.999991,482349330.039592,60293120,3.000115,0,4202096
5.000116,13,68859,1.00001,492825785.049417,61603840,4.000106,0,4364272
6.0002,13,69229,1.000084,503274243.544624,62914560,5.000116,0,4679936
7.000219,13,69729,1.000019,566220240.20599,70778880,6.0002,0,5157776
8.00015,13,70328,0.999931,618702470.437364,77332480,7.000219,0,5796344
9.000138,13,79473,0.999988,650125025.096121,81264640,8.00015,0,6544960
10.000123,13,89281,0.999985,650126885.146676,81264640,9.000138,0,7355840
11.000263,13,100230,1.00014,650025992.775137,81264640,10.000123,0,8214504
12.00021,13,110824,0.999947,650151686.837827,81264640,11.000263,0,9107920
13.000106,13,121156,0.999896,650184707.025705,81264640,12.00021,0,10036088
14.000227,13,133278,1.000121,639553899.38177,79953920,13.000106,0,10991768
15.000105,13,145351,0.999878,650196489.688683,81264640,14.000227,0,11969168
16.000218,13,77509,1.000113,639559083.168034,79953920,15.000105,445,6316176
17.000138,13,77090,0.99992,650169204.172392,81264640,16.000218,0,6335000
18.000121,13,79072,0.999983,650128125.186293,81264640,17.000138,0,6413192
19.000099,13,80888,0.999978,650131380.312793,81264640,18.000121,0,6626048
20.000204,13,85386,1.000105,639564267.038332,79953920,19.000099,0,6964880
21.000121,13,90578,0.999917,650171064.475755,81264640,20.000204,0,7415208
22.000105,13,96677,0.999984,650127505.165893,81264640,21.000121,0,7964000
23.000123,13,104361,1.000018,650105495.207868,81264640,22.000105,0,8592432
24.000218,13,112653,1.000095,650055280.882694,81264640,23.000123,0,9290368
25.000091,13,121749,0.999873,650199745.499809,81264640,24.000218,0,10047672
26.000121,13,131949,1.00003,650097590.586678,81264640,25.000091,0,10852760
27.000208,13,141571,1.000087,650060549.922885,81264640,26.000121,0,11701288
28.000106,13,152529,0.999898,650183466.770234,81264640,27.000208,0,12586016
29.000226,13,77173,1.00012,639554661.698009,79953920,28.000106,377,6319072
30.000115,13,78036,0.999889,650189202.991455,81264640,29.000226,0,6359616
