end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00028,15,205219,1.00028,712833000.0,89128960,0,0,120184
2.00014,15,202099,0.999865,20974400.0,2621440,1.00028,0,3698192
3.00007,15,212959,0.999923,283137000.0,35389440,2.00014,8076,18186880
4.00008,15,211449,1.00001,807395000.0,100925440,3.00007,2716,14494480
5.00008,15,211396,1,545258000.0,68157440,4.00008,0,14501720
6.00007,15,214068,0.999994,545263000.0,68157440,5.00008,0,14553848
7.00008,15,216919,1.00001,545256000.0,68157440,6.00007,0,14666792
8.00009,15,218208,1.00002,534765000.0,66846720,7.00008,0,14836208
9.00007,15,220595,0.99998,545270000.0,68157440,8.00009,0,15064992
10.0001,15,222414,1.00002,545250000.0,68157440,9.00007,0,15356040
11.0001,15,225020,1.00001,555742000.0,69468160,10.0001,0,15707904
12.0001,15,228265,0.999974,555760000.0,69468160,11.0001,0,16120584
13.0001,15,231188,1.00001,566225000.0,70778880,12.0001,0,16595528
14.0001,15,234097,0.999995,576720000.0,72089600,13.0001,0,17134184
15.0001,15,168447,1.00002,471850000.0,58982400,14.0001,2242,8611256
16.0001,15,169911,0.999981,408952000.0,51118080,15.0001,0,8660488
17.0001,15,172441,0.999994,408947000.0,51118080,16.0001,0,8870448
18.0001,15,175346,1.00001,419428000.0,52428800,17.0001,0,9248376
19.0001,15,178992,1,419430000.0,52428800,18.0001,0,9794272
20.0001,15,183723,1,450887000.0,56360960,19.0001,0,10502344
21.0001,15,189141,1,461373440,57671680,20.0001,0,11365352
22.0001,15,143272,0.999996,534776000.0,66846720,21.0001,0,12435424
23.0001,15,148441,1,702545000.0,87818240,22.0001,0,13708216
24.0001,15,155477,1,754972000.0,94371840,23.0001,0,15128704
25.0001,15,161660,0.999987,796928000.0,99614720,24.0001,0,16682408
26.0001,15,168673,1,828373000.0,103546880,25.0001,0,18370776
27.0001,15,170188,1.00001,901771000.0,112721920,26.0001,0,20196704
28.0001,15,166423,1,765457000.0,95682560,27.0001,401,10505240
29.0001,15,166268,0.999992,503321000.0,62914560,28.0001,0,10515376
30.0001,15,166032,1.00001,513799000.0,64225280,29.0001,0,10619632
31.0001,15,166227,0.999998,513803000.0,64225280,30.0001,0,10870136
32.0001,15,166438,1.00001,524285000.0,65536000,31.0001,0,11269784
33.0001,15,166428,1,555745000.0,69468160,32.0001,0,11822920
34.0001,15,166913,0.999991,576722000.0,72089600,33.0001,0,12536784
35.0001,15,167220,1.00001,618655000.0,77332480,34.0001,0,13411376
36.0001,15,167538,0.999992,660608000.0,82575360,35.0001,0,14451040
37.0001,15,168244,1.00001,713027000.0,89128960,36.0001,0,15663016
38.0001,15,139940,1.00001,692052000.0,86507520,37.0001,1673,8256496
39.0001,15,139681,0.999983,471867000.0,58982400,38.0001,0,8268080
40.0001,15,139852,1,471859200,58982400,39.0001,0,8388264
41.0001,15,139647,0.999998,492832000.0,61603840,40.0001,0,8679312
42.0001,15,139846,0.999999,503317000.0,62914560,41.0001,0,9145568
43.0001,15,139725,1.00001,534769000.0,66846720,42.0001,0,9789928
44.0001,15,139740,1.00001,576713000.0,72089600,43.0001,0,10622528
45.0001,15,139765,0.999991,629151000.0,78643200,44.0001,0,11654952
46.0001,15,140176,1,702545920,87818240,45.0001,0,12894440
47.0001,15,140495,0.999996,765464000.0,95682560,46.0001,0,14339544
48.0001,15,140772,0.999993,859838000.0,107479040,47.0001,0,15988816
49.0001,15,139475,1,870316000.0,108789760,48.0001,226,8698136
50.0001,15,139861,1,524286000.0,65536000,49.0001,0,8708272
51.0001,15,139816,1,492829000.0,61603840,50.0001,0,8806736
52.0001,15,139986,0.999995,513805000.0,64225280,51.0001,0,9080408
53.0001,15,139852,1,534773000.0,66846720,52.0001,0,9527840
54.0001,15,139870,1.00002,555736000.0,69468160,53.0001,0,10156272
55.0001,15,139863,0.999988,597695000.0,74711040,54.0001,0,10972944
56.0001,15,139682,1,650117000.0,81264640,55.0001,0,11980752
57.0001,15,139740,1.00001,713024000.0,89128960,56.0001,0,13191280
58.0001,15,168826,0.999986,744499000.0,93061120,57.0001,0,14536472
59.0001,15,230282,0.999998,576718000.0,72089600,58.0001,40,14921640
60.0001,15,167134,1.00006,356496000.0,44564480,59.0001,3368,4824736
