end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00021,15,63672,1.00021,870137000.0,108789760,0,3421,9910112
2.00008,15,63814,0.999868,723613000.0,90439680,1.00021,9496,2486216
3.00008,15,64500,1.00001,314570000.0,39321600,2.00008,0,2509384
4.00012,15,63967,1.00004,304075000.0,38010880,3.00008,0,2606400
5.00011,15,63891,0.999987,335549000.0,41943040,4.00012,0,2848216
6.00008,15,86632,0.999966,356528000.0,44564480,5.00011,0,3213112
7.00008,15,64604,1,209714000.0,26214400,6.00008,155,1633344
8.00008,15,64476,1,199229000.0,24903680,7.00008,0,1695608
9.00011,15,63964,1.00003,220194000.0,27525120,8.00008,0,1892536
10.0001,15,63938,0.999969,251666000.0,31457280,9.00011,0,2228472
11.0001,15,64036,0.999996,304088000.0,38010880,10.0001,0,2694728
12.0001,15,63998,1,325058560,40632320,11.0001,377,1685472
13.0001,15,64178,1,209715000.0,26214400,12.0001,0,1642032
14.0001,15,74350,0.999997,199230000.0,24903680,13.0001,0,1705744
15.0001,15,67595,0.999999,209715000.0,26214400,14.0001,0,1902672
16.0001,15,65053,1.00001,251657000.0,31457280,15.0001,0,2255984
17.0001,15,66369,1,293601280,36700160,16.0001,0,2754096
18.0001,15,64067,0.999998,356517000.0,44564480,17.0001,0,3363704
19.0001,15,71723,1.00001,440396000.0,55050240,18.0001,0,4139832
20.0001,15,64463,0.999987,304091000.0,38010880,19.0001,533,2160416
21.0001,15,64591,1,272629760,34078720,20.0001,0,2205304
22.0001,15,64425,0.999998,262145000.0,32768000,21.0001,0,2379064
23.0001,15,64533,1,293601280,36700160,22.0001,0,2684592
24.0001,15,67797,1.00002,335539000.0,41943040,23.0001,0,3137816
25.0001,15,64172,1.00004,335531000.0,41943040,24.0001,288,1750632
26.0001,15,63959,0.999964,209723000.0,26214400,25.0001,0,1773800
27.0001,15,64473,0.999985,230690000.0,28835840,26.0001,0,1885296
28.0001,15,65649,1.00001,241170000.0,30146560,27.0001,0,2140144
29.0001,15,63974,0.999985,283120000.0,35389440,28.0001,0,2541240
30.0001,15,66498,1,335543000.0,41943040,29.0001,0,3091480
31.0001,15,72989,0.999995,408947000.0,51118080,30.0001,0,3767696
32.0001,15,64137,1.00006,408921000.0,51118080,31.0001,379,2743960
33.0001,15,80531,0.999944,335563000.0,41943040,32.0001,0,2761336
34.0001,15,64340,0.999999,262144000.0,32768000,33.0001,85,1406008
35.0001,15,64123,1.00005,167764000.0,20971520,34.0001,0,1430624
36.0001,15,64350,0.99996,178265000.0,22282240,35.0001,0,1556600
37.0001,15,64226,0.999996,209716000.0,26214400,36.0001,0,1820136
38.0001,15,64122,0.999998,251659000.0,31457280,37.0001,0,2238608
39.0001,15,63975,1.00005,293585000.0,36700160,38.0001,0,2794640
40.0001,15,64055,0.999949,346048000.0,43253760,39.0001,116,1853440
41.0001,15,67874,0.999997,230687000.0,28835840,40.0001,0,1741944
42.0001,15,64298,1,220200960,27525120,41.0001,0,1814344
43.0001,15,64049,1.00003,230680000.0,28835840,42.0001,0,2027200
44.0001,15,64965,0.999971,262152000.0,32768000,43.0001,0,2386304
45.0001,15,65330,0.999998,314573000.0,39321600,44.0001,0,2878624
46.0001,15,64108,1,262144000,32768000,45.0001,61,2050368
47.0001,15,65378,1,251658000.0,31457280,46.0001,0,2077880
48.0001,15,64304,1,262143000.0,32768000,47.0001,0,2190824
49.0001,15,64132,1,283115520,35389440,48.0001,0,2393544
50.0001,15,64064,1.00004,304076000.0,38010880,49.0001,0,2693280
51.0001,15,64207,0.999976,346038000.0,43253760,50.0001,0,3081344
52.0001,15,63992,0.999968,356527000.0,44564480,51.0001,151,2344312
53.0001,15,63996,1.00002,283111000.0,35389440,52.0001,0,2358792
54.0001,15,64026,1.00006,293585000.0,36700160,53.0001,0,2431192
55.0001,15,64716,0.999945,304104000.0,38010880,54.0001,0,2596264
56.0001,15,64144,1,262144000.0,32768000,55.0001,1,1733256
57.0001,15,63851,0.999998,209716000.0,26214400,56.0001,0,1753528
58.0001,15,63830,1.00001,220199000.0,27525120,57.0001,0,1859232
59.0001,15,64191,0.999994,241174000.0,30146560,58.0001,0,2067744
60.0001,15,63972,1,272629760,34078720,59.0001,0,2376168
