end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00011,15,50902,1.00011,733920000.0,91750400,0,88,745720
2.0001,15,50890,0.999986,125831000.0,15728640,1.00011,0,774680
3.00015,15,50841,1.00006,94366600.0,11796480,2.0001,18,418472
4.00018,15,51035,1.00002,62913200.0,7864320,3.00015,0,445984
5.00008,15,50849,0.999898,83894600.0,10485760,4.00018,0,556032
6.00009,15,50957,1.00001,104857000.0,13107200,5.00008,0,799296
7.0001,15,50920,1.00001,136313000.0,17039360,6.00009,0,1109168
8.00009,15,50863,0.999988,199232000.0,24903680,7.0001,7,715312
9.00008,15,50958,0.999995,115344000.0,14417920,8.00009,0,741376
10.0002,15,50879,1.00009,104848000.0,13107200,9.00008,2,437296
11.0001,15,51014,0.99993,73405400.0,9175040,10.0002,6,212856
12.0004,15,50880,1.00027,20965900.0,2621440,11.0001,1,127424
13.0004,15,50860,1,20971400.0,2621440,12.0004,0,157832
14.0002,15,51018,0.99983,31462600.0,3932160,13.0004,0,260640
15.0001,15,50940,0.999933,52432300.0,6553600,14.0002,0,435848
16.0001,15,50922,0.999945,83890700.0,10485760,15.0001,0,657392
17.0001,15,50878,0.999999,125829000.0,15728640,16.0001,0,935408
18.0001,15,50863,1,136314880,17039360,17.0001,14,577752
19.0001,15,50858,1.00004,73397100.0,9175040,18.0001,37,302632
20.0001,15,50862,0.999957,52431100.0,6553600,19.0001,0,330144
21.0001,15,50981,1.00001,52428100.0,6553600,20.0001,0,412680
22.0001,15,50929,0.999983,62915600.0,7864320,21.0001,6,260640
23.0002,15,50833,1.00009,31454400.0,3932160,22.0001,2,147696
24.0006,15,50862,1.00042,10481300.0,1310720,23.0002,2,98464
25.0008,15,50818,1.00024,10483200.0,1310720,24.0006,2,72400
26.0008,15,50925,0.99998,10486000.0,1310720,25.0008,2,56472
27.0006,15,50844,0.999745,10488400.0,1310720,26.0008,0,97016
28.0008,15,50987,1.00028,10482800.0,1310720,27.0006,3,46336
29.0005,15,50894,0.999639,10489500.0,1310720,28.0008,0,76744
30.0001,15,50829,0.999632,20979200.0,2621440,29.0005,0,185344
31.0003,15,50886,1.00014,31453000.0,3932160,30.0001,3,172312
32.0003,15,50877,1.00002,31456700.0,3932160,31.0003,0,198376
33.0003,15,50902,1,31457280,3932160,32.0003,0,264984
34.0001,15,50852,0.999827,41950300.0,5242880,33.0003,3,175208
35.0004,15,50887,1.00032,20964700.0,2621440,34.0001,0,207064
36.0002,15,50879,0.999787,41952000.0,5242880,35.0004,0,318560
37.0001,15,50921,0.99993,62919000.0,7864320,36.0002,4,246160
38.0002,15,50870,1.00004,41941500.0,5242880,37.0001,0,273672
39.0004,15,50883,1.00024,20966600.0,2621440,38.0002,4,162176
40.0002,15,50859,0.999792,31463800.0,3932160,39.0004,0,218648
41.0002,15,50903,0.999974,41944100.0,5242880,40.0002,0,364896
42.0002,15,50904,1.00005,62911400.0,7864320,41.0002,1,269328
43.0001,15,50862,0.999873,41948400.0,5242880,42.0002,3,152040
44.0005,15,50968,1.00044,10481100.0,1310720,43.0001,5,95568
45.0007,15,50936,1.00014,10484300.0,1310720,44.0005,2,70952
46.0007,15,50916,1.00003,10485400.0,1310720,45.0007,1,56472
47.0008,15,50899,1.00007,10485100.0,1310720,46.0007,0,82536
48.0001,15,50885,0.999337,20985400.0,2621440,47.0008,1,91224
49.0004,15,50875,1.00026,10483000.0,1310720,48.0001,0,102808
50.0002,15,50900,0.99981,20975500.0,2621440,49.0004,0,150592
51.0004,15,51698,1.00017,20967900.0,2621440,50.0002,1,112944
52.0002,15,50958,0.999884,20974000.0,2621440,51.0004,2,88328
53.0005,15,51253,1.00029,10482700.0,1310720,52.0002,0,94120
54.0002,15,50903,0.999649,20978900.0,2621440,53.0005,0,153488
55.0001,15,50882,0.999908,31460200.0,3932160,54.0002,1,136112
56.0002,15,50880,1.00008,20969700.0,2621440,55.0001,0,163624
57.0006,15,50848,1.00044,10481200.0,1310720,56.0002,3,105704
58.0002,15,51244,0.999555,20980900.0,2621440,57.0006,1,73848
59.0003,15,50875,1.00014,10484300.0,1310720,58.0002,0,107152
60.0007,15,50889,1.00038,10481800.0,1310720,59.0003,1,83984
