end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00008,15,46032,1.00008,1509830000.0,188743680,0,56,7757916
2.00008,15,45994,1,1384120000.0,173015040,1.00008,0,7954772
3.00007,15,45985,0.999986,1436570000.0,179568640,2.00008,0,8742196
4.00013,15,47139,1.00007,1583250000.0,197918720,3.00007,0,10272304
5.00008,15,46114,0.999947,1992400000.0,249036800,4.00013,0,12527200
6.00008,15,45964,1.00001,2443170000.0,305397760,5.00008,0,15775324
7.00027,15,46261,1.00019,3019330000.0,377487360,6.00008,0,19775080
8.00008,15,46091,0.999801,3807090000.0,475791360,7.00027,0,24920180
9.00007,15,46209,0.999997,4886380000.0,610795520,8.00008,0,31022716
10.0001,15,46201,0.999994,5914000000.0,739246080,9.00007,0,38386920
11.0001,15,45952,1,7381970000.0,922746880,10.0001,0,47415452
12.0001,15,46088,1,9133090000.0,1141637120,11.0001,0,57669860
13.0001,15,46872,0.999991,9888160000.0,1236008960,12.0001,0,58403596
14.0001,15,47167,1.00001,9877530000.0,1234698240,13.0001,0,59012060
15.0001,15,47669,1,9888040000.0,1236008960,14.0001,0,59226812
16.0001,15,46115,1.00007,3009200000.0,376176640,15.0001,526,6022004
17.0001,15,45993,0.999945,1069610000.0,133693440,16.0001,0,6209912
18.0001,15,45973,1.00001,1132450000.0,141557760,17.0001,0,6916804
19.0001,15,46027,0.999971,1310760000.0,163840000,18.0001,0,8437964
20.0001,15,46041,1.00002,1625270000.0,203161600,19.0001,0,10710756
21.0001,15,46053,1.00001,2118090000.0,264765440,20.0001,0,13851504
22.0001,15,46125,0.999986,2747310000.0,343408640,21.0001,0,17824416
23.0001,15,46047,1,3428843520,428605440,22.0001,0,22584752
24.0001,15,46080,0.999979,4383140000.0,547880960,23.0001,0,28472536
25.0001,15,45985,1.00001,5578390000.0,697303040,24.0001,0,35738312
26.0001,15,46018,1,6889140000.0,861143040,25.0001,0,44632624
27.0001,15,45924,0.999992,8619360000.0,1077411840,26.0001,0,55334432
28.0001,15,46066,1.00008,9866270000.0,1233387520,27.0001,0,57374576
29.0001,15,46064,0.99993,6312870000.0,789053440,28.0001,5,29197324
30.0001,15,46006,1.00003,5095940000.0,637009920,29.0001,0,29474712
31.0001,15,45999,0.999973,5201080000.0,650117120,30.0001,0,30566368
32.0001,15,46036,0.999999,5463090000.0,682885120,31.0001,0,32552824
33.0001,15,46046,1,5892990000.0,736624640,32.0001,0,35487768
34.0001,15,46091,0.999996,6480230000.0,810024960,33.0001,0,39442784
35.0001,15,45982,1.00001,7266560000.0,908328960,34.0001,0,44552092
36.0001,15,45947,1,8283750400,1035468800,35.0001,0,50940964
37.0001,15,46326,0.999985,9447810000.0,1180958720,36.0001,0,57437212
38.0001,15,47068,0.999994,9888130000.0,1236008960,37.0001,0,58752568
39.0001,15,46040,1.00001,7602070000.0,950272000,38.0001,5,30002644
40.0001,15,46082,0.999991,5221960000.0,652738560,39.0001,0,30208448
41.0001,15,45968,1.00003,5295160000.0,661913600,40.0001,0,31067456
42.0001,15,46030,0.999974,5568080000.0,695992320,41.0001,0,32848108
43.0001,15,46026,1.00001,5892950000.0,736624640,42.0001,0,35559352
44.0001,15,45990,1.00002,6480060000.0,810024960,43.0001,0,39281720
45.0001,15,46001,0.999973,7224880000.0,903086080,44.0001,0,44140484
46.0001,15,45952,1,8168380000.0,1021050880,45.0001,0,50234072
47.0001,15,46065,0.999993,9342880000.0,1167851520,46.0001,0,57115084
48.0001,15,46168,1.00003,7423720000.0,927989760,47.0001,165,36946292
49.0001,15,45997,0.999994,6385870000.0,798228480,48.0001,0,37017876
50.0001,15,45997,1.00001,6480150000.0,810024960,49.0001,0,37366848
51.0002,15,46029,1.00012,6542350000.0,817889280,50.0001,0,38109532
52.0001,15,45945,0.999853,6732850000.0,841482240,51.0002,0,39263824
53.0001,15,46043,1.00001,6941530000.0,867696640,52.0001,0,40838672
54.0001,15,45927,0.99999,7277190000.0,909639680,53.0001,0,42869868
55.0001,15,45939,1.00001,7685990000.0,960757760,54.0001,0,45384256
56.0001,15,45951,0.999987,8126570000.0,1015808000,55.0001,0,48381836
57.0001,15,45927,1.00001,8713600000.0,1089208320,56.0001,0,51889452
58.0001,15,46028,1,9374230000.0,1171783680,57.0001,0,55925000
59.0001,15,46075,0.999999,9867110000.0,1233387520,58.0001,0,57446160
60.0001,15,46244,1.00005,9478670000.0,1184890880,59.0001,14,46279056
