end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00006,15,72267,1.00006,6679010000.0,834928640,0,0,176320340
2.00008,15,75681,1.00002,9132910000.0,1141637120,1.00006,0,176391924
3.00017,15,75567,1.00009,9027450000.0,1128529920,2.00008,0,176901960
4.00006,15,77804,0.999892,8934830000.0,1116733440,3.00017,0,176901960
5.00019,15,80910,1.00013,8880300000.0,1110179840,4.00006,0,176901960
6.00008,15,79048,0.999884,8924420000.0,1115422720,5.00019,0,176901960
7.00007,15,80142,0.999998,8797570000.0,1099694080,6.00008,0,176901960
8.00009,15,78179,1.00001,8954720000.0,1119354880,7.00007,0,176901960
9.00007,15,81435,0.999983,8902560000.0,1112801280,8.00009,0,176901960
10.0001,15,83734,1.00005,8797120000.0,1099694080,9.00007,0,184248268
11.0001,15,80116,0.999945,8745600000.0,1093140480,10.0001,0,184248268
12.0001,15,79417,1.00001,8755540000.0,1094451200,11.0001,0,184248268
13.0001,15,80487,1,8734620000.0,1091829760,12.0001,0,184248268
14.0001,15,79029,1,8860460000.0,1107558400,13.0001,0,184248268
15.0001,15,78632,0.999999,8986310000.0,1123287040,14.0001,0,184248268
16.0001,15,77490,0.999999,9007280000.0,1125908480,15.0001,0,184248268
17.0001,15,78293,0.999993,9017820000.0,1127219200,16.0001,0,184248268
18.0001,15,78410,1,8965324800,1120665600,17.0001,0,184248268
19.0001,15,75188,1.00001,9059570000.0,1132462080,18.0001,0,184248268
20.0001,15,75355,0.999989,9332430000.0,1166540800,19.0001,0,184248268
21.0001,15,74491,0.999994,9437240000.0,1179648000,20.0001,0,184248268
22.0001,15,75304,1.00002,9300670000.0,1162608640,21.0001,0,184248268
23.0001,15,77602,0.999992,9196080000.0,1149501440,22.0001,0,184248268
24.0001,15,78735,1,9007260000.0,1125908480,23.0001,0,184248268
25.0001,15,81078,0.999996,8734670000.0,1091829760,24.0001,0,184248268
26.0001,15,83384,1.00001,8587770000.0,1073479680,25.0001,0,184248268
27.0001,15,77544,0.999989,8724250000.0,1090519040,26.0001,0,184248268
28.0001,15,75279,1,9290370000.0,1161297920,27.0001,0,184248268
29.0001,15,75366,0.999992,9321910000.0,1165230080,28.0001,0,184248268
30.0001,15,76806,1.00003,9269120000.0,1158676480,29.0001,0,184248268
31.0001,15,76137,0.999985,9248580000.0,1156055040,30.0001,0,184248268
32.0001,15,76024,0.999984,9206640000.0,1150812160,31.0001,0,184248268
33.0001,15,76816,1.00004,9153670000.0,1144258560,32.0001,0,184248268
34.0001,15,78846,0.999967,8535690000.0,1066926080,33.0001,117,87037196
35,15,76169,0.99995,9311820000.0,1163919360,34.0001,0,92128608
36.0001,15,77118,1.00005,9143120000.0,1142947840,35,0,92128608
37.0001,15,76728,1.00005,9258460000.0,1157365760,36.0001,0,92128608
38.0001,15,78412,0.999957,9102030000.0,1137704960,37.0001,0,92128608
39.0002,15,82264,1.00013,8785910000.0,1098383360,38.0001,0,92128608
40.0001,15,80890,0.999869,8735780000.0,1091829760,39.0002,0,92128608
41.0002,15,79213,1.00012,8785990000.0,1098383360,40.0001,0,92128608
42.0001,15,81252,0.999877,8704250000.0,1087897600,41.0002,0,92128608
43.0001,15,81271,0.99999,8640350000.0,1080033280,42.0001,0,92128608
44.0001,15,81849,0.999999,8598330000.0,1074790400,43.0001,0,92128608
45.0001,15,83129,0.999991,8556460000.0,1069547520,44.0001,0,92128608
46.0001,15,82332,1.00001,8556290000.0,1069547520,45.0001,0,92128608
47.0001,15,82232,1.00005,8535010000.0,1066926080,46.0001,0,92128608
48.0001,15,81966,0.999958,8504310000.0,1062993920,47.0001,0,92128608
49.0001,15,82908,0.999995,8503990000.0,1062993920,48.0001,0,92128608
50.0002,15,80268,1.00012,8639200000.0,1080033280,49.0001,0,92128608
51.0001,15,78145,0.999875,8872060000.0,1108869120,50.0002,0,92128608
52.0001,15,79896,1.00002,8902210000.0,1112801280,51.0001,0,92128608
53.0001,15,82228,1.00001,8703080000.0,1087897600,52.0001,0,92128608
54.0001,15,81479,0.999978,8556570000.0,1069547520,53.0001,0,92128608
55.0001,15,81649,0.999982,8608960000.0,1076101120,54.0001,0,92128608
56.0001,15,80332,1.00001,8629700000.0,1078722560,55.0001,0,92128608
57.0001,15,80688,0.999989,8661330000.0,1082654720,56.0001,0,92128608
58.0001,15,81698,1.00001,8556320000.0,1069547520,57.0001,0,92128608
59.0001,15,82605,1,8608780000.0,1076101120,58.0001,0,92128608
60.0001,15,83551,1.00001,8535330000.0,1066926080,59.0001,0,92128608
