end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00007,15,110581,1.00007,503280000.0,62914560,0,0,20517764
2.00007,15,153774,0.999999,1006630000.0,125829120,1.00007,1395,19014500
3.0001,15,154252,1.00003,985636000.0,123207680,2.00007,0,19103980
4.00008,15,157971,0.999987,996160000.0,124518400,3.0001,0,19640860
5.00008,15,165338,1,985661440,123207680,4.00008,0,20651984
6.00008,15,176515,1,985661440,123207680,5.00008,0,22083664
7.0001,15,92012,1.00001,996133000.0,124518400,6.00008,1,11399752
8.00008,15,92949,0.999984,985677000.0,123207680,7.0001,0,11533972
9.00009,15,98611,1.00001,996134000.0,124518400,8.00008,0,12312448
10.0001,15,109732,0.999989,985672000.0,123207680,9.00009,0,13762024
11.0001,15,124962,1,985661440,123207680,10.0001,0,15721636
12.0001,15,142891,1,996147200,124518400,11.0001,0,18012324
13.0001,15,79500,1,985661440,123207680,12.0001,24,9851748
14.0001,15,80352,1.00001,985649000.0,123207680,13.0001,0,9959124
15.0001,15,84346,0.999979,996168000.0,124518400,14.0001,0,10522848
16.0001,15,94394,1.00001,985653000.0,123207680,15.0001,0,11829256
17.0001,15,108677,0.999999,996148000.0,124518400,16.0001,0,13663596
18.0001,15,125907,1,985661440,123207680,17.0001,0,15855856
19.0001,15,144995,1,985660000.0,123207680,18.0001,0,18298660
20.0001,15,79568,0.999997,996150000.0,124518400,19.0001,20,9842800
21.0001,15,80376,1,985661440,123207680,20.0001,0,9968072
22.0001,15,85212,0.999999,985663000.0,123207680,21.0001,0,10648120
23.0001,15,96024,1,996143000.0,124518400,22.0001,0,12035060
24.0001,15,110720,0.999999,985662000.0,123207680,23.0001,0,13932036
25.0001,15,128248,0.999999,996148000.0,124518400,24.0001,0,16169036
26.0001,15,147710,1.00001,985649000.0,123207680,25.0001,0,18638684
27.0001,15,79676,0.999988,985673000.0,123207680,26.0001,26,9869644
28.0001,15,80751,0.999998,996149000.0,124518400,27.0001,0,10021760
29.0001,15,86348,1,985660000.0,123207680,28.0001,0,10800236
30.0001,15,97715,0.999999,985662000.0,123207680,29.0001,0,12258760
31.0001,15,112892,1,996146000.0,124518400,30.0001,0,14200476
32.0001,15,130611,0.999999,985662000.0,123207680,31.0001,0,16473268
33.0001,15,150279,0.999998,996149000.0,124518400,32.0001,0,18969760
34.0001,15,79873,0.99999,985671000.0,123207680,33.0001,23,9896488
35.0001,15,81139,1.00001,985649000.0,123207680,34.0001,0,10084396
36.0001,15,87712,0.999999,996148000.0,124518400,35.0001,0,10961300
37.0001,15,99676,1,985661000.0,123207680,36.0001,0,12500356
38.0001,15,115170,1,985661440,123207680,37.0001,0,14486812
39.0001,15,133233,1,996147200,124518400,38.0001,0,16795396
40.0001,15,153107,0.999998,985663000.0,123207680,39.0001,0,19318732
41.0001,15,80021,0.999999,996148000.0,124518400,40.0001,23,9914384
42.0001,15,81711,1.00002,985645000.0,123207680,41.0001,0,10155980
43.0001,15,89081,0.999987,985674000.0,123207680,42.0001,0,11131312
44.0001,15,101467,1,996147200,124518400,43.0001,0,12733004
45.0001,15,117304,1.00001,985649000.0,123207680,44.0001,0,14773148
46.0001,15,135641,1,985661000.0,123207680,45.0001,0,17099628
47.0001,15,155206,0.999984,996163000.0,124518400,46.0001,5,19363472
48.0001,15,80103,1,985661440,123207680,47.0001,20,9923332
49.0001,15,82093,1,996145000.0,124518400,48.0001,0,10236512
50.0001,15,90199,1.00001,985649000.0,123207680,49.0001,0,11301324
51.0001,15,103400,0.999987,985674000.0,123207680,50.0001,0,12974600
52.0001,15,119541,1,996147200,124518400,51.0001,0,15059484
53.0001,15,138008,0.999997,985664000.0,123207680,52.0001,0,17421756
54.0002,15,156396,1.0001,859744000.0,107479040,53.0001,26,10934456
55.0001,15,80162,0.9999,1122090000.0,140247040,54.0002,0,9932280
56.0001,15,82806,1,985661440,123207680,55.0001,0,10334940
57.0001,15,91938,1.00001,996135000.0,124518400,56.0001,0,11489232
58.0001,15,105191,0.999988,985673000.0,123207680,57.0001,0,13225144
59.0001,15,121733,0.999998,985663000.0,123207680,58.0001,0,15354768
60.0001,15,140710,1.00002,996127000.0,124518400,59.0001,0,17743884
