end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00031,15,64860,1.00031,775709000.0,96993280,0,1363,4233952
2.00008,15,65862,0.999774,367085000.0,45875200,1.00031,2122,1410352
3.00009,15,64237,1.00001,167771000.0,20971520,2.00008,0,1433520
4.00012,15,63959,1.00003,188737000.0,23592960,3.00009,0,1523296
5.00009,15,65317,0.999976,199234000.0,24903680,4.00012,0,1760768
6.00007,15,63806,0.999975,230692000.0,28835840,5.00009,0,2138696
7.00008,15,63972,1.00001,293598000.0,36700160,6.00007,0,2667216
8.00009,15,64169,1.00001,356512000.0,44564480,7.00008,0,3337640
9.00009,15,65081,1,241172000.0,30146560,8.00009,34,1731808
10.0001,15,64098,0.999986,209718000.0,26214400,9.00009,0,1783936
11.0001,15,64164,0.999999,220201000.0,27525120,10.0001,0,1972176
12.0001,15,63814,1,262144000,32768000,11.0001,0,2309560
13.0001,15,64067,0.999998,283116000.0,35389440,12.0001,0,2752648
14.0001,15,67678,1,188744000.0,23592960,13.0001,208,1424832
15.0001,15,63891,1.00003,178253000.0,22282240,14.0001,0,1474064
16.0001,15,65026,0.999977,188748000.0,23592960,15.0001,0,1656512
17.0001,15,80412,0.999996,209716000.0,26214400,16.0001,0,1985208
18.0001,15,85425,1,251657000.0,31457280,17.0001,0,2431192
19.0001,15,63982,1.00004,209707000.0,26214400,18.0001,89,1339400
20.0001,15,64193,0.999972,167777000.0,20971520,19.0001,0,1366912
21.0001,15,66927,0.99999,178260000.0,22282240,20.0001,0,1508816
22.0001,15,68335,1,199229000.0,24903680,21.0001,0,1798416
23.0001,15,72878,1.00005,241161000.0,30146560,22.0001,0,2234264
24.0001,15,70649,0.999973,283123000.0,35389440,23.0001,0,2778712
25.0001,15,64339,0.999977,209720000.0,26214400,24.0001,311,1644928
26.0001,15,63911,1,199229440,24903680,25.0001,0,1684024
27.0001,15,63954,0.999998,220201000.0,27525120,26.0001,0,1838960
28.0001,15,64766,1,241172000.0,30146560,27.0001,0,2116976
29.0001,15,75060,0.999998,241173000.0,30146560,28.0001,0,2484768
30.0001,15,64959,1,209715000.0,26214400,29.0001,72,1573976
31.0001,15,64338,0.999998,188744000.0,23592960,30.0001,0,1591352
32.0001,15,64582,1,199229000.0,24903680,31.0001,0,1675336
33.0001,15,64114,1,209715200,26214400,32.0001,0,1876608
34.0001,15,63929,1.00002,220197000.0,27525120,33.0001,0,2167656
35.0001,15,64000,0.999982,293607000.0,36700160,34.0001,0,2587576
36.0001,15,64090,1,220200960,27525120,35.0001,203,1685472
37.0001,15,64740,0.999995,209716000.0,26214400,36.0001,0,1710088
38.0001,15,63753,1.00003,220194000.0,27525120,37.0001,0,1828824
39.0001,15,87398,0.999969,220208000.0,27525120,38.0001,0,2054712
40.0001,15,64270,1,251657000.0,31457280,39.0001,0,2379064
41.0001,15,70527,0.999998,262145000.0,32768000,40.0001,256,1534880
42.0001,15,64245,0.99999,188746000.0,23592960,41.0001,0,1553704
43.0001,15,64319,1.00001,188741000.0,23592960,42.0001,0,1623208
44.0001,15,64774,1,199229000.0,24903680,43.0001,0,1812896
45.0001,15,64172,0.999998,220201000.0,27525120,44.0001,0,2127112
46.0001,15,64534,0.999995,262145000.0,32768000,45.0001,0,2560064
47.0001,15,102088,1,325058000.0,40632320,46.0001,188,2497800
48.0001,15,64498,1,220201000.0,27525120,47.0001,104,1817240
49.0001,15,63965,0.999999,220201000.0,27525120,48.0001,0,1867920
50.0001,15,67771,1,220200000.0,27525120,49.0001,0,2031544
51.0001,15,64022,0.999998,251659000.0,31457280,50.0001,0,2312456
52.0001,15,63837,1,230686000.0,28835840,51.0001,3,1516056
53.0001,15,64454,1,188743680,23592960,52.0001,0,1534880
54.0001,15,68976,1.00001,199227000.0,24903680,53.0001,0,1627552
55.0001,15,63988,1.00004,209706000.0,26214400,54.0001,0,1838960
56.0001,15,63993,0.999979,241178000.0,30146560,55.0001,0,2167656
57.0001,15,64686,0.999979,251664000.0,31457280,56.0001,0,2577440
58.0002,15,63712,1.00012,251628000.0,31457280,57.0001,171,1828824
59.0001,15,63791,0.999875,178280000.0,22282240,58.0002,331,923824
60.0001,15,65409,1.00001,115342000.0,14417920,59.0001,0,946992
