end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00043,15,164958,1.00043,2515510000.0,314572800,0,0,1073760
2.00012,15,181882,0.999695,125868000.0,15728640,1.00043,38,3310760
3.00021,15,184464,1.00008,157273000.0,19660800,2.00012,0,3373396
4.00009,15,186116,0.999889,188765000.0,23592960,3.00021,0,3946068
5.00016,15,191570,1.00007,188731000.0,23592960,4.00009,0,4992984
6.00017,15,198401,1.00001,251656000.0,31457280,5.00016,0,6558884
7.00017,15,206703,0.999995,335546000.0,41943040,6.00017,0,8670612
8.00009,15,219698,0.999925,429948000.0,53739520,7.00017,0,11417648
9.00018,15,228394,1.00009,440362000.0,55050240,8.00009,0,14119944
10.0001,15,232257,0.999907,650178000.0,81264640,9.00018,0,17869156
11.0001,15,236691,1.00001,681571000.0,85196800,10.0001,0,21886808
12.0001,15,241070,1.00005,744451000.0,93061120,11.0001,0,26163952
13.0001,15,177817,0.999974,1405130000.0,175636480,12.0001,0,33716064
14.0001,15,181085,0.999965,1730210000.0,216268800,13.0001,0,41930328
15.0002,15,184951,1.00007,1855850000.0,231997440,14.0001,0,50108800
16.0001,15,190408,0.999935,2348960000.0,293601280,15.0002,0,59710004
17,15,197372,0.999937,2695010000.0,336855040,16.0001,0,70035996
18.0003,15,205208,1.00027,2924730000.0,365690880,17,0,80648324
19.0001,15,214164,0.999775,3114970000.0,389283840,18.0003,0,91457508
20.0001,15,224731,1.00001,3659500000.0,457441280,19.0001,0,103519412
21.0001,15,236150,0.999973,3470880000.0,433848320,20.0001,0,114597036
22.0001,15,177735,1.00004,3313380000.0,414187520,21.0001,51,58797308
23.0001,15,180541,1,2757754880,344719360,22.0001,0,58931528
24.0001,15,186037,0.999981,2453710000.0,306708480,23.0001,0,59701056
25.0003,15,191892,1.0002,2736250000.0,342097920,24.0001,0,61365384
26.0001,15,199672,0.999819,2558990000.0,319815680,25.0003,0,63620280
27.0001,15,208543,1,2485120000.0,310640640,26.0001,0,66412056
28.0001,15,218666,1.00002,2275370000.0,284426240,27.0001,0,69418584
29.0001,15,229301,1,2831150000.0,353894400,28.0001,0,73722572
30.0002,15,240685,1.00007,2128450000.0,266076160,29.0001,30,59539992
31.0001,15,156263,0.99994,2307010000.0,288358400,30.0002,0,38691152
32.0001,15,156132,0.999972,2160130000.0,270008320,31.0001,0,39066968
33.0001,15,158039,1,1897910000.0,237240320,32.0001,0,40248104
34.0001,15,161445,1.00003,1971270000.0,246415360,33.0001,0,42216664
35,15,166470,0.9999,2170770000.0,271319040,34.0001,0,45133712
36.0002,15,173571,1.00015,2128290000.0,266076160,35,0,48569744
37.0001,15,180035,0.999975,2411790000.0,301465600,36.0002,0,53025848
38.0003,15,188668,1.00014,2285570000.0,285736960,37.0001,0,57634068
39.0002,15,198191,0.999896,2579770000.0,322437120,38.0003,0,63181828
40.0001,15,207698,0.999903,2485370000.0,310640640,39.0002,0,68774328
41.0001,15,218195,1.00005,2642270000.0,330301440,40.0001,0,74921604
42.0001,15,230172,0.999941,2883750000.0,360448000,41.0001,0,81811564
43.0001,15,238028,0.99999,2936040000.0,367001600,42.0001,0,88943120
44.0003,15,181022,1.00023,3941740000.0,492830720,43.0001,0,98544324
45.0001,15,187812,0.999782,4656690000.0,581959680,44.0003,0,109783012
46.0001,15,195391,1.00003,4603100000.0,575406080,45.0001,0,120627988
47.0002,15,203909,1.00004,5011990000.0,626524160,46.0001,0,132385660
48.0001,15,214131,0.999914,5369170000.0,671088640,47.0002,0,144796536
49.0001,15,225026,1.00002,5169400000.0,646184960,48.0001,0,156598948
50.0002,15,196922,1.00007,6186200000.0,773324800,49.0001,0,169627236
51.0001,15,210793,0.999933,6994470000.0,874250240,50.0002,0,182897120
52.0001,15,224491,0.999995,6658490000.0,832307200,51.0001,0,195245360
53.0001,15,238798,0.999987,7067490000.0,883425280,52.0001,0,208595776
54.0001,15,145656,1.00001,6008260000.0,751042560,53.0001,214,104441056
55.0001,15,144825,0.999991,5830140000.0,728760320,54.0001,0,104709496
56.0001,15,144897,1.00001,5767110000.0,720896000,55.0001,0,105890632
57.0001,15,144751,1.00001,5861480000.0,732692480,56.0001,0,108064996
58.0001,15,144812,0.99998,6008460000.0,751042560,57.0001,0,111232588
59.0001,15,144779,1.00003,6196870000.0,774635520,58.0001,0,115375512
60.0001,15,144850,1.00001,6448650000.0,806092800,59.0001,0,119795824
