end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00093,15,134585,1.00093,628561000.0,78643200,0,3,157832
2.00097,15,149166,1.00004,10485300.0,1310720,1.00093,3,46336
3.00108,15,73268,1.00011,0,0,2.00097,0,66608
4.00013,15,70964,0.999045,20991600.0,2621440,3.00108,2,81088
5.00024,15,73475,1.00011,10484600.0,1310720,4.00013,0,98464
6.0004,15,75899,1.00016,10484000.0,1310720,5.00024,0,152040
7.00024,15,98544,0.99984,20974900.0,2621440,6.0004,2,131768
8.00053,15,104883,1.00029,10482700.0,1310720,7.00024,0,147696
9.00066,15,110887,1.00012,10484500.0,1310720,8.00053,0,183896
10.0009,15,119324,1.00023,10483300.0,1310720,9.00066,4,102808
11.001,15,131628,1.00011,10484600.0,1310720,10.0009,1,36200
12.0011,15,138010,1.00006,0,0,11.001,2,13032
13.0011,15,147092,1.00001,0,0,12.0011,0,21720
14.0011,15,97047,1.00001,0,0,13.0011,0,57920
15.0006,15,91873,0.999539,10490600.0,1310720,14.0011,0,167968
16.0008,15,95375,1.0002,10483600.0,1310720,15.0006,3,62264
17.001,15,100810,1.00014,10484300.0,1310720,16.0008,0,76744
18.0004,15,104505,0.999428,10491800.0,1310720,17.001,0,123080
19.0011,15,109464,1.00068,0,0,18.0004,1,73848
20.0008,15,118634,0.999726,10488600.0,1310720,19.0011,0,99912
21.0004,15,127010,0.999571,10490300.0,1310720,20.0008,0,176656
22.0005,15,135588,1.00012,10484500.0,1310720,21.0004,1,120184
23.0011,15,147687,1.00058,0,0,22.0005,1,66608
24.0009,15,55232,0.999839,10487400.0,1310720,23.0011,1,44888
25.0003,15,52405,0.999412,10491900.0,1310720,24.0009,0,76744
26.0002,15,51735,0.999833,20975000.0,2621440,25.0003,0,195480
27.0001,15,52208,0.999921,41946400.0,5242880,26.0002,1,173760
28.0002,15,51129,1.0001,20969400.0,2621440,27.0001,1,107152
29.0001,15,52374,0.999958,20972400.0,2621440,28.0002,0,139008
30.0006,15,51913,1.00043,10481300.0,1310720,29.0001,1,95568
31.0009,15,53461,1.0003,10482600.0,1310720,30.0006,3,36200
32.0008,15,55979,0.99994,10486400.0,1310720,31.0009,1,31856
33.0011,15,57324,1.00026,0,0,32.0008,1,33304
34.0009,15,53315,0.999793,10487900.0,1310720,33.0011,0,69504
35.0006,15,107149,0.99974,10488500.0,1310720,34.0009,1,59368
36.0011,15,109161,1.00047,0,0,35.0006,2,36200
37.0003,15,114773,0.999252,10493600.0,1310720,36.0011,0,47784
38.0011,15,111350,1.00075,0,0,37.0003,0,82536
39.0001,15,52856,0.999034,20991800.0,2621440,38.0011,0,208512
40.0001,15,51553,1.00002,52427500.0,6553600,39.0001,0,516936
41.0006,15,53088,1.00046,52404500.0,6553600,40.0001,14,52128
42.0008,15,52749,1.00021,10483500.0,1310720,41.0006,0,76744
43.0009,15,53704,1.00008,10484900.0,1310720,42.0008,1,66608
44.0011,15,53398,1.00017,10484000.0,1310720,43.0009,1,52128
45.0009,15,52521,0.999809,10487800.0,1310720,44.0011,0,89776
46.0001,15,52127,0.999271,31480200.0,3932160,45.0009,0,221544
47.0003,15,52210,1.00011,41938300.0,5242880,46.0001,2,202720
48.0004,15,51103,1.00018,20967700.0,2621440,47.0003,1,124528
49.0005,15,53517,1.00005,20970500.0,2621440,48.0004,1,81088
50.0008,15,54397,1.00031,10482500.0,1310720,49.0005,3,28960
51.0006,15,53999,0.99979,10488000.0,1310720,50.0008,0,52128
52.0011,15,52680,1.00048,0,0,51.0006,2,44888
53.0011,15,52568,0.999986,10485900.0,1310720,52.0011,0,82536
54.0002,15,51417,0.999151,20989300.0,2621440,53.0011,2,73848
55.0011,15,52815,1.00086,0,0,54.0002,1,59368
56.0009,15,52103,0.99985,10487300.0,1310720,55.0011,0,104256
57.0005,15,51671,0.999599,20979900.0,2621440,56.0009,3,110048
58.0011,15,52513,1.00054,10480100.0,1310720,57.0005,2,43440
59.0007,15,52371,0.999635,10489600.0,1310720,58.0011,0,72400
60.0007,15,52313,0.999981,10486000.0,1310720,59.0007,1,78192
