end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00053,15,141107,1.00053,712657000.0,89128960,0,0,480736
2.00026,15,139732,0.999736,167816000.0,20971520,1.00053,5274,11000456
3.00014,15,139896,0.999883,608245000.0,76021760,2.00026,2735,5645752
4.00008,15,139774,0.999937,314593000.0,39321600,3.00014,0,4393232
5.00008,15,140120,1,251658240,31457280,4.00008,0,4475768
6.00014,15,139980,1.00006,220188000.0,27525120,5.00008,11,2302320
7.00015,15,140285,1.00001,94370800.0,11796480,6.00014,41,1158400
8.00016,15,140224,1.00001,41942700.0,5242880,7.00015,7,587888
9.0002,15,140291,1.00004,31456100.0,3932160,8.00016,0,640016
10.0001,15,140096,0.999952,41945100.0,5242880,9.0002,0,831152
11.0001,15,139632,0.99999,52429300.0,6553600,10.0001,0,1161296
12.0001,15,139736,0.999985,83887300.0,10485760,11.0001,0,1647824
13.0001,15,140184,0.999959,104862000.0,13107200,12.0001,0,2311008
14.0001,15,140009,1.00004,136309000.0,17039360,13.0001,21,1426280
15.0002,15,139911,1.00006,73395900.0,9175040,14.0001,0,1437864
16.0002,15,139679,1.00002,83884500.0,10485760,15.0002,0,1549360
17.0001,15,140870,0.99993,62919000.0,7864320,16.0002,6,796400
18.0002,15,140827,1.00007,41940200.0,5242880,17.0001,0,842736
19.0001,15,139805,0.999936,52432200.0,6553600,18.0002,0,1038216
20.0002,15,140168,1.00002,62913200.0,7864320,19.0001,0,1377048
21.0001,15,139758,0.999944,94377100.0,11796480,20.0002,0,1880952
22.0001,15,140380,1.00004,125824000.0,15728640,21.0001,0,2532552
23.0001,15,139692,0.999942,157296000.0,19660800,22.0001,0,3376736
24.0001,15,139920,1.00001,220199000.0,27525120,23.0001,0,4414952
25.0001,15,139711,0.999987,283119000.0,35389440,24.0001,0,5637064
26.0001,15,140300,1.00006,314555000.0,39321600,25.0001,59,3882088
27.0001,15,139765,0.999982,241177000.0,30146560,26.0001,0,3470856
28.0001,15,139756,0.999963,199237000.0,24903680,27.0001,0,3550496
29.0001,15,139935,1,209715200,26214400,28.0001,0,3795208
30.0001,15,139690,0.999996,220202000.0,27525120,29.0001,0,4207888
31.0001,15,139853,0.999999,251658000.0,31457280,30.0001,0,4791432
32.0001,15,139706,1.00005,304072000.0,38010880,31.0001,0,5564664
33.0001,15,139905,0.99995,335561000.0,41943040,32.0001,0,6520344
34.0001,15,139660,0.999992,398462000.0,49807360,33.0001,0,7643992
35.0001,15,139856,1.00002,461363000.0,57671680,34.0001,0,8968912
36.0001,15,139518,0.999986,513809000.0,64225280,35.0001,58,5082480
37.0001,15,140029,1,304086000.0,38010880,36.0001,0,5092616
38.0001,15,139804,0.999999,293602000.0,36700160,37.0001,0,5193976
39.0001,15,139937,1,304087000.0,38010880,38.0001,0,5467648
40.0001,15,139908,0.999999,314573000.0,39321600,39.0001,0,5907840
41.0001,15,139862,0.999999,346030000.0,43253760,40.0001,0,6518896
42.0001,15,139851,1,398459000.0,49807360,41.0001,0,7319640
43.0001,15,139816,1,440401920,55050240,42.0001,0,8311520
44.0001,15,139888,1.00001,503311000.0,62914560,43.0001,0,9519152
45.0001,15,139746,0.999986,587211000.0,73400320,44.0001,0,10917920
46.0001,15,139725,0.999987,660612000.0,82575360,45.0001,0,12506376
47.0001,15,139731,1.00001,744482000.0,93061120,46.0001,0,14312032
48.0001,15,141493,1,870315000.0,108789760,47.0001,0,16389912
49.0001,15,139945,1,775943000.0,96993280,48.0001,225,8725648
50.0001,15,139662,0.999996,492833000.0,61603840,49.0001,0,8743024
51.0001,15,139792,0.999997,503318000.0,62914560,50.0001,0,8893616
52.0001,15,139949,1.00001,513799000.0,64225280,51.0001,0,9216520
53.0001,15,139817,1.00001,545254000.0,68157440,52.0001,0,9716080
54.0001,15,139677,1,566229000.0,70778880,53.0001,0,10398088
55.0001,15,139863,0.999985,608183000.0,76021760,54.0001,0,11268336
56.0001,15,139841,0.999994,671093000.0,83886080,55.0001,0,12336960
57.0001,15,139766,0.999988,744498000.0,93061120,56.0001,0,13611200
58.0001,15,140221,1.00001,807394000.0,100925440,57.0001,0,15096848
59.0001,15,140732,0.999999,901776000.0,112721920,58.0001,0,16795352
60.0001,15,139876,1.00003,713014000.0,89128960,59.0001,227,8698136
