end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
0.100128,15,27533,0.100128,66488058.230404,832164,0,0,187908
0.200243,15,27922,0.100115,286721935.429329,3588148,0.100128,0,921644
0.300132,15,26671,0.099889,629844475.472271,7864320,0.200243,0,3042320
0.400209,15,26190,0.100077,2409871000.0,30146560,0.300132,0,10970248
0.500215,15,26354,0.100006,8283245000.0,103546880,0.400209,0,43451488
0.600264,15,26421,0.100049,4192259000.0,52428800,0.500215,853,25707604
0.700262,15,26182,0.099998,7759618000.0,96993280,0.600264,0,25743396
0.800234,15,26238,0.099972,7971409000.0,99614720,0.700262,0,25770240
0.900288,15,26214,0.100054,7860074000.0,98304000,0.800234,0,25806032
1.000272,15,26164,0.099984,7865565000.0,98304000,0.900288,0,25841824
1.100213,15,26164,0.099941,7868961000.0,98304000,1.000272,0,25877616
1.200277,15,26251,0.100064,7859306000.0,98304000,1.100213,0,25913408
1.300246,15,26263,0.099969,7971637000.0,99614720,1.200277,0,25940252
1.400254,15,26330,0.100008,7863690000.0,98304000,1.300246,0,25976044
1.50017,15,26200,0.099916,7870933000.0,98304000,1.400254,0,26011836
1.600243,15,26243,0.100073,7963375000.0,99614720,1.50017,0,26047628
1.700242,15,26178,0.099999,7969242000.0,99614720,1.600243,0,26083420
1.800238,15,26170,0.099996,7969508000.0,99614720,1.700242,0,26119212
1.900255,15,26234,0.100017,7967817000.0,99614720,1.800238,0,26146056
2.000187,15,26248,0.099932,7869675000.0,98304000,1.900255,0,26181848
2.10021,15,26259,0.100023,8072176000.0,100925440,2.000187,0,26217640
2.200244,15,26272,0.100034,7966469000.0,99614720,2.10021,0,26262380
2.300196,15,26292,0.099952,7973006000.0,99614720,2.200244,0,26333964
2.400241,15,26248,0.100045,8070406000.0,100925440,2.300196,0,26396600
2.500201,15,26236,0.09996,8077259000.0,100925440,2.400241,0,26468184
2.600269,15,26213,0.100068,8068560000.0,100925440,2.500201,0,26548716
2.700219,15,26219,0.09995,8078068000.0,100925440,2.600269,0,26656092
2.800239,15,26228,0.10002,8177263000.0,102236160,2.700219,0,26754520
2.900259,15,26226,0.10002,8072407000.0,100925440,2.800239,0,26879792
3.000222,15,26166,0.099963,8286821000.0,103546880,2.900259,0,27014012
3.100244,15,26220,0.100022,8177087000.0,102236160,3.000222,0,27148232
3.200252,15,26295,0.100008,8283087000.0,103546880,3.100244,0,27282452
3.300238,15,26294,0.099986,8389796000.0,104857600,3.200252,0,27452464
3.400036,15,26252,0.099798,8300520000.0,103546880,3.300238,0,27622476
3.500245,15,26167,0.100209,8475751000.0,106168320,3.400036,0,27792488
3.600244,15,26251,0.099999,8493534000.0,106168320,3.500245,0,27998292
3.700286,15,26246,0.100042,8594725000.0,107479040,3.600244,0,28204096
3.800173,15,26202,0.099887,8608039000.0,107479040,3.700286,0,28400952
3.900207,15,26238,0.100034,8595401000.0,107479040,3.800173,0,28624652
4.000247,15,26228,0.10004,8804520000.0,110100480,3.900207,0,28866248
4.100232,15,26198,0.099985,8809370000.0,110100480,4.000247,0,29098896
4.200208,15,26185,0.099976,8915030000.0,111411200,4.100232,0,29367336
4.300197,15,26295,0.099989,8913882000.0,111411200,4.200208,0,29635776
4.40014,15,26298,0.099943,9022882000.0,112721920,4.300197,0,29904216
4.500213,15,26193,0.100073,9115969000.0,114032640,4.40014,0,30181604
4.600263,15,26275,0.10005,9327665000.0,116654080,4.500213,0,30494784
4.700164,15,26338,0.099901,9236617000.0,115343360,4.600263,0,30790068
4.80026,15,26203,0.100096,9428134000.0,117964800,4.700164,0,31121144
4.900253,15,26217,0.099993,9542710000.0,119275520,4.80026,0,31452220
5.000234,15,26272,0.099981,9648726000.0,120586240,4.900253,0,31792244
5.100273,15,26267,0.100039,9643138000.0,120586240,5.000234,0,32141216
5.200078,15,26291,0.099805,9770798000.0,121896960,5.100273,0,32508084
5.300246,15,26479,0.100168,9944766000.0,124518400,5.200078,0,32874952
5.400247,15,26753,0.100001,9856530000.0,123207680,5.300246,0,33268664
5.500129,15,27099,0.099882,9868247000.0,123207680,5.400247,0,33653428
5.600182,15,27409,0.100053,9956212000.0,124518400,5.500129,0,34047140
5.700261,15,27734,0.100079,9848828000.0,123207680,5.600182,0,34440852
5.800602,15,26202,0.100341,7315082000.0,91750400,5.700261,11,16177984
5.900203,15,26258,0.099601,7579989000.0,94371840,5.800602,0,17385964
6.000193,15,26288,0.09999,5348278000.0,66846720,5.900203,0,17421756
6.100244,15,26238,0.100051,5345003000.0,66846720,6.000193,0,17457548
6.200217,15,26264,0.099973,5244298000.0,65536000,6.100244,0,17493340
6.300206,15,26322,0.099989,5348329000.0,66846720,6.200217,0,17529132
6.400223,15,26183,0.100017,5346825000.0,66846720,6.300206,0,17555976
6.500223,15,26251,0.1,5347743000.0,66846720,6.400223,0,17591768
6.60025,15,26287,0.100027,5346290000.0,66846720,6.500223,0,17627560
6.70025,15,26202,0.1,5452600000.0,68157440,6.60025,0,17663352
6.800234,15,26225,0.099984,5348597000.0,66846720,6.70025,0,17699144
6.900251,15,26173,0.100017,5346825000.0,66846720,6.800234,0,17725988
7.000191,15,26293,0.09994,5350945000.0,66846720,6.900251,0,17761780
7.100016,15,26191,0.099825,5462159000.0,68157440,7.000191,0,17797572
7.200224,15,26178,0.100208,5441275000.0,68157440,7.100016,0,17833364
7.300222,15,26200,0.099998,5452704000.0,68157440,7.200224,0,17869156
7.400194,15,26348,0.099972,5454122000.0,68157440,7.300222,0,17896000
7.500222,15,26342,0.100028,5346239000.0,66846720,7.400194,0,17958636
7.600217,15,26232,0.099995,5557736000.0,69468160,7.500222,0,18030220
7.700213,15,26253,0.099996,5557670000.0,69468160,7.600217,0,18092856
7.800235,15,26338,0.100022,5451392000.0,68157440,7.700213,0,18164440
7.900246,15,26207,0.100011,5556849000.0,69468160,7.800235,0,18262868
8.000261,15,26267,0.100015,5556623000.0,69468160,7.900246,0,18361296
8.100219,15,26202,0.099958,5664679000.0,70778880,8.000261,0,18468672
8.200247,15,26228,0.100028,5660723000.0,70778880,8.100219,0,18602892
8.30003,15,26226,0.099783,5569542000.0,69468160,8.200247,0,18737112
8.400235,15,26191,0.100205,5755373000.0,72089600,8.30003,0,18871332
8.500203,15,26225,0.099968,5769017000.0,72089600,8.400235,0,19023448
8.600216,15,26204,0.100013,5766417000.0,72089600,8.500203,0,19193460
8.700036,15,26275,0.09982,5882606000.0,73400320,8.600216,0,19363472
8.800235,15,26227,0.100199,5965014000.0,74711040,8.700036,0,19551380
8.900245,15,26176,0.10001,5976290000.0,74711040,8.800235,0,19757184
9.000245,15,26219,0.1,5976889000.0,74711040,8.900245,0,19954040
9.100197,15,26246,0.099952,6189570000.0,77332480,9.000245,0,20159844
9.200259,15,26258,0.100062,6182757000.0,77332480,9.100197,0,20392492
9.300232,15,26229,0.099973,6188272000.0,77332480,9.200259,0,20634088
9.400223,15,26212,0.099991,6292017000.0,78643200,9.300232,0,20875684
9.50024,15,26220,0.100017,6395237000.0,79953920,9.400223,0,21144124
9.600245,15,26464,0.100005,6395984000.0,79953920,9.50024,0,21412564
9.700247,15,26178,0.100002,6710749000.0,83886080,9.600245,0,21681004
9.800239,15,26199,0.099992,6606571000.0,82575360,9.700247,0,21985236
9.900259,15,26248,0.10002,6709533000.0,83886080,9.800239,0,22280520
10.000273,15,26227,0.100014,6814792000.0,85196800,9.900259,0,22593700
10.100259,15,26227,0.099986,6921582000.0,86507520,10.000273,0,22924776
10.200218,15,26249,0.099959,7028331000.0,87818240,10.100259,0,23264800
10.30027,15,26195,0.100052,7126620000.0,89128960,10.200218,0,23595876
10.400273,15,26424,0.100003,7234957000.0,90439680,10.30027,0,23962744
10.500238,15,26297,0.099965,7342595000.0,91750400,10.400273,0,24329612
10.6002,15,26324,0.099962,7447720000.0,93061120,10.500238,0,24705428
10.700245,15,26185,0.100045,7546354000.0,94371840,10.6002,0,25099140
10.800236,15,26299,0.099991,7655287000.0,95682560,10.700245,0,25501800
10.900244,15,26206,0.100008,7758841000.0,96993280,10.800236,0,25904460
11.000235,15,26184,0.099991,7969907000.0,99614720,10.900244,0,26333964
11.100261,15,26179,0.100026,8176756000.0,102236160,11.000235,0,26772416
11.200207,15,26254,0.099946,8183310000.0,102236160,11.100261,0,27219816
11.300231,15,26367,0.100024,8281764000.0,103546880,11.200207,0,27685112
11.40023,15,26154,0.099999,8493555000.0,106168320,11.300231,0,28150408
11.50021,15,26169,0.09998,8600033000.0,107479040,11.40023,0,28624652
11.600203,15,26198,0.099993,8808656000.0,110100480,11.50021,0,29125740
11.700106,15,26202,0.099903,8921562000.0,111411200,11.600203,0,29626828
11.800234,15,26186,0.100128,9110955000.0,114032640,11.700106,0,30154760
11.900242,15,26256,0.100008,9226730000.0,115343360,11.800234,0,30682692
12.000268,15,26264,0.100026,9434719000.0,117964800,11.900242,0,31219572
12.100256,15,26246,0.099988,9543188000.0,119275520,12.000268,0,31774348
12.200253,15,26311,0.099997,9752045000.0,121896960,12.100256,0,32338072
12.300247,15,26461,0.099994,9857211000.0,123207680,12.200253,0,32910744
12.400249,15,26928,0.100002,9856412000.0,123207680,12.300247,0,33492364
12.500183,15,27363,0.099934,9863138000.0,123207680,12.400249,0,34073984
