end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
0.100125,15,27529,0.100125,65775012.306823,823216,0,0,187908
0.20011,15,28000,0.099985,302130149.201516,3776056,0.100125,0,957436
0.300246,15,26804,0.100136,733006006.59827,9175040,0.20011,0,3301812
0.40025,15,26223,0.100004,2516483000.0,31457280,0.300246,0,11766620
0.500203,15,26241,0.099953,8392558000.0,104857600,0.40025,0,46073252
0.600286,15,26425,0.100083,4190821000.0,52428800,0.500203,796,27792488
0.700245,15,26219,0.099959,8392057000.0,104857600,0.600286,0,27828280
0.800198,15,26236,0.099953,8602372000.0,107479040,0.700245,0,27855124
0.900215,15,26238,0.100017,8492016000.0,106168320,0.800198,0,27890916
1.000234,15,26250,0.100019,8491854000.0,106168320,0.900215,0,27926708
1.100114,15,26216,0.09988,8398688000.0,104857600,1.000234,0,27962500
1.200241,15,26224,0.100127,8587419000.0,107479040,1.100114,0,27998292
1.300197,15,26216,0.099956,8497201000.0,106168320,1.200241,0,28025136
1.400202,15,26216,0.100005,8597880000.0,107479040,1.300197,0,28060928
1.500151,15,26215,0.099949,8497809000.0,106168320,1.400202,0,28096720
1.600268,15,26223,0.100117,8588278000.0,107479040,1.500151,0,28132512
1.700243,15,26283,0.099975,8495580000.0,106168320,1.600268,0,28168304
1.800183,15,26234,0.09994,8603480000.0,107479040,1.700243,0,28195148
1.900263,15,26256,0.10008,8696223000.0,108789760,1.800183,0,28230940
2.000252,15,26260,0.099989,8599275000.0,107479040,1.900263,0,28266732
2.100239,15,26312,0.099987,8599439000.0,107479040,2.000252,0,28302524
2.200257,15,26280,0.100018,8491935000.0,106168320,2.100239,0,28347264
2.300199,15,26239,0.099942,8603316000.0,107479040,2.200257,0,28409900
2.400243,15,26258,0.100044,8594541000.0,107479040,2.300199,0,28481484
2.500266,15,26235,0.100023,8701177000.0,108789760,2.400243,0,28544120
2.600225,15,26240,0.099959,8811660000.0,110100480,2.500266,0,28633600
2.700227,15,26347,0.100002,8703002000.0,108789760,2.600225,0,28732028
2.800229,15,26280,0.100002,8703002000.0,108789760,2.700227,0,28839404
2.900267,15,26219,0.100038,8804709000.0,110100480,2.800229,0,28955728
3.000254,15,26227,0.099987,8809181000.0,110100480,2.900267,0,29098896
3.100188,15,26235,0.099934,8918773000.0,111411200,3.000254,0,29233116
3.200229,15,26206,0.100041,8909251000.0,111411200,3.100188,0,29367336
3.300204,15,26251,0.099975,8915115000.0,111411200,3.200229,0,29537348
3.400227,15,26264,0.100023,9015677000.0,112721920,3.300204,0,29698412
3.500091,15,26251,0.099864,9030055000.0,112721920,3.400227,0,29877372
3.600221,15,26329,0.10013,9215481000.0,115343360,3.500091,0,30083176
3.700231,15,26252,0.10001,9121685000.0,114032640,3.600221,0,30288980
3.800181,15,26221,0.09995,9232100000.0,115343360,3.700231,0,30485836
3.900235,15,26250,0.100054,9327287000.0,116654080,3.800181,0,30709536
4.000253,15,26237,0.100018,9435483000.0,117964800,3.900235,0,30942184
4.100255,15,26340,0.100002,9436991000.0,117964800,4.000253,0,31183780
4.200211,15,26240,0.099956,9546239000.0,119275520,4.100255,0,31452220
4.300219,15,26274,0.100008,9541277000.0,119275520,4.200211,0,31720660
4.400136,15,26247,0.099917,9654919000.0,120586240,4.300219,0,31989100
4.500177,15,26234,0.100041,9747769000.0,121896960,4.400136,0,32266488
4.600266,15,26429,0.100089,9847843000.0,123207680,4.500177,0,32570720
4.700234,15,26646,0.099968,9754883000.0,121896960,4.600266,0,32866004
4.800006,15,26791,0.099772,9879141000.0,123207680,4.700234,0,33197080
4.900224,15,27015,0.100218,9939798000.0,124518400,4.800006,0,33519208
5.000219,15,27241,0.099995,9857117000.0,123207680,4.900224,0,33850284
5.100237,15,27590,0.100018,9959677000.0,124518400,5.000219,0,34181360
5.20029,15,27779,0.100053,9851386000.0,123207680,5.100237,0,34530332
5.300091,15,28125,0.099801,9876262000.0,123207680,5.20029,0,34879304
5.400411,15,25965,0.10032,7316629000.0,91750400,5.300091,17,17547028
5.500241,15,26231,0.09983,7667628000.0,95682560,5.400411,0,17582820
5.600204,15,26256,0.099963,5349720000.0,66846720,5.500241,0,17618612
5.700227,15,26225,0.100023,5346506000.0,66846720,5.600204,0,17645456
5.800229,15,26283,0.100002,5347628000.0,66846720,5.700227,0,17681248
5.900191,15,26292,0.099962,5454668000.0,68157440,5.800229,0,17717040
6.000213,15,26358,0.100022,5346570000.0,66846720,5.900191,0,17752832
6.100221,15,26298,0.100008,5347309000.0,66846720,6.000213,0,17788624
6.200226,15,26262,0.100005,5452314000.0,68157440,6.100221,0,17815468
6.300227,15,26313,0.100001,5452548000.0,68157440,6.200226,0,17851260
6.40022,15,26619,0.099993,4928653000.0,61603840,6.300227,0,17878104
6.500183,15,26276,0.099963,5454616000.0,68157440,6.40022,0,17904948
6.600235,15,26365,0.100052,5449755000.0,68157440,6.500183,0,17940740
6.700128,15,26277,0.099893,5458444000.0,68157440,6.600235,0,17976532
6.800226,15,26297,0.100098,5447250000.0,68157440,6.700128,0,18012324
6.900173,15,26329,0.099947,5455488000.0,68157440,6.800226,0,18048116
7.000221,15,26248,0.100048,5554783000.0,69468160,6.900173,0,18074960
7.100222,15,26392,0.100001,5452548000.0,68157440,7.000221,0,18146544
7.200232,15,26248,0.10001,5556888000.0,69468160,7.100222,0,18209180
7.300208,15,26314,0.099976,5558797000.0,69468160,7.200232,0,18280764
7.40022,15,26435,0.100012,5556782000.0,69468160,7.300208,0,18352348
7.500222,15,26261,0.100002,5557339000.0,69468160,7.40022,0,18450776
7.600225,15,26328,0.100003,5662140000.0,70778880,7.500222,0,18549204
7.700222,15,26297,0.099997,5557617000.0,69468160,7.600225,0,18656580
7.8002,15,26364,0.099978,5663558000.0,70778880,7.700222,0,18790800
7.900235,15,26270,0.100035,5765153000.0,72089600,7.8002,0,18925020
8.000203,15,26323,0.099968,5769017000.0,72089600,7.900235,0,19059240
8.100222,15,26300,0.100019,5766074000.0,72089600,8.000203,0,19211356
8.200162,15,26322,0.09994,5875547000.0,73400320,8.100222,0,19372420
8.300199,15,26296,0.100037,5974667000.0,74711040,8.200162,0,19542432
8.400089,15,26342,0.09989,5878492000.0,73400320,8.300199,0,19730340
8.500232,15,26334,0.100143,6073059000.0,76021760,8.400089,0,19927196
8.600235,15,26368,0.100003,6081558000.0,76021760,8.500232,0,20124052
8.700217,15,26279,0.099982,6082834000.0,76021760,8.600235,0,20329856
8.800222,15,26376,0.100005,6291147000.0,78643200,8.700217,0,20562504
8.900042,15,26313,0.09982,6197746000.0,77332480,8.800222,0,20786204
9.000231,15,26275,0.100189,6384249000.0,79953920,8.900042,0,21036748
9.100226,15,26473,0.099995,6291777000.0,78643200,9.000231,0,21287292
9.200151,15,26280,0.099925,6506048000.0,81264640,9.100226,0,21546784
9.300224,15,26369,0.100073,6705984000.0,83886080,9.200151,0,21815224
