end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00008,15,68711,1.00008,765399000.0,95682560,0,173,847080
2.0001,15,68843,1.00002,94369700.0,11796480,1.00008,0,870248
3.00014,15,68855,1.00004,104854000.0,13107200,2.0001,0,984640
4.0001,15,68902,0.999957,125835000.0,15728640,3.00014,0,1255416
5.00008,15,68890,0.999984,167775000.0,20971520,4.0001,0,1669544
6.00008,15,69457,1,220200960,27525120,5.00008,0,2253088
7.00008,15,68973,1,293601000.0,36700160,6.00008,0,3001704
8.00009,15,68940,1.00001,387970000.0,48496640,7.00008,0,3926976
9.00008,15,69342,0.999988,346034000.0,43253760,8.00009,344,2161864
10.0001,15,68891,0.999998,241173000.0,30146560,9.00008,0,2192272
11.0001,15,68754,1,262143000.0,32768000,10.0001,0,2351552
12.0001,15,68791,1,283115000.0,35389440,11.0001,0,2667216
13.0001,15,69049,0.999999,335545000.0,41943040,12.0001,0,3146504
14.0001,15,68688,0.999991,387977000.0,48496640,13.0001,0,3790864
15.0001,15,69451,1.00001,482341000.0,60293120,14.0001,0,4608984
16.0001,15,69170,0.999993,587207000.0,73400320,15.0001,0,5618240
17.0001,15,69942,1,702545920,87818240,16.0001,0,6808496
18.0001,15,76606,1,817886000.0,102236160,17.0001,0,8150792
19.0001,15,87257,1,859832000.0,107479040,18.0001,0,9520600
20.0001,15,68874,1,524286000.0,65536000,19.0001,357,2481872
21.0001,15,69135,0.999995,293603000.0,36700160,20.0001,0,2507936
22.0001,15,68941,1,293600000.0,36700160,21.0001,0,2659976
23.0001,15,68933,0.999994,314575000.0,39321600,22.0001,0,2964056
24.0001,15,69291,1,367000000.0,45875200,23.0001,0,3434656
25.0001,15,69050,1,429916160,53739520,24.0001,0,4070328
26.0001,15,69133,0.999999,503317000.0,62914560,25.0001,0,4879760
27.0001,15,68873,0.999995,618663000.0,77332480,26.0001,0,5875984
28.0001,15,70624,1.00001,733997000.0,91750400,27.0001,0,7054656
29.0001,15,69542,0.999992,796924000.0,99614720,28.0001,170,6252464
30.0001,15,69946,1,723517440,90439680,29.0001,0,6262600
31.0001,15,69021,1,587201000.0,73400320,30.0001,82,4949264
32.0001,15,68976,1,566229000.0,70778880,31.0001,0,4972432
33.0001,15,69886,0.999995,576720000.0,72089600,32.0001,0,5060760
34.0001,15,69280,1,587200000.0,73400320,33.0001,0,5218592
35.0001,15,69384,0.999996,608177000.0,76021760,34.0001,0,5447376
36.0001,15,69066,1,650117120,81264640,35.0001,53,5739872
37.0001,15,70097,1,671088000.0,83886080,36.0001,0,6107664
38.0001,15,69889,0.999998,723519000.0,90439680,37.0001,0,6550752
39.0001,15,70742,1.00002,775931000.0,96993280,38.0001,0,7072032
40.0001,15,73950,1,817889280,102236160,39.0001,0,7664264
41.0001,15,68796,0.999985,482352000.0,60293120,40.0001,285,1972176
42.0001,15,68810,0.999999,230687000.0,28835840,41.0001,0,1999688
43.0001,15,69043,1,230687000.0,28835840,42.0001,0,2147384
44.0001,15,71537,0.999999,262144000.0,32768000,43.0001,0,2448568
45.0001,15,69454,1,304087040,38010880,44.0001,0,2901792
46.0001,15,69665,0.999999,356516000.0,44564480,45.0001,0,3524432
47.0001,15,69552,1,377486000.0,47185920,46.0001,10,2028648
48.0001,15,68856,1,230686720,28835840,47.0001,0,2048920
49.0001,15,68826,0.999998,241173000.0,30146560,48.0001,0,2158968
50.0001,15,68833,1,262144000.0,32768000,49.0001,0,2423952
51.0002,15,68921,1.00013,304048000.0,38010880,50.0001,0,2848216
52.0001,15,69029,0.999868,356563000.0,44564480,51.0002,0,3440448
53.0001,15,69194,0.999998,429917000.0,53739520,52.0001,0,4203544
54.0001,15,68787,1.00001,503314000.0,62914560,53.0001,5,2935096
55.0001,15,68740,1,325058000.0,40632320,54.0001,0,2564408
56.0001,15,68899,0.999997,304088000.0,38010880,55.0001,0,2635360
57.0001,15,68965,1,314572000.0,39321600,56.0001,0,2862696
58.0001,15,68951,0.999997,346031000.0,43253760,57.0001,0,3247864
59.0001,15,68955,0.999997,398460000.0,49807360,58.0001,0,3798104
60.0001,15,68940,1.00003,471843000.0,58982400,59.0001,0,4522104
