end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00006,15,61833,1.00006,6815330000.0,851968000,0,0,152831840
2.00007,15,75168,1.00001,9395120000.0,1174405120,1.00006,0,176848272
3.00011,15,76010,1.00004,9300510000.0,1162608640,2.00007,0,176848272
4.00007,15,78943,0.999958,9185910000.0,1148190720,3.00011,0,176848272
5.00007,15,77474,1.00001,9080620000.0,1135083520,4.00007,0,176848272
6.00004,15,80952,0.999961,8839840000.0,1104936960,5.00007,0,176848272
7.00017,15,80115,1.00013,8691520000.0,1086586880,6.00004,0,176848272
8.00007,15,78099,0.999898,8861370000.0,1107558400,7.00017,0,176848272
9.00006,15,78686,0.999995,9017800000.0,1127219200,8.00007,0,176848272
10.0001,15,78779,1.00001,8975770000.0,1121976320,9.00006,0,176848272
11.0001,15,78613,1,8986270000.0,1123287040,10.0001,0,176848272
12.0001,15,77255,1,9028200000.0,1128529920,11.0001,0,176848272
13.0001,15,76956,0.999998,9049230000.0,1131151360,12.0001,0,176848272
14.0001,15,76393,0.999999,9196020000.0,1149501440,13.0001,0,177698332
15.0001,15,76153,0.999997,9227500000.0,1153433600,14.0001,0,177698332
16.0001,15,77028,0.999995,9143630000.0,1142947840,15.0001,0,177698332
17.0001,15,77217,1.00001,9059650000.0,1132462080,16.0001,0,177698332
18.0001,15,76195,1,9237954560,1154744320,17.0001,0,177698332
19.0001,15,75493,1.00002,9269180000.0,1158676480,18.0001,0,177698332
20.0001,15,76628,1.00003,9216700000.0,1152122880,19.0001,0,177698332
21.0001,15,76107,0.999935,9270010000.0,1158676480,20.0001,0,177698332
22.0001,15,75443,1.00003,9321530000.0,1165230080,21.0001,0,177698332
23.0002,15,76314,1.00006,9300330000.0,1162608640,22.0001,0,177698332
24.0001,15,75797,0.999908,9364650000.0,1170472960,23.0002,0,177698332
25.0001,15,56222,1.00002,7801230000.0,975175680,24.0001,767,88853640
26.0001,15,102988,1.00003,7109130000.0,888668160,25.0001,0,88853640
27.0001,15,120630,0.999985,6312520000.0,789053440,26.0001,153,70814472
28.0001,15,58884,0.999992,6165680000.0,770703360,27.0001,203,44569988
29.0001,15,60799,0.99998,5882630000.0,735313920,28.0001,0,44740000
30.0001,15,63803,1.00001,5767140000.0,720896000,29.0001,0,45223192
31.0001,15,67084,1,5641320000.0,705167360,30.0001,0,46064304
32.0001,15,69909,1.00003,5483920000.0,685506560,31.0001,0,47227544
33.0001,15,74615,1.00004,5305590000.0,663224320,32.0001,0,48677120
34.0001,15,80425,0.999932,5043990000.0,630456320,33.0001,0,50359344
35.0001,15,87262,0.999993,4854940000.0,606863360,34.0001,0,52238424
36.0001,15,96111,1.00001,4634680000.0,579338240,35.0001,0,54287516
37.0001,15,105164,1.00002,4403920000.0,550502400,36.0001,0,56452932
38.0001,15,116130,0.999983,4162920000.0,520355840,37.0001,0,58689932
39.0001,15,124908,1,3942640000.0,492830720,38.0001,0,60989568
40.0001,15,128995,0.999999,3848280000.0,481034240,39.0001,0,63405528
41.0001,15,146785,1.00002,3638500000.0,454819840,40.0001,0,65839384
42.0001,15,158744,0.999997,3481280000.0,435159040,41.0001,0,68309032
43.0002,15,171917,1.00007,2967270000.0,370933760,42.0001,51,48014968
44.0001,15,24725,0.999918,3345230000.0,418119680,43.0002,938,9046428
45.0001,15,24715,0.999992,2957010000.0,369623040,44.0001,0,9395400
46.0001,15,24654,1,3124740000.0,390594560,45.0001,0,10281252
47.0001,15,25931,0.999999,3575650000.0,446955520,46.0001,0,12079800
48.0001,15,28860,1,3995070000.0,499384320,47.0001,0,14665772
49.0001,15,34887,1.00002,4047430000.0,505937920,48.0001,0,17600716
50.0001,15,41253,0.999982,4047580000.0,505937920,49.0001,0,20768308
51.0002,15,48272,1.00013,4005060000.0,500695040,50.0001,0,24043276
52.0001,15,54577,0.999897,3964030000.0,495452160,51.0002,0,27398776
53.0001,15,62394,0.999967,3953260000.0,494141440,52.0001,0,30852704
54.0001,15,70767,1.00002,3879660000.0,484966400,53.0001,0,34333476
55.0001,15,79460,0.999994,3816840000.0,477102080,54.0001,0,37832144
56.0001,15,88511,1.00002,3753820000.0,469237760,55.0001,0,41348708
57.0001,15,97961,1,3670010000.0,458752000,56.0001,0,44865272
58.0001,15,107716,0.999992,3596640000.0,449576960,57.0001,0,48363940
59.0001,15,117888,0.999974,3533790000.0,441712640,58.0001,0,51871556
60.0001,15,41046,1.00005,4393330000.0,549191680,59.0001,16,26459236
