end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.00047,15,139603,1.00047,712694000.0,89128960,0,0,863008
2.00008,15,139950,0.999608,94408800.0,11796480,1.00047,626,1653616
3.00008,15,139585,1,94371600.0,11796480,2.00008,0,1669544
4.00017,15,140344,1.00009,94363600.0,11796480,3.00008,0,1802760
5.00018,15,140959,1.00001,104857000.0,13107200,4.00017,0,2085120
6.00016,15,139753,0.999976,125832000.0,15728640,5.00018,0,2541240
7.00008,15,140213,0.999925,178271000.0,22282240,6.00016,0,3205872
8.00008,15,140466,1,199229000.0,24903680,7.00008,0,3986344
9.00014,15,139906,1.00006,241158000.0,30146560,8.00008,0,4921752
10.0001,15,139726,0.999935,304107000.0,38010880,9.00014,0,6078704
11.0001,15,139801,1.00002,366994000.0,45875200,10.0001,0,7432584
12.0001,15,139802,0.999983,461381000.0,57671680,11.0001,0,9016696
13.0002,15,140507,1.00012,566163000.0,70778880,12.0001,0,10867240
14.0001,15,140942,0.999866,671179000.0,83886080,13.0002,0,12945120
15.0001,15,141236,1,786430000.0,98304000,14.0001,0,15260472
16.0001,15,145289,1.00008,796855000.0,99614720,15.0001,225,10162064
17.0001,15,139735,0.999945,629180000.0,78643200,16.0001,225,8756056
18.0001,15,139810,0.999986,503324000.0,62914560,17.0001,0,8818320
19.0001,15,139877,0.999997,503318000.0,62914560,18.0001,0,9048552
20.0001,15,139829,1.00002,524279000.0,65536000,19.0001,0,9453992
21.0001,15,139870,0.999988,555752000.0,69468160,20.0001,0,10037536
22.0001,15,139885,0.999998,587204000.0,73400320,21.0001,0,10804976
23.0001,15,139771,0.999993,639636000.0,79953920,22.0001,0,11766448
24.0001,15,139973,1.00001,702541000.0,87818240,23.0001,0,12937880
25.0001,15,139735,1,775944000.0,96993280,24.0001,0,14307688
26.0001,15,140762,0.999991,849354000.0,106168320,25.0001,0,15881664
27.0002,15,145041,1.00011,796833000.0,99614720,26.0001,227,8689448
28.0001,15,139900,0.999904,639693000.0,79953920,27.0002,0,8702480
29.0001,15,139802,0.999998,492832000.0,61603840,28.0001,0,8786464
30.0001,15,139857,1,503316480,62914560,29.0001,0,9042760
31.0001,15,139874,1,534773000.0,66846720,30.0001,0,9474264
32.0001,15,139772,0.999989,545266000.0,68157440,31.0001,0,10085320
33.0001,15,139799,1,597687000.0,74711040,32.0001,0,10884616
34.0001,15,139750,1,650117120,81264640,33.0001,0,11882288
35.0001,15,139768,1,702545000.0,87818240,34.0001,0,13073992
36.0001,15,139949,0.999998,786434000.0,98304000,35.0001,0,14474208
37.0001,15,140142,1.00001,859826000.0,107479040,36.0001,0,16081488
38,15,139690,0.99994,901830000.0,112721920,37.0001,231,13866048
39.0001,15,139727,1.00005,807365000.0,100925440,38,0,13870392
40.0001,15,139832,1,796917000.0,99614720,39.0001,0,13908040
41.0001,15,139815,1,796916000.0,99614720,40.0001,0,14022432
42.0001,15,139816,0.999999,807404000.0,100925440,41.0001,0,14209224
43.0001,15,139869,0.999996,817893000.0,102236160,42.0001,0,14471312
44.0001,15,139810,1.00001,838856000.0,104857600,43.0001,0,14813040
45.0001,15,139818,1.00001,849341000.0,106168320,44.0001,0,15238752
46.0001,15,139763,0.999995,880808000.0,110100480,45.0001,0,15747000
47.0001,15,139742,0.999998,912263000.0,114032640,46.0001,0,16346472
48.0001,15,143934,1,943716000.0,117964800,47.0001,0,17027032
49.0001,15,139727,1,849346560,106168320,48.0001,225,13728488
50.0001,15,139823,1.00001,786428000.0,98304000,49.0001,0,13738624
51.0001,15,139962,1.00001,744485000.0,93061120,50.0001,416,12276144
52.0001,15,139791,0.999998,681576000.0,85196800,51.0001,0,11009144
53.0001,15,139820,0.999998,618661000.0,77332480,52.0001,0,11033760
54.0001,15,139864,1,639630000.0,79953920,53.0001,0,11132224
55.0001,15,139761,0.99999,639638000.0,79953920,54.0001,0,11301640
56.0001,15,139878,1.00002,650103000.0,81264640,55.0001,0,11549248
57.0001,15,139903,0.999977,671104000.0,83886080,56.0001,0,11875048
58.0001,15,139870,1.00001,681571000.0,85196800,57.0001,0,12280488
59.0001,15,139751,1,629143000.0,78643200,58.0001,509,9920248
60.0001,15,139727,1.00002,566219000.0,70778880,59.0001,0,9926040
