end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.000134,12,69528,1.000134,256994301.01456,32128592,0,0,5893360
2.000143,12,71483,1.000009,650111230.053362,81264640,1.000134,4959,8486728
3.000201,12,103765,1.000058,650079457.182022,81264640,2.000143,0,8499760
4.000227,12,104696,1.000026,650100225.439049,81264640,3.000201,0,8554784
5.000131,12,107214,0.999904,650179591.002382,81264640,4.000227,0,8712616
6.000209,12,109788,1.000078,639581343.911323,79953920,5.000131,0,8971808
7.000107,12,114978,0.999898,650183466.770234,81264640,6.000209,0,9325120
8.00022,12,118666,1.000113,650043658.301936,81264640,7.000107,0,9765312
9.000105,12,124973,0.999885,650191993.62216,81264640,8.00022,0,10285144
10.000122,12,132063,1.000017,650105960.191571,81264640,9.000105,0,10877376
11.000118,12,141167,0.999996,650119755.01068,81264640,10.000122,0,11531872
12.000107,12,150086,0.999989,639638375.076936,79953920,11.000118,0,12239944
13.000156,12,76281,1.000049,639600099.027905,79953920,12.000107,438,6287216
14.000212,12,77102,1.000056,650080697.040719,81264640,13.000156,0,6307488
15.000135,12,78709,0.999923,650167188.855763,81264640,14.000212,0,6417536
16.000013,12,80853,0.999878,639709296.995212,79953920,15.000135,0,6660800
17.000135,12,86726,1.000122,650037924.64852,81264640,16.000013,0,7027144
18.000253,12,90955,1.000118,650040404.053801,81264640,17.000135,0,7503536
19.000219,12,98547,0.999966,650139130.745183,81264640,18.000253,0,8071152
20.000124,12,105253,0.999905,650178970.883814,81264640,19.000219,0,8718408
21.000121,12,114767,0.999997,650118980.005322,81264640,20.000124,0,9430824
22.000107,12,124335,0.999986,650126265.128642,81264640,21.000121,0,10198264
23.00022,12,133941,1.000113,639559083.168034,79953920,22.000107,0,11013488
24.000202,12,145555,0.999982,650128900.213455,81264640,23.00022,0,11869256
25.000056,12,115689,0.999854,545339091.610466,68157440,24.000202,443,6288664
26.000125,12,77872,1.000069,733952628.484528,91750400,25.000056,0,6308936
27.000106,12,77108,0.999981,650129365.23064,81264640,26.000125,0,6369752
28.000106,12,80494,1,650117120,81264640,27.000106,0,6565232
29.000212,12,85078,1.000106,650048307.284366,81264640,28.000106,0,6886688
30.000141,12,89101,0.999929,650163313.281974,81264640,29.000212,0,7322536
