end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,snd_cwnd
1.000139,12,68571,1.000139,202293161.648721,25290160,0,0,4404816
2.000257,12,98001,1.000118,775854675.806149,96993280,1.000139,0,16420320
3.000113,12,129539,0.999856,650210753.483673,81264640,2.000257,0,21594024
4.000071,12,161614,0.999958,587227201.033979,73400320,3.000113,137,12907472
5.00012,12,79030,1.000049,566203366.352572,70778880,4.000071,977,6460976
6.000115,12,79257,0.999995,650120375.016297,81264640,5.00012,0,6494280
7.000225,12,81961,1.00011,639560912.75972,79953920,6.000115,0,6643424
8.000106,12,85237,0.999881,639707466.554463,79953920,7.000225,0,6919992
9.000202,12,89134,1.000096,650054815.971484,81264640,8.000106,0,7313848
10.000106,12,95924,0.999904,639692670.876296,79953920,9.000202,0,7809064
11.000122,12,102396,1.000016,650106735.165888,81264640,10.000106,0,8392608
12.000106,12,111006,0.999984,639641577.663217,79953920,11.000122,0,9050000
13.000118,12,119543,1.000012,650109370.092386,81264640,12.000106,0,9771104
14.000107,12,129176,0.999989,639638375.076936,79953920,13.000118,0,10544336
15.000119,12,139124,1.000012,650109370.092386,81264640,14.000107,0,11362456
16.000113,12,149263,0.999994,639635172.522724,79953920,15.000119,0,12225464
17.000218,12,77396,1.000105,629079606.922949,78643200,16.000113,423,6310384
18.000103,12,77572,0.999885,650191838.586492,81264640,17.000218,0,6329208
19.000238,12,79242,1.000135,639545056.646199,79953920,18.000103,0,6437808
20.000226,12,81818,0.999988,650124870.092388,81264640,19.000238,0,6678176
21.000118,12,86063,0.999892,639700449.961966,79953920,20.000226,0,7040176
22.000104,12,91582,0.999986,650126265.128642,81264640,21.000118,0,7512224
23.000101,12,98306,0.999997,639633190.005236,79953920,22.000104,0,8075496
24.000205,12,106324,1.000104,650049547.024245,81264640,23.000101,0,8718408
25.000208,12,115662,1.000003,639629530.005236,79953920,24.000205,0,9426480
26.000221,12,125193,1.000013,650108595.111787,81264640,25.000208,0,10192472
27.000202,12,134943,0.999981,639643560.232701,79953920,26.000221,0,11003352
28.000207,12,144914,1.000005,650113865.016297,81264640,27.000202,0,11854776
29.000211,12,160717,1.000004,545257310.008957,68157440,28.000207,322,6864968
30.000129,12,78012,0.999918,723576784.867228,90439680,29.000211,102,6326312
