end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:59.014188",70.172,70.144492314004324,70.151,5.1348308451482279,0.0,2352,3156,8948,33228,5380
"-1 day, 23:59:59.000263",70.17,70.157245191560023,70.15600000000003,4.8955242711684521,0.0,2352,3157,8948,33228,5380
"-1 day, 23:59:58.986072",70.163,70.160122663594507,70.11399999999996,4.4881885415819509,0.0,2352,3157,8948,33228,5380
"-1 day, 23:59:58.971784",69.748,69.954086143428455,66.84300000000006,4.5321329343643155,0.0,2352,3157,8948,33228,5380
"-1 day, 23:59:58.957431",69.806,69.880046604887838,70.21199999999995,4.4890191224248719,0.0,2352,3157,8948,33228,5380
"-1 day, 23:59:58.943117",69.801,69.840524378731757,69.76600000000003,4.5656571417037028,0.0,2352,3157,8948,33228,5380
"-1 day, 23:59:58.928689",69.819,69.829762250994065,69.94500000000001,4.7485298282570998,0.0,2352,3158,8948,33228,5380
"-1 day, 23:59:58.914610",69.781,69.80538141485809,69.51500000000003,5.0321205000159415,0.0,2352,3158,8948,33228,5380
"-1 day, 23:59:58.899130",69.707,69.756191999819137,69.18899999999991,4.9727821947788087,604422.432,2352,3158,8948,33228,5380
"-1 day, 23:59:58.885231",69.827,69.79159667182924,70.66700000000003,4.9810333319704725,604422.432,2352,3158,8948,33228,5380
"-1 day, 23:59:58.870963",69.811,69.801298379315483,69.69900000000007,5.0098532392607984,604422.432,2352,3159,8948,33228,5380
"-1 day, 23:59:58.856558",69.814,69.807649207821044,69.8349999999999,5.0508394133022421,604422.432,2352,3159,8948,33228,5380
"-1 day, 23:59:58.840772",69.805,69.806324602684143,69.7420000000001,5.0545898598205312,604422.432,2352,3159,8948,33228,5380
"-1 day, 23:59:58.826781",69.833,69.819662396261307,70.02899999999994,4.9738209435491347,604422.432,2352,3159,8948,33228,5380
"-1 day, 23:59:58.810914",69.8,69.809831251110154,69.56899999999999,4.9851148132569776,604422.432,2352,3159,8948,33228,5380
"-1 day, 23:59:58.795056",69.822,69.815915645771071,69.97600000000004,4.9811026696777558,604422.432,2352,3160,8948,33228,5380
"-1 day, 23:59:58.779312",69.798,69.806957866472203,69.63,4.9801934506710204,604422.432,2352,3160,8948,33228,5380
"-1 day, 23:59:58.765066",69.746,69.776479437401107,69.38199999999995,4.9601018704983906,604422.432,2352,3160,8948,33228,5380
"-1 day, 23:59:58.749461",69.807,69.791739846107959,70.23400000000005,4.9802413396537544,793367.568,2352,3160,8948,33228,5380
"-1 day, 23:59:58.733686",69.826,69.808870082389788,69.95899999999993,4.9933029858356832,793367.568,2352,3160,8948,33228,5380
"-1 day, 23:59:58.719223",69.834,69.821435126528982,69.89000000000007,5.0285683544027329,793367.568,2352,3161,8948,33228,5380
"-1 day, 23:59:58.705107",69.826,69.823717565457443,69.76999999999992,5.03741797926285,793367.568,2352,3161,8948,33228,5380
"-1 day, 23:59:58.690953",69.753,69.788359455514268,69.24200000000005,4.9708499234872292,793367.568,2352,3161,8948,33228,5380
"-1 day, 23:59:58.676775",69.78,69.784179739235427,69.96900000000001,4.9482329956261886,793367.568,2352,3161,8948,33228,5380
"-1 day, 23:59:58.662489",69.804,69.79408992403377,69.97200000000001,4.9641053651205977,793367.568,2352,3161,8948,33228,5380
"-1 day, 23:59:58.648122",69.814,69.80404501608848,69.88399999999993,5.0029784772576624,793367.568,2352,3162,8948,33228,5380
"-1 day, 23:59:58.633627",69.742,69.773023029806495,69.23800000000008,5.033439552021056,793367.568,2352,3162,8948,33228,5380
"-1 day, 23:59:58.619623",69.79,69.781511552239436,70.12600000000002,4.9978924567975485,793367.568,2352,3162,8948,33228,5380
"-1 day, 23:59:58.601926",69.8,69.790755822511727,69.86999999999993,4.9944683061125152,0.0,2352,3162,8948,33228,5380
"-1 day, 23:59:58.587107",69.795,69.792877913798947,69.76000000000003,5.0121769983731514,0.0,2352,3163,8948,33228,5380
"-1 day, 23:59:58.573170",69.858,69.825439529546969,70.29900000000002,5.0512313443000743,0.0,2352,3163,8948,33228,5380
"-1 day, 23:59:58.559016",69.789,69.807219941710429,69.30599999999998,5.0104871469612178,0.0,2352,3163,8948,33228,5380
"-1 day, 23:59:58.543412",69.835,69.82111007523693,70.15699999999994,4.992447189491882,0.0,2352,3163,8948,33228,5380
"-1 day, 23:59:58.529418",69.818,69.819555039428181,69.69900000000003,4.9827387227742745,0.0,2352,3163,8948,33228,5380
"-1 day, 23:59:58.515531",69.903,69.861278462572884,70.49800000000006,4.9683624119289149,0.0,2352,3164,8948,33228,5380
"-1 day, 23:59:58.501453",69.832,69.846639349093891,69.33499999999991,5.0039314746429691,0.0,2352,3164,8948,33228,5380
"-1 day, 23:59:58.487244",69.77,69.808320469199614,69.33600000000001,4.945710463809692,0.0,2352,3164,8948,33228,5380
"-1 day, 23:59:58.473110",69.86,69.834160600899821,70.49000000000002,4.9357698849730314,0.0,2352,3164,8948,33228,5380
"-1 day, 23:59:58.457388",69.91,69.872081087762908,70.25999999999998,4.9321531221172652,828718.128,2352,3164,8948,33228,5380
"-1 day, 23:59:58.441569",69.965,69.918541727240395,70.35000000000005,5.0131667040975083,828718.128,2352,3165,8948,33228,5380
"-1 day, 23:59:58.425494",69.877,69.897771091235427,69.26099999999994,5.0070499143890776,828718.128,2352,3165,8948,33228,5380
"-1 day, 23:59:58.409625",69.752,69.824888421653895,68.877,4.8797536563725776,828718.128,2352,3165,8948,33228,5380
"-1 day, 23:59:58.395171",69.873,69.848944549045811,70.72000000000007,4.8313941119610346,828718.128,2352,3165,8948,33228,5380
"-1 day, 23:59:58.380985",69.855,69.851972291359559,69.729,4.862564279093851,828718.128,2352,3166,8948,33228,5380
"-1 day, 23:59:58.366844",69.895,69.873486404167764,70.17499999999994,4.9684558794650098,828718.128,2352,3166,8948,33228,5380
"-1 day, 23:59:58.352706",69.772,69.822744614561572,68.91100000000007,4.9996686140271489,828718.128,2352,3166,8948,33228,5380
"-1 day, 23:59:58.338064",69.826,69.824372301090776,70.20399999999991,4.9015998575988862,828718.128,2352,3166,8948,33228,5380
"-1 day, 23:59:58.322450",69.845,69.83468621177262,69.97800000000004,4.9263464196888362,828718.128,2352,3166,8948,33228,5380
"-1 day, 23:59:58.306589",69.848,69.84134313034869,69.869,4.9456194444004247,0.0,2352,3167,8948,33228,5380
"-1 day, 23:59:58.292346",69.848,69.844671570991736,69.848,5.0113081446655023,0.0,2352,3167,8948,33228,5380
"-1 day, 23:59:58.278335",69.779,69.811836371268555,69.29599999999998,4.9523914060939269,0.0,2352,3167,8948,33228,5380
"-1 day, 23:59:58.264177",69.882,69.846918857292835,70.60300000000007,4.9416970510539349,0.0,2352,3167,8948,33228,5380
"-1 day, 23:59:58.249989",69.846,69.846459429925176,69.594,4.9590534380440374,0.0,2352,3167,8948,33228,5380
"-1 day, 23:59:58.234095",69.878,69.862229850576341,70.10199999999998,4.9732530369892922,0.0,2352,3168,8948,33228,5380
"-1 day, 23:59:58.218131",69.909,69.885615222957071,70.12600000000005,4.9932904130248579,0.0,2352,3168,8948,33228,5380
"-1 day, 23:59:58.204103",69.8,69.842808606308097,69.03699999999994,4.9162173725225111,0.0,2352,3168,8948,33228,5380
"-1 day, 23:59:58.190060",69.857,69.849904334878786,70.25600000000001,4.9173977003924803,0.0,2352,3168,8948,33228,5380
"-1 day, 23:59:58.176096",69.876,69.862952261922146,70.00900000000004,4.906831507836384,0.0,2352,3168,8948,33228,5380
"-1 day, 23:59:58.160528",69.915,69.888976504218519,70.18800000000002,4.9310769041546605,794882.592,2352,3169,8948,33228,5380
"-1 day, 23:59:58.146235",69.842,69.865488554963292,69.33099999999995,4.9797290245041586,794882.592,2352,3169,8948,33228,5380
"-1 day, 23:59:58.132288",69.808,69.836744727179067,69.57000000000006,4.9079819660079274,794882.592,2352,3169,8948,33228,5380
"-1 day, 23:59:58.116743",69.924,69.880373410371575,70.736,4.8991160649797401,794882.592,2352,3169,8948,33228,5380
"-1 day, 23:59:58.100888",69.832,69.856187029844079,69.1879999999999,4.9105655290836516,794882.592,2352,3169,8948,33228,5380
"-1 day, 23:59:58.086706",69.807,69.831593848487714,69.63200000000006,4.9466525630449718,794882.592,2352,3170,8948,33228,5380
"-1 day, 23:59:58.070549",70.018,69.924801692692313,71.49499999999999,4.9604087338561369,794882.592,2352,3170,8948,33228,5380
"-1 day, 23:59:58.054722",69.943,69.933900883044188,69.41799999999998,4.9360741082401383,794882.592,2352,3170,8948,33228,5380
"-1 day, 23:59:58.040883",69.814,69.873952411651985,68.91099999999996,4.9555810733207561,794882.592,2352,3170,8948,33228,5380
"-1 day, 23:59:58.026833",69.944,69.908976874040718,70.85400000000007,4.8926474636620467,794882.592,2352,3171,8948,33228,5380
"-1 day, 23:59:58.011422",69.854,69.88148885970611,69.22399999999998,4.7928910627271328,0.0,2352,3171,8948,33228,5380
"-1 day, 23:59:57.995341",69.792,69.836745557793307,69.35800000000002,4.8658173817955435,0.0,2352,3171,8948,33228,5380
"-1 day, 23:59:57.980035",69.904,69.870373408132721,70.68799999999996,4.9258835079367191,0.0,2352,3171,8948,33228,5380
"-1 day, 23:59:57.964224",69.843,69.856686802154869,69.41600000000005,4.8846951263059619,0.0,2352,3171,8948,33228,5380
"-1 day, 23:59:57.948623",69.875,69.865843447949615,70.09899999999998,4.9585934492630113,0.0,2352,3172,8948,33228,5380
"-1 day, 23:59:57.934462",69.9,69.882921882475898,70.07500000000005,4.9724610777188998,0.0,2352,3172,8948,33228,5380
"-1 day, 23:59:57.918992",69.766,69.824462809261206,68.828,4.8955471444106351,0.0,2352,3172,8948,33228,5380
"-1 day, 23:59:57.903479",69.946,69.885233441633133,71.20599999999995,4.9299382065117214,0.0,2352,3172,8948,33228,5380
"-1 day, 23:59:57.889298",69.875,69.880116733864639,69.37800000000001,4.9300354463019413,0.0,2352,3173,8948,33228,5380
"-1 day, 23:59:57.875082",69.855,69.867558453219559,69.71500000000003,4.9305922154103605,0.0,2352,3173,8948,33228,5380
"-1 day, 23:59:57.859472",69.754,69.810780996767321,69.04700000000001,4.945571675775196,828213.12,2352,3173,8948,33228,5380
"-1 day, 23:59:57.845458",69.823,69.816890516907307,70.30599999999991,4.8412145336047914,828213.12,2352,3174,8948,33228,5380
"-1 day, 23:59:57.831566",69.909,69.86294643917438,70.5110000000001,4.9402139757998436,828213.12,2352,3174,8948,33228,5380
"-1 day, 23:59:57.817396",69.882,69.872473264783707,69.693,4.9971978146816234,828213.12,2352,3175,8948,33228,5380
"-1 day, 23:59:57.802967",69.821,69.846736989982489,69.39399999999995,5.0168462665634062,828213.12,2352,3175,8948,33228,5380
"-1 day, 23:59:57.787457",69.751,69.798869735211184,69.26100000000005,4.9132400180918969,828213.12,2352,3175,8948,33228,5380
"-1 day, 23:59:57.772113",69.841,69.819935116677669,70.47099999999992,4.8732600788222804,828213.12,2352,3176,8948,33228,5380
"-1 day, 23:59:57.757716",69.835,69.827467594068338,69.79299999999999,4.9428429777239558,828213.12,2352,3176,8948,33228,5380
"-1 day, 23:59:57.742073",69.894,69.860734404026331,70.30700000000009,5.0130101537047489,828213.12,2352,3177,8948,33228,5380
"-1 day, 23:59:57.727877",69.817,69.838867458189782,69.2779999999999,5.0237130686584814,828213.12,2352,3177,8948,33228,5380
"-1 day, 23:59:57.710694",69.498,69.668449446009035,67.26500000000009,4.8955066148513779,797912.64,2352,3178,8948,33228,5380
"-1 day, 23:59:57.695029",69.881,69.774730989631323,72.56199999999997,4.8957016143491945,797912.64,2352,3178,8948,33228,5380
"-1 day, 23:59:57.679300",69.65,69.712367673545884,68.03300000000004,4.9550328177687053,797912.64,2352,3179,8948,33228,5380
"-1 day, 23:59:57.665355",69.771,69.741684290589717,70.61799999999997,5.0807363971971604,797912.64,2352,3180,8948,33228,5380
"-1 day, 23:59:57.651140",69.594,69.667845049361532,68.35499999999995,5.1774606605313114,797912.64,2352,3180,8948,33228,5380
"-1 day, 23:59:57.635588",69.499,69.583426255350446,68.834,4.9373392438154102,797912.64,2352,3181,8948,33228,5380
"-1 day, 23:59:57.621464",69.859,69.721223414950387,72.37899999999999,5.1211666716478366,797912.64,2352,3181,8948,33228,5380
"-1 day, 23:59:57.607287",69.804,69.762612545252225,69.41900000000005,5.1646042289054153,797912.64,2352,3182,8948,33228,5380
"-1 day, 23:59:57.593307",69.779,69.770806269880325,69.60399999999996,5.2726775063765974,797912.64,2352,3183,8948,33228,5380
"-1 day, 23:59:57.579142",69.453,69.611916213617903,67.17100000000005,5.1441057026944002,797912.64,2352,3184,8948,33228,5380
"-1 day, 23:59:57.563665",69.726,69.668959843881481,71.63699999999997,4.8963411253321825,0.0,2352,3185,8948,33228,5380
"-1 day, 23:59:57.548934",69.855,69.761984702531421,70.75800000000004,5.0538839801325484,0.0,2352,3186,8948,33228,5380
"-1 day, 23:59:57.534750",69.829,69.795492942415805,69.64699999999992,5.188819831856506,0.0,2352,3187,8948,33228,5380
"-1 day, 23:59:57.520545",69.879,69.837247351154673,70.22900000000008,5.2950624471982097,0.0,2352,3187,8948,33228,5380
"-1 day, 23:59:57.504673",69.559,69.698133669902717,67.31899999999995,4.9996296108588201,0.0,2352,3188,8948,33228,5380
"-1 day, 23:59:57.490379",69.738,69.718067172022884,70.99100000000001,4.8883980828285454,0.0,2352,3189,8948,33228,5380
"-1 day, 23:59:57.476065",69.827,69.772535263044119,70.44999999999999,4.9717901957407129,0.0,2352,3190,8948,33228,5380
"-1 day, 23:59:57.462052",69.794,69.783267700092551,69.56299999999999,5.0561679384628757,0.0,2352,3191,8948,33228,5380
"-1 day, 23:59:57.446233",69.88,69.831635100399836,70.48199999999999,5.2100507833936298,0.0,2352,3192,8948,33228,5380
"-1 day, 23:59:57.430260",69.487,69.659333198497578,66.73599999999999,4.9988104202150589,0.0,2352,3193,8948,33228,5380
"-1 day, 23:59:57.413037",69.822,69.740670237242497,72.16700000000006,4.9267449417072431,815948.64,2352,3195,8948,33228,5380
"-1 day, 23:59:57.397186",69.867,69.803837364131411,70.18200000000002,5.0255699241180372,815948.64,2352,3196,8948,33228,5380
"-1 day, 23:59:57.383042",69.919,69.861420457057562,70.28299999999994,5.0968040618379087,815948.64,2352,3197,8948,33228,5380
"-1 day, 23:59:57.367677",69.49,69.675728644586783,66.48699999999998,5.1834695787066059,815948.64,2352,3198,8948,33228,5380
"-1 day, 23:59:57.351921",69.749,69.712364884507664,71.562,4.8821825513879915,815948.64,2352,3199,8948,33228,5380
"-1 day, 23:59:57.337948",69.838,69.77518471792358,70.46099999999998,4.9391340399041725,815948.64,2352,3200,8948,33228,5380
"-1 day, 23:59:57.323774",69.91,69.842594858252284,70.41400000000002,5.0724464742300448,815948.64,2352,3201,8948,33228,5380
"-1 day, 23:59:57.309824",69.795,69.81879769889332,68.99000000000004,5.2589643961481816,815948.64,2352,3203,8948,33228,5380
"-1 day, 23:59:57.294293",69.562,69.690407463192386,67.93099999999997,4.9664110482600323,815948.64,2352,3203,8948,33228,5380
"-1 day, 23:59:57.278395",69.819,69.754706037210013,71.61800000000004,4.8896718336075713,815948.64,2352,3205,8948,33228,5380
"-1 day, 23:59:57.260878",70.066,69.910366267729202,71.795,4.9914148426251526,0.0,2352,3206,8948,33228,5380
"-1 day, 23:59:57.246651",69.878,69.894183257980671,68.56199999999998,5.1485230631165235,0.0,2352,3208,8948,33228,5380
"-1 day, 23:59:57.231020",69.44,69.667119061008719,66.37399999999998,5.0849920295190421,0.0,2352,3209,8948,33228,5380
"-1 day, 23:59:57.214859",69.761,69.714060669683036,72.00799999999998,4.7970759914326111,0.0,2352,3210,8948,33228,5380
"-1 day, 23:59:57.200385",69.797,69.755531533191927,70.049,4.8117540269845795,0.0,2352,3212,8948,33228,5380
"-1 day, 23:59:57.184898",69.854,69.804767179572039,70.25300000000001,5.1103753682144886,0.0,2352,3213,8948,33228,5380
"-1 day, 23:59:57.168893",69.835,69.819883634588635,69.70199999999996,5.2954739736457199,0.0,2352,3215,8948,33228,5380
"-1 day, 23:59:57.154144",69.666,69.742944873644134,68.48300000000002,5.0039483837973124,0.0,2352,3216,8948,33228,5380
"-1 day, 23:59:57.139498",69.837,69.789973648524722,71.03400000000005,4.9553955189289747,0.0,2352,3218,8948,33228,5380
"-1 day, 23:59:57.125071",69.935,69.862489681606178,70.621,4.9837571781411709,0.0,2352,3219,8948,33228,5380
"-1 day, 23:59:57.107705",69.852,69.857244863303464,69.27100000000002,5.0482571769977316,822297.312,2352,3221,8948,33228,5380
"-1 day, 23:59:57.093272",69.438,69.647646068935941,66.53999999999999,5.0155711538381613,822297.312,2352,3223,8948,33228,5380
"-1 day, 23:59:57.077340",69.793,69.720325889496578,72.27800000000003,4.8499935171846751,822297.312,2352,3224,8948,33228,5380
"-1 day, 23:59:57.063389",69.819,69.769664419468214,70.00099999999998,4.9291389689165168,822297.312,2352,3226,8948,33228,5380
"-1 day, 23:59:57.049515",70.008,69.888840006211211,71.33099999999995,5.1496926913115644,822297.312,2352,3228,8948,33228,5380
"-1 day, 23:59:57.035344",69.922,69.905420008449141,69.32000000000001,5.3116061876388816,822297.312,2352,3230,8948,33228,5380
"-1 day, 23:59:57.019480",69.532,69.718728086938597,66.80199999999999,4.9391191918255046,822297.312,2352,3231,8948,33228,5380
"-1 day, 23:59:57.003707",69.77,69.744364659698903,71.43599999999999,4.8294183030668334,822297.312,2352,3233,8948,33228,5380
"-1 day, 23:59:56.989636",69.793,69.768682791497881,69.95400000000008,4.8218147202369526,822297.312,2352,3235,8948,33228,5380
"-1 day, 23:59:56.973529",69.86,69.81434259235381,70.32899999999995,5.0351280797049309,822297.312,2352,3236,8948,33228,5380
"-1 day, 23:59:56.956358",69.788,69.801171356252368,69.28399999999998,5.2172795015469466,821143.008,2352,3238,8948,33228,5380
"-1 day, 23:59:56.942417",69.718,69.759586566759694,69.22800000000005,4.99874739753115,821143.008,2352,3240,8948,33228,5380
"-1 day, 23:59:56.926342",69.833,69.796294014742131,70.63799999999996,4.9693237752651021,821143.008,2352,3241,8948,33228,5380
"-1 day, 23:59:56.912170",69.861,69.828647579501663,70.05700000000004,4.981250823458014,821143.008,2352,3244,8948,33228,5380
"-1 day, 23:59:56.898088",69.824,69.826323794595837,69.56499999999996,5.0471503654078864,821143.008,2352,3246,8948,33228,5380
"-1 day, 23:59:56.883603",69.658,69.742165709381212,68.49600000000002,5.0163563173477952,821143.008,2352,3247,8948,33228,5380
"-1 day, 23:59:56.869313",69.812,69.777083512389197,70.88999999999997,4.9223201671377304,821143.008,2352,3249,8948,33228,5380
"-1 day, 23:59:56.855404",69.831,69.804042165882578,69.96400000000004,4.9669209788024933,821143.008,2352,3251,8948,33228,5380
"-1 day, 23:59:56.839638",69.842,69.823021279390133,69.91899999999997,5.0485957248550806,821143.008,2352,3253,8948,33228,5380
"-1 day, 23:59:56.825438",70.026,69.924516196065198,71.31399999999998,5.1282224788611162,821143.008,2352,3255,8948,33228,5380
"-1 day, 23:59:56.809646",69.967,69.945758300190661,69.55400000000002,5.0187946021878771,0.0,2352,3257,8948,33228,5380
"-1 day, 23:59:56.793813",69.867,69.90637998968387,69.16700000000004,4.9492496470953675,0.0,2352,3259,8948,33228,5380
"-1 day, 23:59:56.779646",69.866,69.886190227918547,69.85899999999997,4.8547595843518554,0.0,2352,3261,8948,33228,5380
"-1 day, 23:59:56.763770",69.888,69.887095125646212,70.04200000000004,4.761462781847082,0.0,2352,3263,8948,33228,5380
"-1 day, 23:59:56.749843",70.399,70.143084230033125,73.97599999999997,4.923052275695917,0.0,2352,3265,8948,33228,5380
"-1 day, 23:59:56.735886",70.229,70.186042978027587,69.03899999999999,5.0396858838537693,0.0,2352,3267,8948,33228,5380
"-1 day, 23:59:56.721768",70.378,70.282026351168852,71.421,4.9476433180160964,0.0,2352,3269,8948,33228,5380
