end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:59.376976",29.254,30.283621607652126,23.63300000000002,0.59219704729127853,667909.152,895,871,8948,59162,5654
"-1 day, 23:59:59.361413",29.582,29.934725872544806,31.877999999999997,11.214566609429019,667909.152,895,872,8948,59162,5654
"-1 day, 23:59:59.345840",32.338,31.135671364291849,51.63,11.77108213317655,667909.152,895,872,8948,59162,5654
"-1 day, 23:59:59.330066",32.441,31.788249665363683,33.16200000000001,12.569430754514972,667909.152,895,872,8948,59162,5654
"-1 day, 23:59:59.314169",30.053,30.920697900735444,13.336999999999989,12.461435231649894,667909.152,895,872,8948,59162,5654
"-1 day, 23:59:59.298285",29.185,30.052942808005422,23.108999999999984,10.610441879703554,667909.152,895,873,8948,59162,5654
"-1 day, 23:59:59.282498",29.281,29.667004289530045,29.953,8.7696944438023223,667909.152,895,873,8948,59162,5654
"-1 day, 23:59:59.267014",29.201,29.434026839509951,28.641000000000012,9.6112625914502665,667909.152,895,874,8948,59162,5654
"-1 day, 23:59:59.251263",29.394,29.414014908631362,30.744999999999983,11.455840735581011,667909.152,895,874,8948,59162,5654
"-1 day, 23:59:59.234150",29.345,29.379504599345459,29.002000000000002,12.015793049953524,0.0,895,875,8948,59162,5654
"-1 day, 23:59:59.218449",29.359,29.369251202065087,29.457000000000022,11.963699662200248,0.0,895,875,8948,59162,5654
"-1 day, 23:59:59.202816",29.365,29.367125366435921,29.406999999999975,11.952889849213523,0.0,895,876,8948,59162,5654
"-1 day, 23:59:59.187005",29.371,29.369062629324247,29.413,11.848348858390461,0.0,895,876,8948,59162,5654
"-1 day, 23:59:59.171329",29.315,29.342031414319909,28.92300000000002,11.866912788849183,0.0,895,877,8948,59162,5654
"-1 day, 23:59:59.155403",29.325,29.333515715368858,29.394999999999985,11.844829159690283,0.0,895,877,8948,59162,5654
"-1 day, 23:59:59.139027",29.46,29.396758429281629,30.405000000000012,11.865229488152815,0.0,895,878,8948,59162,5654
"-1 day, 23:59:59.123192",29.345,29.370879309313679,28.539999999999985,11.892233088709213,0.0,895,879,8948,59162,5654
"-1 day, 23:59:59.107419",29.356,29.363439661801355,29.43300000000002,11.893670904717036,0.0,895,879,8948,59162,5654
"-1 day, 23:59:59.092019",29.299,29.331219977985992,28.899999999999984,11.839052499187664,0.0,895,880,8948,59162,5654
"-1 day, 23:59:59.075008",29.324,29.327609991275605,29.499000000000017,11.784482974540804,490723.488,895,880,8948,59162,5654
"-1 day, 23:59:59.059368",29.29,29.308805046586439,29.051999999999982,11.857350175312609,490723.488,895,881,8948,59162,5654
"-1 day, 23:59:59.043209",29.345,29.326902569923814,29.729999999999997,11.870406028907277,490723.488,895,881,8948,59162,5654
"-1 day, 23:59:59.027354",29.328,29.327451284894281,29.209000000000003,11.909184168698157,490723.488,895,882,8948,59162,5654
"-1 day, 23:59:59.011718",29.311,29.319225651948823,29.192000000000004,11.895889590516106,490723.488,895,882,8948,59162,5654
"-1 day, 23:59:58.996419",29.322,29.320612826230821,29.398999999999994,11.89701478855379,490723.488,895,883,8948,59162,5654
"-1 day, 23:59:58.980617",29.394,29.357306604061353,29.897999999999993,11.88249515628857,490723.488,895,883,8948,59162,5654
"-1 day, 23:59:58.964754",29.304,29.330653402835939,28.674,11.900432266400841,490723.488,895,884,8948,59162,5654
"-1 day, 23:59:58.948861",29.395,29.362826848172539,30.032000000000007,11.898020274034238,490723.488,895,884,8948,59162,5654
"-1 day, 23:59:58.933066",29.392,29.377413454253208,29.371,11.88971197316893,490723.488,895,885,8948,59162,5654
"-1 day, 23:59:58.916352",29.358,29.367706740512414,29.120000000000008,11.864687854521078,0.0,895,886,8948,59162,5654
"-1 day, 23:59:58.900256",29.345,29.356353388648891,29.253999999999987,11.880582265852244,0.0,895,886,8948,59162,5654
"-1 day, 23:59:58.884087",29.354,29.355176694516732,29.417,11.823892077487946,0.0,895,887,8948,59162,5654
"-1 day, 23:59:58.868156",29.339,29.347088356644566,29.233999999999995,11.838237024829931,0.0,895,887,8948,59162,5654
"-1 day, 23:59:58.852254",29.286,29.316544311408801,28.91500000000002,11.852512209396426,0.0,895,888,8948,59162,5654
"-1 day, 23:59:58.836580",29.365,29.340772239415983,29.917999999999978,11.859250204972106,0.0,895,888,8948,59162,5654
"-1 day, 23:59:58.820134",29.302,29.32138617317764,28.861000000000008,11.869124632034111,0.0,895,889,8948,59162,5654
"-1 day, 23:59:58.803655",29.382,29.351693217354544,29.942000000000014,11.891994248696877,0.0,895,889,8948,59162,5654
"-1 day, 23:59:58.787585",29.401,29.376346694923249,29.53399999999999,11.921685132837817,0.0,895,890,8948,59162,5654
"-1 day, 23:59:58.771915",29.363,29.369673353485318,29.096999999999998,11.887356359932442,0.0,895,890,8948,59162,5654
"-1 day, 23:59:58.754220",29.372,29.370836676974786,29.435000000000002,11.891253273932485,533721.312,895,891,8948,59162,5654
"-1 day, 23:59:58.737807",29.378,29.374418340312108,29.42,11.83831743535235,533721.312,895,892,8948,59162,5654
"-1 day, 23:59:58.722022",29.406,29.39020920572041,29.60199999999999,11.844875974507044,533721.312,895,892,8948,59162,5654
"-1 day, 23:59:58.706102",29.345,29.367604675732345,28.918,11.862214342237303,533721.312,895,893,8948,59162,5654
"-1 day, 23:59:58.690539",29.385,29.376302348630741,29.66500000000002,11.845723974289632,533721.312,895,893,8948,59162,5654
"-1 day, 23:59:58.675060",29.339,29.357651223938458,29.016999999999978,11.836817000602277,533721.312,895,894,8948,59162,5654
"-1 day, 23:59:58.659408",29.317,29.337325670952488,29.16300000000001,11.824912373938931,533721.312,895,894,8948,59162,5654
"-1 day, 23:59:58.643835",29.376,29.356662889003047,29.78900000000001,11.856664802093514,533721.312,895,895,8948,59162,5654
"-1 day, 23:59:58.627923",29.327,29.341831475801378,28.984000000000005,11.853866429763894,533721.312,895,895,8948,59162,5654
"-1 day, 23:59:58.611818",29.366,29.353915758714969,29.638999999999985,11.88327213648556,533721.312,895,896,8948,59162,5654
"-1 day, 23:59:58.594243",29.407,29.380457979601857,29.694000000000003,11.893972030577642,541440.72,895,896,8948,59162,5654
"-1 day, 23:59:58.578402",29.356,29.368229010916011,28.999000000000013,11.872484189147707,541440.72,895,897,8948,59162,5654
"-1 day, 23:59:58.562028",29.377,29.372614508217932,29.52399999999998,11.87984286357568,541440.72,895,897,8948,59162,5654
"-1 day, 23:59:58.546384",29.367,29.369807255222646,29.297000000000015,11.846138523355824,541440.72,895,898,8948,59162,5654
"-1 day, 23:59:58.530893",29.393,29.381403646797345,29.575,11.838786244439387,541440.72,895,899,8948,59162,5654
"-1 day, 23:59:58.515139",29.376,29.378701824464162,29.257000000000005,11.867502314053509,541440.72,895,899,8948,59162,5654
"-1 day, 23:59:58.499515",29.359,29.368850926048996,29.240000000000006,11.849823940036062,541440.72,895,900,8948,59162,5654
"-1 day, 23:59:58.483769",29.367,29.367925463153295,29.422999999999995,11.845448551211751,541440.72,895,900,8948,59162,5654
"-1 day, 23:59:58.467965",29.344,29.35596275199174,29.183000000000003,11.833950081046703,541440.72,895,901,8948,59162,5654
"-1 day, 23:59:58.451884",29.334,29.344981393224252,29.26399999999999,11.843839706570195,541440.72,895,901,8948,59162,5654
"-1 day, 23:59:58.434283",29.357,29.350990701767042,29.517999999999997,11.854551032724482,0.0,895,902,8948,59162,5654
"-1 day, 23:59:58.418883",29.366,29.358495358911792,29.429000000000002,11.864598124180725,0.0,895,902,8948,59162,5654
"-1 day, 23:59:58.402902",29.401,29.379747743839673,29.646,11.889035758522379,0.0,895,903,8948,59162,5654
"-1 day, 23:59:58.386920",29.436,29.407873984439227,29.681,11.899837153675263,0.0,895,903,8948,59162,5654
"-1 day, 23:59:58.371127",29.4,29.403936994281498,29.14799999999999,11.881980534509401,0.0,895,904,8948,59162,5654
"-1 day, 23:59:58.355075",29.39,29.396968504047038,29.320000000000014,11.852412686874557,0.0,895,904,8948,59162,5654
"-1 day, 23:59:58.338853",29.39,29.393484253799066,29.39,11.817372955402073,0.0,895,905,8948,59162,5654
"-1 day, 23:59:58.322992",29.348,29.370742200798706,29.053999999999988,11.801777710292823,0.0,895,906,8948,59162,5654
"-1 day, 23:59:58.306926",29.34,29.355371134335414,29.284000000000006,11.817939159807858,0.0,895,906,8948,59162,5654
"-1 day, 23:59:58.291357",29.359,29.357185567651612,29.492000000000015,11.827877844919511,0.0,895,907,8948,59162,5654
"-1 day, 23:59:58.274406",29.334,29.345592803045836,29.158999999999985,11.843491743856061,545913.648,895,907,8948,59162,5654
"-1 day, 23:59:58.258649",29.362,29.353796411120072,29.55799999999999,11.8710792871083,545913.648,895,908,8948,59162,5654
"-1 day, 23:59:58.242933",29.396,29.374898269041338,29.634000000000018,11.88224199110735,545913.648,895,908,8948,59162,5654
"-1 day, 23:59:58.227290",29.38,29.37744913537027,29.267999999999986,11.882352732570563,545913.648,895,909,8948,59162,5654
"-1 day, 23:59:58.211591",29.332,29.354724641069659,28.996000000000013,11.875499345475568,545913.648,895,909,8948,59162,5654
"-1 day, 23:59:58.195919",29.373,29.363862332410417,29.660000000000004,11.842314852023804,545913.648,895,910,8948,59162,5654
"-1 day, 23:59:58.180395",29.325,29.344431220043891,28.988999999999987,11.830338923376452,545913.648,895,910,8948,59162,5654
"-1 day, 23:59:58.164847",29.335,29.339715613271888,29.405000000000012,11.846471239102572,545913.648,895,911,8948,59162,5654
"-1 day, 23:59:58.149308",29.385,29.362357879818642,29.735000000000007,11.875239368350261,545913.648,895,911,8948,59162,5654
"-1 day, 23:59:58.133714",29.333,29.347678970490321,28.968999999999976,11.868317024761732,545913.648,895,912,8948,59162,5654
"-1 day, 23:59:58.116946",29.383,29.365339529643503,29.733000000000004,11.889178876840178,550963.728,895,912,8948,59162,5654
"-1 day, 23:59:58.101209",29.335,29.350169797445133,28.999000000000013,11.871260073723564,550963.728,895,913,8948,59162,5654
"-1 day, 23:59:58.085115",29.368,29.359084910042185,29.598999999999982,11.849713433291154,550963.728,895,914,8948,59162,5654
"-1 day, 23:59:58.068941",29.397,29.378042506266386,29.599999999999998,11.879568168876302,550963.728,895,914,8948,59162,5654
"-1 day, 23:59:58.053153",29.387,29.382521255945253,29.317000000000014,11.867603797825982,550963.728,895,915,8948,59162,5654
"-1 day, 23:59:58.037193",29.369,29.375760634479406,29.242999999999995,11.879965382414396,550963.728,895,915,8948,59162,5654
"-1 day, 23:59:58.021616",29.382,29.37888031861474,29.473000000000013,11.847192712481052,550963.728,895,916,8948,59162,5654
"-1 day, 23:59:58.006039",29.354,29.366440181365196,29.157999999999983,11.831650386718522,550963.728,895,916,8948,59162,5654
"-1 day, 23:59:57.990808",29.366,29.366220090718475,29.450000000000003,11.839502178900656,550963.728,895,917,8948,59162,5654
"-1 day, 23:59:57.974294",29.342,29.354110066299011,29.173999999999992,11.846794316682589,550963.728,895,917,8948,59162,5654
"-1 day, 23:59:57.955967",29.337,29.345555043588931,29.302000000000007,11.841755804451882,0.0,895,918,8948,59162,5654
"-1 day, 23:59:57.939643",29.368,29.356777539780037,29.58499999999999,11.860479073611272,0.0,895,918,8948,59162,5654
"-1 day, 23:59:57.923063",29.367,29.361888773599464,29.360000000000017,11.868228423491246,0.0,895,919,8948,59162,5654
"-1 day, 23:59:57.906941",29.35,29.35594439182189,29.231000000000005,11.880769414244428,0.0,895,920,8948,59162,5654
"-1 day, 23:59:57.890574",29.352,29.353972196453913,29.365999999999993,11.869595296749653,0.0,895,920,8948,59162,5654
"-1 day, 23:59:57.874063",29.353,29.353486098260756,29.36000000000001,11.851654019501774,0.0,895,921,8948,59162,5654
"-1 day, 23:59:57.857916",29.344,29.34874305233647,29.281,11.857039876317781,0.0,895,922,8948,59162,5654
"-1 day, 23:59:57.841916",29.373,29.3608715471278,29.576,11.869721142049833,0.0,895,923,8948,59162,5654
"-1 day, 23:59:57.826106",29.318,29.339435838949083,28.933000000000003,11.866298565084499,0.0,895,924,8948,59162,5654
"-1 day, 23:59:57.810275",29.41,29.37471809673638,30.05399999999999,11.869651611575589,0.0,895,925,8948,59162,5654
"-1 day, 23:59:57.792965",29.418,29.396359115059806,29.473999999999993,11.889436225574341,555292.368,895,926,8948,59162,5654
"-1 day, 23:59:57.777131",29.381,29.388679565774993,29.122000000000007,11.881332549910098,555292.368,895,927,8948,59162,5654
"-1 day, 23:59:57.761345",29.321,29.354839945533101,28.90100000000001,11.865866376007201,555292.368,895,928,8948,59162,5654
"-1 day, 23:59:57.745075",29.349,29.351919974073546,29.54499999999999,11.797502608481292,555292.368,895,929,8948,59162,5654
"-1 day, 23:59:57.729755",29.431,29.391460210912999,30.005000000000006,11.827797902115835,555292.368,895,931,8948,59162,5654
"-1 day, 23:59:57.713937",29.358,29.374730145525291,28.846999999999998,11.877744272514489,555292.368,895,932,8948,59162,5654
"-1 day, 23:59:57.697733",29.34,29.357365115446981,29.213999999999995,11.882885293442314,555292.368,895,933,8948,59162,5654
"-1 day, 23:59:57.682056",29.34,29.348682568313755,29.34,11.835895980341,555292.368,895,934,8948,59162,5654
"-1 day, 23:59:57.665635",29.373,29.360841305330808,29.60400000000001,11.815579668105823,555292.368,895,935,8948,59162,5654
"-1 day, 23:59:57.649848",29.309,29.334920748738735,28.861,11.865842945260813,555292.368,895,936,8948,59162,5654
"-1 day, 23:59:57.632349",29.478,29.406461104902654,30.661000000000005,11.887977789870343,564310.368,895,937,8948,59162,5654
"-1 day, 23:59:57.616493",29.411,29.408730552183123,28.942,11.906138049368547,564310.368,895,938,8948,59162,5654
"-1 day, 23:59:57.600656",29.39,29.399365288023606,29.242999999999995,11.880562746777805,564310.368,895,939,8948,59162,5654
"-1 day, 23:59:57.584570",29.396,29.397682644460634,29.438000000000002,11.861411544142776,564310.368,895,940,8948,59162,5654
"-1 day, 23:59:57.568623",29.341,29.36934143653259,28.956000000000003,11.771015833224826,564310.368,895,942,8948,59162,5654
"-1 day, 23:59:57.552796",29.351,29.360170730871353,29.420999999999985,11.810571319490265,564310.368,895,943,8948,59162,5654
"-1 day, 23:59:57.536524",29.333,29.346585391904135,29.206999999999994,11.824259048970347,564310.368,895,945,8948,59162,5654
"-1 day, 23:59:57.520359",29.434,29.390292969684911,30.14100000000002,11.851307911604092,564310.368,895,946,8948,59162,5654
"-1 day, 23:59:57.504496",29.345,29.367646557770797,28.721999999999984,11.892037295548027,564310.368,895,948,8948,59162,5654
"-1 day, 23:59:57.488630",29.347,29.35732329360793,29.36100000000002,11.867364157721976,564310.368,895,950,8948,59162,5654
"-1 day, 23:59:57.470964",29.392,29.374661689608253,29.706999999999987,11.855323907533421,0.0,895,951,8948,59162,5654
"-1 day, 23:59:57.454636",29.43,29.402330953990916,29.696,11.83802310490274,0.0,895,953,8948,59162,5654
"-1 day, 23:59:57.438777",29.447,29.424665548382823,29.565999999999995,11.902692828408123,0.0,895,955,8948,59162,5654
"-1 day, 23:59:57.422634",29.369,29.396832884066153,28.823000000000004,11.874805633202051,0.0,895,956,8948,59162,5654
"-1 day, 23:59:57.406848",29.358,29.377416495621254,29.281000000000006,11.81282016239463,0.0,895,958,8948,59162,5654
"-1 day, 23:59:57.390064",29.373,29.375208248814175,29.478000000000005,11.78671683243336,0.0,895,959,8948,59162,5654
"-1 day, 23:59:57.369997",29.327,29.351104207792389,29.005000000000006,11.800270916720484,0.0,895,961,8948,59162,5654
"-1 day, 23:59:57.353812",29.388,29.369552152805362,29.815,11.852757496855117,0.0,895,963,8948,59162,5654
"-1 day, 23:59:57.338356",29.357,29.363276081866264,29.139999999999983,11.865454667364412,0.0,895,965,8948,59162,5654
"-1 day, 23:59:57.322353",29.376,29.3696380466411,29.509000000000015,11.865070851939912,0.0,895,966,8948,59162,5654
"-1 day, 23:59:57.304543",29.401,29.385319058363486,29.57599999999999,11.882551692499289,575204.112,895,968,8948,59162,5654
"-1 day, 23:59:57.288783",29.414,29.399659558417703,29.505000000000013,11.860987445436821,575204.112,895,970,8948,59162,5654
"-1 day, 23:59:57.272876",29.366,29.382829819552725,29.029999999999987,11.868004168239365,575204.112,895,972,8948,59162,5654
"-1 day, 23:59:57.256696",29.399,29.390914919082622,29.63000000000001,11.840921123652985,575204.112,895,974,8948,59162,5654
"-1 day, 23:59:57.241142",29.377,29.383957466480659,29.222999999999985,11.826712045145497,575204.112,895,976,8948,59162,5654
"-1 day, 23:59:57.225086",29.352,29.367978769736037,29.17700000000001,11.82494433716341,575204.112,895,978,8948,59162,5654
"-1 day, 23:59:57.209201",29.354,29.360989391876487,29.36799999999999,11.839973597509275,575204.112,895,981,8948,59162,5654
"-1 day, 23:59:57.193227",29.381,29.370994710241408,29.570000000000007,11.832734373387954,575204.112,895,983,8948,59162,5654
"-1 day, 23:59:57.177255",29.357,29.363997362122166,29.188999999999993,11.857728356060413,575204.112,895,985,8948,59162,5654
"-1 day, 23:59:57.161483",29.341,29.352498699910083,29.229000000000013,11.863773727982462,575204.112,895,987,8948,59162,5654
"-1 day, 23:59:57.143869",29.377,29.364749371335623,29.628999999999984,11.85635272212458,588839.328,895,989,8948,59162,5654
"-1 day, 23:59:57.126938",29.384,29.374374698877492,29.43300000000001,11.857455083711551,588839.328,895,991,8948,59162,5654
"-1 day, 23:59:57.111385",29.38,29.377187350565311,29.35199999999999,11.877414704183437,588839.328,895,993,8948,59162,5654
"-1 day, 23:59:57.095389",29.364,29.370593681458647,29.252000000000013,11.871075628666363,588839.328,895,996,8948,59162,5654
"-1 day, 23:59:57.079654",29.412,29.391296901744646,29.747999999999987,11.849786523278782,588839.328,895,998,8948,59162,5654
"-1 day, 23:59:57.063817",29.354,29.372648500461334,28.948,11.849015395286212,588839.328,895,1000,8948,59162,5654
"-1 day, 23:59:57.048044",29.353,29.362824264014119,29.346000000000018,11.841804842665356,588839.328,895,1002,8948,59162,5654
"-1 day, 23:59:57.032481",29.335,29.348912159635873,29.208999999999996,11.835118212382469,588839.328,895,1004,8948,59162,5654
"-1 day, 23:59:57.016667",29.355,29.351956081166367,29.494999999999997,11.824309861183478,588839.328,895,1006,8948,59162,5654
"-1 day, 23:59:57.001076",29.334,29.342978052119566,29.186999999999994,11.863826323057125,588839.328,895,1009,8948,59162,5654
"-1 day, 23:59:56.983381",29.337,29.339989027306377,29.358,11.865651387521,0.0,895,1012,8948,59162,5654
"-1 day, 23:59:56.967842",29.436,29.387994842217651,30.129,11.887338620853676,0.0,895,1014,8948,59162,5654
"-1 day, 23:59:56.951812",29.345,29.366497486443667,28.70799999999999,11.889217584290753,0.0,895,1017,8948,59162,5654
"-1 day, 23:59:56.935791",29.404,29.385248793090987,29.817000000000007,11.885487478828265,0.0,895,1020,8948,59162,5654
"-1 day, 23:59:56.919938",29.431,29.408124470918739,29.620000000000008,11.870433875218684,0.0,895,1022,8948,59162,5654
"-1 day, 23:59:56.903891",29.395,29.401562241643187,29.14299999999999,11.836483416704363,0.0,895,1025,8948,59162,5654
"-1 day, 23:59:56.887431",29.459,29.430281238632034,29.907,11.874347315105164,0.0,895,1027,8948,59162,5654
"-1 day, 23:59:56.871776",29.306,29.368141168890876,28.23500000000001,11.819013573277756,0.0,895,1030,8948,59162,5654
"-1 day, 23:59:56.856039",29.387,29.377570598178668,29.953999999999997,11.790311542905357,0.0,895,1033,8948,59162,5654
"-1 day, 23:59:56.840528",29.351,29.364285324925319,29.09899999999999,11.811048597277713,0.0,895,1035,8948,59162,5654
"-1 day, 23:59:56.823691",29.38,29.372142671359331,29.583,11.816768899323986,610193.952,895,1038,8948,59162,5654
"-1 day, 23:59:56.808132",29.345,29.358571362053713,29.099999999999998,11.88864423154005,610193.952,895,1041,8948,59162,5654
"-1 day, 23:59:56.792579",29.335,29.346785700630974,29.265000000000015,11.83884223357123,610193.952,895,1043,8948,59162,5654
"-1 day, 23:59:56.776972",29.411,29.378892997541367,29.943000000000005,11.863188262906073,610193.952,895,1046,8948,59162,5654
"-1 day, 23:59:56.761013",29.39,29.38444650307099,29.242999999999995,11.870938201569592,610193.952,895,1048,8948,59162,5654
"-1 day, 23:59:56.745317",29.31,29.347223448728862,28.749999999999986,11.875580803310813,610193.952,895,1051,8948,59162,5654
"-1 day, 23:59:56.729266",29.33,29.338611734790067,29.469999999999995,11.841757988654885,610193.952,895,1054,8948,59162,5654
"-1 day, 23:59:56.713023",29.402,29.370306010759208,29.90600000000002,11.820661430568864,610193.952,895,1057,8948,59162,5654
"-1 day, 23:59:56.697548",29.36,29.365153009411038,29.06599999999999,11.870597714089328,610193.952,895,1060,8948,59162,5654
"-1 day, 23:59:56.681974",29.321,29.343076574030945,29.048000000000016,11.895401786941587,610193.952,895,1063,8948,59162,5654
"-1 day, 23:59:56.664280",29.381,29.362038337981019,29.80099999999999,11.860185245351866,634145.76,895,1067,8948,59162,5654
"-1 day, 23:59:56.648442",29.373,29.367519173326517,29.317000000000007,11.84306962736763,634145.76,895,1070,8948,59162,5654
"-1 day, 23:59:56.632696",29.348,29.357759600285593,29.172999999999984,11.874841723071421,634145.76,895,1073,8948,59162,5654
"-1 day, 23:59:56.616782",29.358,29.357879800115953,29.42800000000001,11.874987535854277,634145.76,895,1076,8948,59162,5654
"-1 day, 23:59:56.600999",29.287,29.322440078618243,28.78999999999999,11.831891733787986,634145.76,895,1079,8948,59162,5654
"-1 day, 23:59:56.585169",29.398,29.360220243186571,30.175000000000004,11.84722987070759,634145.76,895,1082,8948,59162,5654
"-1 day, 23:59:56.568972",29.311,29.335610207946541,28.702,11.874178041438523,634145.76,895,1085,8948,59162,5654
"-1 day, 23:59:56.553146",29.369,29.352305143496022,29.775,11.877014690326147,634145.76,895,1089,8948,59162,5654
"-1 day, 23:59:56.537241",29.461,29.406652992273564,30.10499999999999,11.914750107368027,634145.76,895,1092,8948,59162,5654
"-1 day, 23:59:56.521556",29.363,29.384826562890655,28.677000000000007,11.876241178590305,634145.76,895,1095,8948,59162,5654
"-1 day, 23:59:56.503587",29.392,29.388413283449776,29.595,11.889326905311099,0.0,895,1098,8948,59162,5654
"-1 day, 23:59:56.487628",29.395,29.391706643241342,29.416,11.831684140979675,0.0,895,1101,8948,59162,5654
"-1 day, 23:59:56.471111",29.392,29.391853321775258,29.371,11.806292513361116,0.0,895,1105,8948,59162,5654
"-1 day, 23:59:56.455713",29.469,29.430426873946249,30.008000000000013,11.86987161662786,0.0,895,1108,8948,59162,5654
"-1 day, 23:59:56.440390",29.41,29.420213451555007,28.996999999999993,11.857974384277403,0.0,895,1112,8948,59162,5654
"-1 day, 23:59:56.424850",29.398,29.409106743336242,29.313999999999997,11.83812196267252,0.0,895,1115,8948,59162,5654
"-1 day, 23:59:56.409225",29.366,29.387553438027908,29.142,11.808276759360936,0.0,895,1119,8948,59162,5654
"-1 day, 23:59:56.393803",29.328,29.357776845988798,29.061999999999998,11.767747382662666,0.0,895,1122,8948,59162,5654
"-1 day, 23:59:56.377958",29.331,29.34438844908486,29.352,11.803680380674027,0.0,895,1126,8948,59162,5654
