end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:58.599606",29.338,29.345171709300683,28.932000000000002,2.3239444799123015,741856.752,1176,1210,8948,35955,5655
"-1 day, 23:59:58.585753",29.453,29.399088994547874,30.25799999999999,2.3422764896327282,741856.752,1176,1210,8948,35955,5655
"-1 day, 23:59:58.569665",29.309,29.35404665376274,28.301000000000013,2.3300385736424967,736806.672,1176,1210,8948,35955,5655
"-1 day, 23:59:58.555774",29.368,29.361023374687889,29.78099999999998,2.2486933343841455,736806.672,1176,1211,8948,35955,5655
"-1 day, 23:59:58.541660",29.324,29.342512079593128,29.016000000000023,2.2616258426824256,736806.672,1176,1211,8948,35955,5655
"-1 day, 23:59:58.527401",29.406,29.37425714854454,29.97999999999998,2.2433895082912918,736806.672,1176,1211,8948,35955,5655
"-1 day, 23:59:58.513516",29.37,29.372128586026779,29.118000000000016,2.3247888418516838,736806.672,1176,1211,8948,35955,5655
"-1 day, 23:59:58.499488",29.347,29.359564457437212,29.186000000000003,2.2847723502926431,736806.672,1176,1211,8948,35955,5655
"-1 day, 23:59:58.485617",29.377,29.368282311987432,29.586999999999982,2.2856438542969624,736806.672,1176,1211,8948,35955,5655
"-1 day, 23:59:58.470001",29.397,29.382641380747565,29.536999999999995,2.256605809452811,736806.672,1176,1212,8948,35955,5655
"-1 day, 23:59:58.455761",29.355,29.368820901500076,29.061000000000014,2.2823339819395438,736806.672,1176,1212,8948,35955,5655
"-1 day, 23:59:58.441558",29.363,29.365910459494685,29.418999999999993,2.2777527781690594,736806.672,1176,1212,8948,35955,5655
"-1 day, 23:59:58.424999",29.331,29.348455563164968,29.107,2.252905600461522,0.0,1176,1212,8948,35955,5655
"-1 day, 23:59:58.410913",29.368,29.358227887993351,29.626999999999992,2.2573990633168961,0.0,1176,1213,8948,35955,5655
"-1 day, 23:59:58.396855",29.329,29.34361417981458,29.056000000000015,2.2859152168411074,0.0,1176,1213,8948,35955,5655
"-1 day, 23:59:58.382821",29.356,29.349807130787053,29.54500000000001,2.2874297641954557,0.0,1176,1213,8948,35955,5655
"-1 day, 23:59:58.368969",29.37,29.359903676395543,29.467999999999996,2.3037459556185209,0.0,1176,1213,8948,35955,5655
"-1 day, 23:59:58.354893",29.35,29.354951864214833,29.210000000000004,2.290831783737747,0.0,1176,1213,8948,35955,5655
"-1 day, 23:59:58.340455",29.332,29.343476075297673,29.205999999999996,2.2982058887557075,0.0,1176,1214,8948,35955,5655
"-1 day, 23:59:58.326558",29.298,29.320738598618984,29.05999999999998,2.2711822140270188,0.0,1176,1214,8948,35955,5655
"-1 day, 23:59:58.312143",29.392,29.356370686862888,30.050000000000008,2.2813822840430604,0.0,1176,1214,8948,35955,5655
"-1 day, 23:59:58.298178",29.35,29.353185354842122,29.056000000000015,2.3129969387608713,0.0,1176,1214,8948,35955,5655
"-1 day, 23:59:58.282005",29.322,29.337592937818737,29.125999999999983,2.316180073298765,734281.632,1176,1214,8948,35955,5655
"-1 day, 23:59:58.267874",29.367,29.352296700732939,29.682000000000013,2.3076459934726326,734281.632,1176,1215,8948,35955,5655
"-1 day, 23:59:58.253298",29.382,29.367148588341642,29.487000000000005,2.2751459914952963,734281.632,1176,1215,8948,35955,5655
"-1 day, 23:59:58.238988",29.34,29.353574496509381,29.04599999999999,2.3040213559973219,734281.632,1176,1215,8948,35955,5655
"-1 day, 23:59:58.223075",29.333,29.343287362268185,29.28399999999999,2.2952114754425796,734281.632,1176,1215,8948,35955,5655
"-1 day, 23:59:58.208767",29.348,29.345643687253911,29.453000000000003,2.2668984943070805,734281.632,1176,1215,8948,35955,5655
"-1 day, 23:59:58.192871",29.354,29.349821863319683,29.396,2.2784893436411129,734281.632,1176,1216,8948,35955,5655
"-1 day, 23:59:58.178751",29.276,29.312912420689965,28.730000000000004,2.297452250562682,734281.632,1176,1216,8948,35955,5655
"-1 day, 23:59:58.164425",29.334,29.323456328189412,29.74,2.2931464991428983,734281.632,1176,1216,8948,35955,5655
"-1 day, 23:59:58.150499",29.291,29.307228449978876,28.990000000000006,2.2941047809425705,734281.632,1176,1216,8948,35955,5655
"-1 day, 23:59:58.134146",29.303,29.305114229575302,29.387000000000004,2.3108279324248286,0.0,1176,1216,8948,35955,5655
"-1 day, 23:59:58.119975",29.35,29.327557658916479,29.679000000000006,2.3515881761021911,0.0,1176,1217,8948,35955,5655
"-1 day, 23:59:58.104448",29.382,29.354779617669379,29.606,2.3393573379757213,0.0,1176,1217,8948,35955,5655
"-1 day, 23:59:58.088817",29.361,29.357889817452072,29.213999999999995,2.3562050045650746,0.0,1176,1217,8948,35955,5655
"-1 day, 23:59:58.074776",29.39,29.373945180552383,29.593,2.3245789444564164,0.0,1176,1217,8948,35955,5655
"-1 day, 23:59:58.059190",29.382,29.377972608866159,29.326000000000008,2.2856352628810233,0.0,1176,1217,8948,35955,5655
"-1 day, 23:59:58.043001",29.319,29.348487243117241,28.877999999999982,2.2600064597250902,0.0,1176,1218,8948,35955,5655
"-1 day, 23:59:58.028463",29.375,29.361743819624522,29.767000000000007,2.2626225001844351,0.0,1176,1218,8948,35955,5655
"-1 day, 23:59:58.012557",29.608,29.484888535492846,31.239000000000004,2.2928108636729716,0.0,1176,1218,8948,35955,5655
"-1 day, 23:59:57.997089",29.502,29.493444309609146,28.759999999999987,2.3293504140950003,0.0,1176,1219,8948,35955,5655
"-1 day, 23:59:57.981387",29.997,29.745290599748703,33.462,2.3598776438364291,739836.72,1176,1219,8948,35955,5655
"-1 day, 23:59:57.967036",29.786,29.765645292286376,28.30900000000001,2.2692613169626799,739836.72,1176,1220,8948,35955,5655
"-1 day, 23:59:57.952846",29.475,29.62034578506228,27.298000000000002,2.0194316823867497,739836.72,1176,1220,8948,35955,5655
"-1 day, 23:59:57.938728",29.493,29.556679042727062,29.61899999999998,1.8781777809485545,739836.72,1176,1221,8948,35955,5655
"-1 day, 23:59:57.924483",29.322,29.439357673376456,28.125000000000004,1.6712446305558346,739836.72,1176,1221,8948,35955,5655
"-1 day, 23:59:57.910513",29.514,29.476682334813852,30.858,1.9447896626720333,739836.72,1176,1221,8948,35955,5655
"-1 day, 23:59:57.896084",29.456,29.466341041216591,29.05,2.1835023422627304,739836.72,1176,1222,8948,35955,5655
"-1 day, 23:59:57.882348",29.44,29.453170376605534,29.328000000000014,2.2056744626590761,739836.72,1176,1222,8948,35955,5655
"-1 day, 23:59:57.866589",29.476,29.464585245502928,29.727999999999984,2.2483391490334075,739836.72,1176,1222,8948,35955,5655
"-1 day, 23:59:57.852713",29.459,29.461792595203956,29.340000000000003,2.1510635242736567,739836.72,1176,1223,8948,35955,5655
"-1 day, 23:59:57.835895",29.448,29.454896357392769,29.371000000000006,2.1870842687231558,0.0,1176,1223,8948,35955,5655
"-1 day, 23:59:57.820260",29.421,29.437948507133292,29.231999999999992,2.1802578067466722,0.0,1176,1224,8948,35955,5655
"-1 day, 23:59:57.804568",29.478,29.457974713689101,29.877000000000017,2.1696615788553744,0.0,1176,1224,8948,35955,5655
"-1 day, 23:59:57.790321",29.417,29.437487840632688,28.990000000000002,2.1885684285171618,0.0,1176,1225,8948,35955,5655
"-1 day, 23:59:57.776067",29.428,29.432743944580576,29.504999999999995,2.1927646797846294,0.0,1176,1225,8948,35955,5655
"-1 day, 23:59:57.761835",29.534,29.483374902245835,30.275999999999986,2.2105506303327416,0.0,1176,1225,8948,35955,5655
"-1 day, 23:59:57.746001",29.451,29.467187739947125,28.87000000000001,2.1988810327713955,0.0,1176,1226,8948,35955,5655
"-1 day, 23:59:57.730057",29.503,29.485094234440371,29.866999999999997,2.2148055569782343,0.0,1176,1227,8948,35955,5655
"-1 day, 23:59:57.716016",29.372,29.428550735128102,28.455,2.1647438115252244,0.0,1176,1227,8948,35955,5655
"-1 day, 23:59:57.701906",29.338,29.383277734419828,29.10000000000001,2.1027406687079697,0.0,1176,1228,8948,35955,5655
"-1 day, 23:59:57.686557",29.326,29.354639871690235,29.241999999999997,2.1502592234750129,737311.68,1176,1228,8948,35955,5655
"-1 day, 23:59:57.672547",29.293,29.32382104075765,29.06199999999999,2.1714580166692063,737311.68,1176,1229,8948,35955,5655
"-1 day, 23:59:57.656864",29.368,29.34591107758915,29.892999999999994,2.2797617430068908,737311.68,1176,1230,8948,35955,5655
"-1 day, 23:59:57.641370",29.332,29.338955565225319,29.080000000000016,2.3164491577054962,737311.68,1176,1230,8948,35955,5655
"-1 day, 23:59:57.627590",29.313,29.32597795638808,29.179999999999986,2.3200711684677238,737311.68,1176,1231,8948,35955,5655
"-1 day, 23:59:57.613351",29.159,29.242496540823993,28.081,2.2935094596689085,737311.68,1176,1231,8948,35955,5655
"-1 day, 23:59:57.599526",29.349,29.295751349940456,30.67900000000001,2.2689771572243083,737311.68,1176,1232,8948,35955,5655
"-1 day, 23:59:57.585788",29.293,29.294375697635143,28.900999999999993,2.3395662464884959,737311.68,1176,1233,8948,35955,5655
"-1 day, 23:59:57.571614",29.316,29.305187950753908,29.476999999999997,2.384349305383104,737311.68,1176,1233,8948,35955,5655
"-1 day, 23:59:57.557720",29.349,29.327094467736032,29.58000000000001,2.4204804936095905,737311.68,1176,1234,8948,35955,5655
"-1 day, 23:59:57.542314",29.262,29.294548325335118,28.653000000000002,2.3084264324439605,747411.84,1176,1234,8948,35955,5655
"-1 day, 23:59:57.528102",29.265,29.279774409669653,29.286,2.3206283947323447,747411.84,1176,1235,8948,35955,5655
"-1 day, 23:59:57.514161",29.296,29.28788727839062,29.51299999999999,2.3093662372815364,747411.84,1176,1236,8948,35955,5655
"-1 day, 23:59:57.500038",29.325,29.306444010103103,29.528,2.3314825597318554,747411.84,1176,1236,8948,35955,5655
"-1 day, 23:59:57.486085",29.302,29.304222009517328,29.141000000000002,2.382996204566791,747411.84,1176,1237,8948,35955,5655
"-1 day, 23:59:57.471794",29.319,29.311611060105054,29.437999999999995,2.3628345571239602,747411.84,1176,1237,8948,35955,5655
"-1 day, 23:59:57.457356",29.218,29.264807837712144,28.511000000000006,2.3227235340719883,747411.84,1176,1238,8948,35955,5655
"-1 day, 23:59:57.441670",29.316,29.290404624911638,30.001999999999992,2.3116443663003245,747411.84,1176,1239,8948,35955,5655
"-1 day, 23:59:57.427604",29.292,29.291202319616819,29.12400000000002,2.3435657623807158,747411.84,1176,1240,8948,35955,5655
"-1 day, 23:59:57.412060",29.29,29.290601158253455,29.275999999999982,2.3569959262583384,747411.84,1176,1240,8948,35955,5655
"-1 day, 23:59:57.394244",29.314,29.302300722959437,29.482000000000006,2.3883471542384545,0.0,1176,1241,8948,35955,5655
"-1 day, 23:59:57.380068",29.344,29.323150815872257,29.55400000000001,2.3410177766889091,0.0,1176,1242,8948,35955,5655
"-1 day, 23:59:57.365926",29.349,29.336075586257461,29.383999999999993,2.3580128703594636,0.0,1176,1243,8948,35955,5655
"-1 day, 23:59:57.350174",29.418,29.377039563139306,29.900999999999993,2.3538004898569111,0.0,1176,1244,8948,35955,5655
"-1 day, 23:59:57.334610",29.345,29.361020052976585,28.833999999999996,2.3230972007318562,0.0,1176,1245,8948,35955,5655
"-1 day, 23:59:57.318937",29.264,29.312512533122199,28.697000000000003,2.2716563809708568,0.0,1176,1245,8948,35955,5655
"-1 day, 23:59:57.304902",29.391,29.351757954753452,30.27999999999999,2.2573067654770758,0.0,1176,1246,8948,35955,5655
"-1 day, 23:59:57.290699",29.33,29.340879125175931,28.903,2.2624870793921463,0.0,1176,1247,8948,35955,5655
"-1 day, 23:59:57.276462",29.323,29.33193965424309,29.274000000000015,2.3171751714456637,0.0,1176,1248,8948,35955,5655
"-1 day, 23:59:57.262253",29.338,29.334969831873369,29.443000000000005,2.3270875560008952,0.0,1176,1249,8948,35955,5655
"-1 day, 23:59:57.246517",29.348,29.34148495978167,29.417999999999985,2.2735850439236533,753471.936,1176,1250,8948,35955,5655
"-1 day, 23:59:57.230609",29.304,29.32274286289298,28.995999999999995,2.3098686381359363,753471.936,1176,1250,8948,35955,5655
"-1 day, 23:59:57.214972",29.315,29.318871446571286,29.39200000000002,2.3028536590762094,753471.936,1176,1251,8948,35955,5655
"-1 day, 23:59:57.200700",29.365,29.341936298673506,29.71499999999998,2.3032707599214555,753471.936,1176,1252,8948,35955,5655
"-1 day, 23:59:57.186475",29.358,29.349968218989048,29.309000000000015,2.3185659379321399,753471.936,1176,1253,8948,35955,5655
"-1 day, 23:59:57.172378",29.371,29.360484227844417,29.461999999999986,2.3358716728230795,753471.936,1176,1254,8948,35955,5655
"-1 day, 23:59:57.158305",29.295,29.327743261136305,28.763000000000023,2.3002460807366205,753471.936,1176,1255,8948,35955,5655
"-1 day, 23:59:57.144439",29.359,29.343371897097153,29.807000000000002,2.2677025065883512,753471.936,1176,1256,8948,35955,5655
"-1 day, 23:59:57.130115",29.319,29.331186114896902,29.03899999999998,2.2809283316479525,753471.936,1176,1257,8948,35955,5655
"-1 day, 23:59:57.114442",29.289,29.310093543132908,29.07900000000002,2.2862308191124487,753471.936,1176,1258,8948,35955,5655
"-1 day, 23:59:57.098637",29.349,29.329547183956794,29.76899999999999,2.3194650853924696,0.0,1176,1259,8948,35955,5655
"-1 day, 23:59:57.084484",29.327,29.328273590529495,29.173000000000012,2.3031805703350634,0.0,1176,1260,8948,35955,5655
"-1 day, 23:59:57.070479",29.356,29.342137003044392,29.559,2.3340481037528975,0.0,1176,1261,8948,35955,5655
"-1 day, 23:59:57.054532",29.373,29.357568755660949,29.491999999999997,2.3372185165352861,0.0,1176,1262,8948,35955,5655
"-1 day, 23:59:57.040645",29.336,29.346784501134369,29.07699999999998,2.2998014880255533,0.0,1176,1263,8948,35955,5655
"-1 day, 23:59:57.025008",29.417,29.381893577759751,29.984000000000023,2.3053478820598876,0.0,1176,1264,8948,35955,5655
"-1 day, 23:59:57.011199",29.331,29.356447488365149,28.728999999999985,2.2831792030666818,0.0,1176,1265,8948,35955,5655
"-1 day, 23:59:56.997081",29.336,29.346223862051218,29.37099999999999,2.2657836602665471,0.0,1176,1266,8948,35955,5655
"-1 day, 23:59:56.981655",29.368,29.35711206358652,29.592,2.2737813529437387,0.0,1176,1267,8948,35955,5655
"-1 day, 23:59:56.965662",29.384,29.370556230068743,29.496000000000013,2.2620210352570145,0.0,1176,1268,8948,35955,5655
"-1 day, 23:59:56.950165",29.307,29.338779225027299,28.767999999999986,2.3034754466514422,762562.08,1176,1269,8948,35955,5655
"-1 day, 23:59:56.934398",29.334,29.336389613376923,29.523000000000007,2.2786344892603583,762562.08,1176,1270,8948,35955,5655
"-1 day, 23:59:56.920327",29.326,29.331194836781496,29.270000000000007,2.2649032849142725,762562.08,1176,1271,8948,35955,5655
"-1 day, 23:59:56.905939",29.298,29.314597721124279,29.101999999999983,2.2783924221861942,762562.08,1176,1272,8948,35955,5655
"-1 day, 23:59:56.891390",29.338,29.326299010215354,29.61800000000002,2.3206924894722234,762562.08,1176,1273,8948,35955,5655
"-1 day, 23:59:56.877260",29.316,29.321149531784556,29.161999999999985,2.3125153179661213,762562.08,1176,1275,8948,35955,5655
"-1 day, 23:59:56.863382",29.285,29.303075118319516,29.06800000000001,2.3169202173607419,762562.08,1176,1276,8948,35955,5655
"-1 day, 23:59:56.847414",29.21,29.256539890809268,28.685000000000006,2.3085268615933301,762562.08,1176,1277,8948,35955,5655
"-1 day, 23:59:56.833500",29.357,29.3067726652259,30.38599999999999,2.3065636358205017,762562.08,1176,1278,8948,35955,5655
"-1 day, 23:59:56.819489",29.44,29.373391120523632,30.021000000000015,2.3735108684427955,762562.08,1176,1279,8948,35955,5655
"-1 day, 23:59:56.803627",29.187,29.280204734936902,27.416,2.3800257482117826,771652.224,1176,1281,8948,35955,5655
