end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:58.895580",51.24,51.158240086495859,52.626000000000005,2.6158930507641953,728942.976,-1,4987,8948,43716,5641
"-1 day, 23:59:58.879954",51.249,51.203622143066198,51.312000000000005,2.6088860985318072,728942.976,-1,4987,8948,43716,5641
"-1 day, 23:59:58.864009",51.228,51.215811228992749,51.080999999999996,2.5739383748899392,728942.976,-1,4987,8948,43716,5641
"-1 day, 23:59:58.846589",51.241,51.228405790280121,51.33199999999999,2.5584810250518211,661055.472,-1,4987,8948,43716,5641
"-1 day, 23:59:58.831021",51.211,51.219702979895381,51.00099999999999,2.4186221543903712,661055.472,-1,4987,8948,43716,5641
"-1 day, 23:59:58.815271",51.252,51.235851784742984,51.53900000000003,2.421388102018033,661055.472,-1,4987,8948,43716,5641
"-1 day, 23:59:58.798544",51.251,51.243425960986784,51.243999999999964,2.439830401097784,661055.472,-1,4987,8948,43716,5641
"-1 day, 23:59:58.782614",51.264,51.253713096918744,51.35500000000004,2.4389067770414536,661055.472,-1,4987,8948,43716,5641
"-1 day, 23:59:58.766381",51.301,51.277357160252933,51.559999999999995,2.4475882139659553,661055.472,-1,4987,8948,43716,5641
"-1 day, 23:59:58.750467",51.319,51.2981790536681,51.44500000000001,2.4240186751913271,661055.472,-1,4987,8948,43716,5641
"-1 day, 23:59:58.734761",51.315,51.306589606537685,51.28699999999996,2.4141026259660538,661055.472,-1,4987,8948,43716,5641
"-1 day, 23:59:58.718849",51.286,51.296294921327252,51.08300000000003,2.3811658369462605,661055.472,-1,4987,8948,43716,5641
"-1 day, 23:59:58.703367",51.297,51.296647462565716,51.37399999999997,2.3461344125636945,661055.472,-1,4987,8948,43716,5641
"-1 day, 23:59:58.685545",51.301,51.298823737800063,51.329000000000036,2.3422169829974333,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.669602",51.315,51.306911943532853,51.41299999999997,2.3584436182968016,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.654128",51.3,51.303455985325698,51.19499999999999,2.3725958407250971,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.638091",51.333,51.318228239513687,51.56400000000001,2.3632407465929881,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.621970",51.357,51.337614545381712,51.525000000000006,2.3636016735667158,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.606057",51.384,51.360807881944687,51.57300000000001,2.3612453835973088,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.590313",51.337,51.34890410183764,51.008000000000024,2.3497830624304514,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.574810",51.37,51.359452178220174,51.60099999999996,2.3102120840979032,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.558430",51.323,51.341226472734945,50.99400000000002,2.2872836011513611,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.542812",51.349,51.345113256993919,51.53099999999997,2.2820080037506267,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.525055",51.347,51.346056630561442,51.333000000000034,2.3104728654779008,610554.672,-1,4987,8948,43716,5641
"-1 day, 23:59:58.508928",51.348,51.347028316116258,51.35499999999998,2.3042765688348474,610554.672,-1,4987,8948,43716,5641
"-1 day, 23:59:58.492873",51.36,51.353514206989992,51.444,2.3270849947812167,610554.672,-1,4987,8948,43716,5641
"-1 day, 23:59:58.477013",51.362,51.357757124093801,51.37600000000002,2.311449696090591,610554.672,-1,4987,8948,43716,5641
"-1 day, 23:59:58.461277",51.413,51.385379445870726,51.76999999999996,2.3170445106437358,610554.672,-1,4987,8948,43716,5641
"-1 day, 23:59:58.445611",51.346,51.365690171305367,50.876999999999995,2.307981251425625,610554.672,-1,4987,8948,43716,5641
"-1 day, 23:59:58.429917",51.369,51.367345089568637,51.53000000000002,2.2851930458585512,610554.672,-1,4987,8948,43716,5641
"-1 day, 23:59:58.413791",51.357,51.362172577359701,51.272999999999996,2.2733873901968131,610554.672,-1,4987,8948,43716,5641
"-1 day, 23:59:58.397922",51.34,51.351086433586019,51.22100000000003,2.2608128149665876,610554.672,-1,4987,8948,43716,5641
"-1 day, 23:59:58.382240",51.371,51.361043334531729,51.587999999999994,2.3008743339570192,610554.672,-1,4987,8948,43716,5641
"-1 day, 23:59:58.365000",51.389,51.375021895520753,51.51500000000001,2.2991488077904298,572174.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.348984",51.401,51.388011144514465,51.48500000000001,2.3134429836829691,572174.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.333160",51.512,51.450010044106179,52.28899999999998,2.3236016119424017,572174.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.317143",51.389,51.419506089499947,50.52800000000002,2.2891539558508742,572174.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.301436",51.386,51.402753381052733,51.365,2.2376228445450286,572174.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.285078",51.438,51.420377072415086,51.802,2.2064983055480631,572174.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.269106",51.488,51.454189917300987,51.83799999999998,2.1979999397009995,572174.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.253410",51.375,51.414596866052122,50.584,2.2671273910863463,572174.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.238000",51.444,51.429298674816287,51.92700000000002,2.2328309957184147,572174.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.221998",51.444,51.436649404137874,51.444,2.2015497417156298,572174.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.204375",51.466,51.451324966449754,51.61999999999999,2.2089077133152468,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.188713",51.386,51.418663777691521,50.826000000000015,2.2484429101211703,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.172973",51.416,51.417331884378768,51.625999999999955,2.191404070631946,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.157255",51.42,51.418665948223165,51.448000000000036,2.1991557289988437,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.141649",51.418,51.418332974849491,51.40399999999998,2.2151154001441111,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.126047",51.436,51.427166581973523,51.562000000000005,2.2583781490256056,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.110272",51.428,51.427583290076683,51.37199999999998,2.2371869442220094,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.094705",51.417,51.422291678617945,51.34000000000003,2.2299108750671799,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.078929",51.404,51.413145939909306,51.31300000000002,2.2216130750101186,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.063344",51.392,51.40257310486237,51.308,2.2116077732211359,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:58.045855",51.43,51.416286780274227,51.69599999999998,2.2277864717668505,554138.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.029996",51.404,51.410143435375858,51.22200000000003,2.2444341389726681,554138.064,-1,4987,8948,43716,5641
"-1 day, 23:59:58.014015",51.42,51.415071746354123,51.53199999999999,2.2513756828588019,554138.064,-1,4987,8948,43716,5641
"-1 day, 23:59:57.998522",51.414,51.414535873250948,51.372,2.2480716315924951,554138.064,-1,4987,8948,43716,5641
"-1 day, 23:59:57.982805",51.394,51.404268062574033,51.25399999999998,2.2275048394107659,554138.064,-1,4987,8948,43716,5641
"-1 day, 23:59:57.967222",51.406,51.405134032518475,51.49,2.2385333684999087,554138.064,-1,4987,8948,43716,5641
"-1 day, 23:59:57.951359",51.372,51.388567345429657,51.13400000000001,2.2306501084992911,554138.064,-1,4987,8948,43716,5641
"-1 day, 23:59:57.935370",51.406,51.397283764273951,51.64399999999999,2.2421690824521954,554138.064,-1,4987,8948,43716,5641
"-1 day, 23:59:57.919896",51.407,51.402141910174436,51.41399999999998,2.2604970391896728,554138.064,-1,4987,8948,43716,5641
"-1 day, 23:59:57.903861",51.426,51.414071124398802,51.55900000000004,2.2642413640722014,554138.064,-1,4987,8948,43716,5641
"-1 day, 23:59:57.886361",51.421,51.417535576031604,51.38599999999998,2.2738382355635989,547284.384,-1,4987,8948,43716,5641
"-1 day, 23:59:57.870041",51.44,51.428767937126779,51.572999999999986,2.2483967731984831,547284.384,-1,4987,8948,43716,5641
"-1 day, 23:59:57.854281",51.396,51.412384288078869,51.08800000000002,2.23658894603075,547284.384,-1,4987,8948,43716,5641
"-1 day, 23:59:57.838337",51.389,51.400692308313722,51.34000000000002,2.2164422217381263,547284.384,-1,4987,8948,43716,5641
"-1 day, 23:59:57.822063",51.44,51.420346620060926,51.79699999999996,2.2245316238042858,547284.384,-1,4987,8948,43716,5641
"-1 day, 23:59:57.806348",51.42,51.42017331060606,51.28000000000003,2.2358011984680188,547284.384,-1,4987,8948,43716,5641
"-1 day, 23:59:57.790717",51.393,51.406586876989188,51.20399999999999,2.254973259748037,547284.384,-1,4987,8948,43716,5641
"-1 day, 23:59:57.775191",51.4,51.403293450438433,51.448999999999984,2.237978484487591,547284.384,-1,4987,8948,43716,5641
"-1 day, 23:59:57.759209",51.393,51.398146757073008,51.344000000000015,2.2162159182855641,547284.384,-1,4987,8948,43716,5641
"-1 day, 23:59:57.743379",51.387,51.392573416334052,51.345,2.2394973849229598,547284.384,-1,4987,8948,43716,5641
"-1 day, 23:59:57.725842",51.414,51.40328684591563,51.60300000000001,2.2589816308415438,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.709621",51.416,51.409643470667035,51.429999999999964,2.2616994280995169,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.693959",51.414,51.4118217407297,51.400000000000034,2.2646116917464107,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.678098",51.39,51.40091101161854,51.221999999999994,2.2529512117266122,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.662069",51.264,51.332461077867606,50.38200000000002,2.2148621830259114,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.646673",51.23,51.281233716965083,50.991999999999955,2.1994917163269077,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.630736",51.229,51.25511770970882,51.222000000000016,2.2291238425385194,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.614822",51.273,51.264058946092369,51.58100000000003,2.3138845766845244,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.598558",51.27,51.267029462505427,51.249,2.4213762001538219,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.582689",51.302,51.28451506347222,51.525999999999975,2.441590027917746,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.565464",51.243,51.263758004736026,50.83000000000002,2.4191398164654103,551973.744,-1,4987,8948,43716,5641
"-1 day, 23:59:57.549579",51.246,51.254879087530973,51.267,2.3780811767621564,551973.744,-1,4987,8948,43716,5641
"-1 day, 23:59:57.533571",51.182,51.218441030685398,50.734,2.3679595916231526,551973.744,-1,4987,8948,43716,5641
"-1 day, 23:59:57.517740",51.23,51.224220557540534,51.56599999999996,2.3705769350738364,551973.744,-1,4987,8948,43716,5641
"-1 day, 23:59:57.501701",51.251,51.237610481743317,51.398,2.4292638864781306,551973.744,-1,4987,8948,43716,5641
"-1 day, 23:59:57.485889",51.244,51.240805248358889,51.195000000000014,2.4494122550892787,551973.744,-1,4987,8948,43716,5641
"-1 day, 23:59:57.470377",51.245,51.242902627312368,51.25199999999998,2.4678023957247084,551973.744,-1,4987,8948,43716,5641
"-1 day, 23:59:57.454577",51.283,51.262951752017052,51.54900000000003,2.431256200169337,551973.744,-1,4987,8948,43716,5641
"-1 day, 23:59:57.438713",51.284,51.273475998286699,51.29099999999998,2.4242499610076735,551973.744,-1,4987,8948,43716,5641
"-1 day, 23:59:57.423476",51.301,51.287238208016589,51.42000000000002,2.4244397182323714,551973.744,-1,4987,8948,43716,5641
"-1 day, 23:59:57.405899",51.352,51.319620259132599,51.70899999999996,2.4148984312834458,578234.16,-1,4987,8948,43716,5641
"-1 day, 23:59:57.389850",51.31,51.314810157047724,51.01600000000004,2.3857927989831893,578234.16,-1,4987,8948,43716,5641
"-1 day, 23:59:57.374017",51.199,51.256908813233707,50.42199999999997,2.3496701368832733,578234.16,-1,4987,8948,43716,5641
"-1 day, 23:59:57.357994",51.319,51.287955516224038,52.159000000000034,2.324461741883332,578234.16,-1,4987,8948,43716,5641
"-1 day, 23:59:57.342149",51.257,51.272478049335348,50.822999999999965,2.3330972815479716,578234.16,-1,4987,8948,43716,5641
"-1 day, 23:59:57.326658",51.38,51.326242333867079,52.241000000000035,2.4002439371026845,578234.16,-1,4987,8948,43716,5641
"-1 day, 23:59:57.310533",51.312,51.319121196964332,50.83599999999996,2.4391890031608723,578234.16,-1,4987,8948,43716,5641
"-1 day, 23:59:57.294724",51.31,51.314560605725582,51.296000000000035,2.3548751194113779,578234.16,-1,4987,8948,43716,5641
"-1 day, 23:59:57.278566",51.333,51.323780404414848,51.49399999999997,2.3566295024442736,578234.16,-1,4987,8948,43716,5641
"-1 day, 23:59:57.262533",51.295,51.309390437946718,51.029000000000025,2.3002969412242313,578234.16,-1,4987,8948,43716,5641
"-1 day, 23:59:57.244856",51.283,51.296195423018041,51.199,2.3384167636639983,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.228481",51.347,51.321598451096278,51.795,2.3426788971307029,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.212567",51.339,51.330299311524037,51.28299999999998,2.3523616451818232,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.196277",51.4,51.365151041528158,51.827,2.3799871557885517,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.180335",51.302,51.333576644203958,50.61600000000001,2.3553807669616416,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.164607",51.266,51.299789619507216,51.01399999999999,2.2882654044883188,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.148411",51.357,51.328395771288832,51.99400000000001,2.2904438471530368,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.132377",51.356,51.342198114814629,51.34900000000002,2.3090158228423014,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.116414",51.362,51.352099170947916,51.404,2.3782393405479114,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.100076",51.422,51.387050975909276,51.84199999999996,2.3705820551187409,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:57.082170",51.422,51.404525829508742,51.422,2.3138873269734277,581264.208,-1,4987,8948,43716,5641
"-1 day, 23:59:57.066360",51.29,51.347266681873876,50.366000000000014,2.2848093952965036,581264.208,-1,4987,8948,43716,5641
"-1 day, 23:59:57.050181",51.244,51.295636458907772,50.922000000000004,2.2323759393311211,581264.208,-1,4987,8948,43716,5641
"-1 day, 23:59:57.034601",51.413,51.354322342676824,52.595999999999975,2.2295702330490599,581264.208,-1,4987,8948,43716,5641
"-1 day, 23:59:57.018757",51.323,51.33866149645462,50.693000000000026,2.3051781252504857,581264.208,-1,4987,8948,43716,5641
"-1 day, 23:59:57.002491",51.414,51.376332395436037,52.05100000000001,2.3896215508400838,581264.208,-1,4987,8948,43716,5641
"-1 day, 23:59:56.987088",51.232,51.304172132274076,49.957999999999984,2.3479783982132747,581264.208,-1,4987,8948,43716,5641
"-1 day, 23:59:56.970807",51.414,51.35908950411693,52.68800000000002,2.2580092998111869,581264.208,-1,4987,8948,43716,5641
"-1 day, 23:59:56.954940",51.362,51.360544822875639,50.998000000000005,2.3249115545911163,581264.208,-1,4987,8948,43716,5641
"-1 day, 23:59:56.938337",51.328,51.344272707738988,51.09000000000001,2.3025361931007948,581264.208,-1,4987,8948,43716,5641
"-1 day, 23:59:56.921022",51.343,51.343636356681223,51.44800000000001,2.3533171234652781,568134.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.905329",51.382,51.362818595780233,51.65499999999996,2.2632196591716442,568134.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.889716",51.37,51.366409320221152,51.285999999999994,2.3150271672049674,568134.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.873753",51.364,51.365204660765798,51.321999999999996,2.3229813587512673,568134.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.857801",51.385,51.375102443327989,51.532000000000004,2.2990064700323676,568134.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.842351",51.394,51.38455132581295,51.457,2.2820059126926679,568134.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.826601",51.387,51.385775665284562,51.338000000000015,2.2895872598397857,568134.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.810835",51.258,51.32189260686458,50.35500000000002,2.265485128623641,568134.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.795022",51.338,51.329946394350735,51.89799999999999,2.2432873725975471,568134.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.778912",51.419,51.374475559477901,51.98599999999997,2.2818714112368705,568134.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.761509",51.342,51.35823808245874,50.80300000000001,2.3308695863398246,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.745575",51.384,51.371119220286303,51.67800000000001,2.3666768727381569,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.729945",51.396,51.383559778744427,51.480000000000004,2.2942397599661932,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.714059",51.38,51.381779896552992,51.268000000000015,2.2650507758531329,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.698621",51.364,51.372890043055207,51.25199999999996,2.2934937380079097,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.682656",51.341,51.356945318845867,51.18000000000003,2.2569341483292731,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.666931",51.357,51.356972661185416,51.46899999999999,2.2579510033738313,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.650782",51.345,51.350986373428697,51.260999999999996,2.2805231301418796,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.635060",51.377,51.363993386034423,51.60100000000003,2.3019347995251813,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.619344",51.32,51.341997259196063,50.920999999999985,2.3091551247554039,0.0,-1,4987,8948,43716,5641
"-1 day, 23:59:56.601885",51.416,51.379000224643775,52.08799999999997,2.303611634896237,564598.944,-1,4987,8948,43716,5641
"-1 day, 23:59:56.585705",51.359,51.369000227681667,50.960000000000036,2.311111748080378,564598.944,-1,4987,8948,43716,5641
"-1 day, 23:59:56.569807",51.377,51.373000131188491,51.50300000000001,2.2939267510143937,564598.944,-1,4987,8948,43716,5641
"-1 day, 23:59:56.553810",51.389,51.381000140950206,51.473000000000006,2.3034411222136812,564598.944,-1,4987,8948,43716,5641
"-1 day, 23:59:56.538298",51.368,51.37450011954104,51.221,2.2583019039785608,564598.944,-1,4987,8948,43716,5641
"-1 day, 23:59:56.522523",51.337,51.355750474369337,51.12000000000001,2.2812322450171973,564598.944,-1,4987,8948,43716,5641
