end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,rttvar,pmtu,snd_cwnd
0.10008597373962402,16,29137,0.10008597373962402,12572103292.649914,157286400,0,0,1114,9000,125272
0.2000899314880371,16,30321,0.10000395774841309,104853450.16424006,1310720,0.10008597373962402,0,99,9000,1002176
0.30001187324523926,16,29291,0.09992194175720215,839516111.524661,10485760,0.2000899314880371,0,49,9000,10254408
0.40011096000671387,16,29276,0.10009908676147461,1676060845.587763,20971520,0.30001187324523926,1176,31,9000,8518496
0.5000240802764893,16,29312,0.09991312026977539,5142490181.596599,64225280,0.40011096000671387,0,22,9000,10701808
0.6000258922576904,16,29351,0.10000181198120117,3250526701.0672374,40632320,0.5000240802764893,0,36,9000,10719704
0.7000570297241211,16,29413,0.10003113746643066,3249573765.059765,40632320,0.6000258922576904,0,43,9000,10728652
0.8000590801239014,16,29351,0.10000205039978027,2935952601.2343154,36700160,0.7000570297241211,0,24,9000,10737600
0.900062084197998,16,29301,0.10000300407409668,2935924602.6495137,36700160,0.8000590801239014,0,24,9000,10755496
1.0000929832458496,16,29306,0.10003089904785156,2935105880.2295737,36700160,0.900062084197998,0,39,9000,10764444
1.1000409126281738,16,29401,0.09994792938232422,2937542396.47033,36700160,1.0000929832458496,0,50,9000,10782340
1.2000610828399658,16,29351,0.10002017021179199,2830584265.1587667,35389440,1.1000409126281738,0,50,9000,10791288
1.300055980682373,16,29376,0.09999489784240723,3041025557.9164014,38010880,1.2000610828399658,0,52,9000,10800236
1.4001250267028809,16,29345,0.10006904602050781,2933986998.7351565,36700160,1.300055980682373,0,55,9000,10818132
1.500143051147461,16,29407,0.10001802444458008,2935483695.368171,36700160,1.4001250267028809,0,77,9000,10827080
1.6000609397888184,16,29361,0.09991788864135742,2938425581.1673975,36700160,1.500143051147461,0,50,9000,10836028
1.7000560760498047,16,29289,0.09999513626098633,2936155606.945757,36700160,1.6000609397888184,0,37,9000,10853924
