end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:58.600943",70.549,70.518289757455079,71.41000000000004,3.3478357101071556,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.585521",70.563,70.540645291941118,70.66099999999997,3.396035169517587,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.569878",70.482,70.511323344406023,69.91499999999998,3.4219331601177028,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.553723",70.551,70.531161986463488,71.03400000000002,3.4536282442073931,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.536065",70.573,70.552081341286382,70.72699999999993,3.3793847930560137,845671.968,-1,8288,8948,36641,5381
"-1 day, 23:59:58.520114",70.353,70.452548713262757,68.813,3.3673455351967179,845671.968,-1,8288,8948,36641,5381
"-1 day, 23:59:58.504348",70.579,70.515777640514827,72.16099999999999,3.3958993990049553,845671.968,-1,8288,8948,36641,5381
"-1 day, 23:59:58.488440",70.546,70.530888999825436,70.3150000000001,3.3941705841894092,845671.968,-1,8288,8948,36641,5381
"-1 day, 23:59:58.472919",70.539,70.534944512154922,70.48999999999997,3.4350818640203986,845671.968,-1,8288,8948,36641,5381
"-1 day, 23:59:58.457229",70.55,70.542472295407947,70.62699999999997,3.5051442678515854,845671.968,-1,8288,8948,36641,5381
"-1 day, 23:59:58.441533",70.56,70.55123620183852,70.63000000000004,3.3532487450177428,845671.968,-1,8288,8948,36641,5381
"-1 day, 23:59:58.426083",70.581,70.566118285048333,70.72800000000001,3.3836712960927473,845671.968,-1,8288,8948,36641,5381
"-1 day, 23:59:58.410601",70.556,70.561059164158763,70.38099999999996,3.3817134679567635,845671.968,-1,8288,8948,36641,5381
"-1 day, 23:59:58.394844",70.591,70.576029764985833,70.83599999999997,3.3669800862537271,845671.968,-1,8288,8948,36641,5381
"-1 day, 23:59:58.377791",70.548,70.562015043611225,70.24700000000006,3.3527147451819985,834489.648,-1,8288,8948,36641,5381
"-1 day, 23:59:58.362158",70.602,70.582007850499537,70.98000000000002,3.3442005556113452,834489.648,-1,8288,8948,36641,5381
"-1 day, 23:59:58.346616",70.552,70.567004111434215,70.20200000000003,3.3544722193253058,834489.648,-1,8288,8948,36641,5381
"-1 day, 23:59:58.331090",70.539,70.553002217186986,70.44799999999996,3.3305075149747077,834489.648,-1,8288,8948,36641,5381
"-1 day, 23:59:58.315692",70.583,70.568001295260416,70.89099999999998,3.3509544407355265,834489.648,-1,8288,8948,36641,5381
"-1 day, 23:59:58.299784",70.591,70.579500756548498,70.64699999999996,3.3415931409593918,834489.648,-1,8288,8948,36641,5381
"-1 day, 23:59:58.284369",70.544,70.561750638713946,70.21500000000002,3.3728037252726861,834489.648,-1,8288,8948,36641,5381
"-1 day, 23:59:58.268270",70.548,70.554875357331454,70.57600000000004,3.3559430315658405,834489.648,-1,8288,8948,36641,5381
"-1 day, 23:59:58.252857",70.609,70.581938281350702,71.03599999999994,3.3354367505745546,834489.648,-1,8288,8948,36641,5381
"-1 day, 23:59:58.236870",70.517,70.549470012351094,69.873,3.3454343929233374,834489.648,-1,8288,8948,36641,5381
"-1 day, 23:59:58.219806",70.572,70.560735111042533,70.95700000000005,3.3647990512304693,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.203838",70.55,70.555367578183493,70.39599999999996,3.3532629724175957,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.188015",70.545,70.550183811286331,70.51000000000003,3.3363070105701667,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.172553",70.565,70.557591951268222,70.70499999999997,3.3865766605960181,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.157230",70.559,70.558295975552952,70.517,3.357547004302003,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.141670",70.57,70.564148015965898,70.64699999999996,3.3738910652843281,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.125988",70.49,70.52707513519367,69.93,3.3602461546824962,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.109743",70.583,70.555038210287236,71.23400000000002,3.348282688066615,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.094182",70.562,70.558519116611109,70.41499999999999,3.369962794214532,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.078478",70.536,70.547259661773126,70.35400000000003,3.376501614592601,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:58.061337",70.558,70.552629854091379,70.71200000000005,3.3979530608343684,825183.072,-1,8288,8948,36641,5381
"-1 day, 23:59:58.045593",70.577,70.564815047714262,70.70999999999994,3.3467948324553922,825183.072,-1,8288,8948,36641,5381
"-1 day, 23:59:58.029815",70.551,70.55790756369916,70.36900000000003,3.3697787017833067,825183.072,-1,8288,8948,36641,5381
"-1 day, 23:59:58.014216",70.558,70.557953781796954,70.60700000000004,3.3739994275405385,825183.072,-1,8288,8948,36641,5381
"-1 day, 23:59:57.998364",70.555,70.556476892646515,70.534,3.353513597241585,825183.072,-1,8288,8948,36641,5381
"-1 day, 23:59:57.982488",70.382,70.469244698937842,69.17099999999999,3.3260290373813644,825183.072,-1,8288,8948,36641,5381
"-1 day, 23:59:57.966408",70.576,70.522624720960067,71.93399999999991,3.3468236145804742,825183.072,-1,8288,8948,36641,5381
"-1 day, 23:59:57.951006",70.574,70.548312904174239,70.56000000000003,3.3956454361604269,825183.072,-1,8288,8948,36641,5381
"-1 day, 23:59:57.935601",70.574,70.561156574434335,70.574,3.444343445913002,825183.072,-1,8288,8948,36641,5381
"-1 day, 23:59:57.919636",70.358,70.459586636745584,68.84600000000005,3.4586021797081159,825183.072,-1,8288,8948,36641,5381
"-1 day, 23:59:57.901742",70.565,70.512295515374177,72.01399999999995,3.3130425884351964,829223.136,-1,8288,8948,36641,5381
"-1 day, 23:59:57.885537",70.56,70.53614828671715,70.52500000000003,3.3755394947312296,829223.136,-1,8288,8948,36641,5381
"-1 day, 23:59:57.869417",70.555,70.545574215296043,70.52000000000004,3.4382176947070269,829223.136,-1,8288,8948,36641,5381
"-1 day, 23:59:57.853861",70.547,70.546287098072114,70.49099999999993,3.5070010558952944,829223.136,-1,8288,8948,36641,5381
"-1 day, 23:59:57.838171",70.551,70.548643545781928,70.57900000000004,3.3532351973131234,829223.136,-1,8288,8948,36641,5381
"-1 day, 23:59:57.821945",70.542,70.545321785818587,70.479,3.3598662885934045,829223.136,-1,8288,8948,36641,5381
"-1 day, 23:59:57.805877",70.549,70.547160896588039,70.59800000000004,3.3663887877355672,829223.136,-1,8288,8948,36641,5381
"-1 day, 23:59:57.790224",70.553,70.55008045543822,70.58099999999993,3.373523903882099,829223.136,-1,8288,8948,36641,5381
"-1 day, 23:59:57.774584",70.554,70.552040230868045,70.56100000000004,3.3740829993868027,829223.136,-1,8288,8948,36641,5381
"-1 day, 23:59:57.758609",70.599,70.575520566724592,70.91400000000002,3.383262260730783,829223.136,-1,8288,8948,36641,5381
"-1 day, 23:59:57.741165",70.553,70.564260386672387,70.23099999999995,3.3756128234780869,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.725525",70.545,70.55463026926023,70.48900000000003,3.3578458810251033,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.710486",70.589,70.571815377228219,70.89699999999998,3.3491181946821493,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.694831",70.592,70.581907772917461,70.613,3.3432658255520211,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.679183",70.566,70.573953938934437,70.38400000000003,3.3713832320629837,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.663502",70.558,70.565977021468299,70.50200000000004,3.3526466187407444,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.647707",70.587,70.576488601757475,70.78999999999998,3.3251416931667084,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.632320",70.585,70.580744316261487,70.57099999999993,3.339378335477468,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.616167",70.579,70.579872158772346,70.53699999999999,3.3568671528203233,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.600441",70.258,70.4189574479893,68.01100000000001,3.3060059628158105,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.583103",70.57,70.494483531368488,72.75399999999998,3.2866267700788403,832758.192,-1,8288,8948,36641,5381
"-1 day, 23:59:57.567558",70.578,70.53624327254785,70.63400000000007,3.3841234947055177,832758.192,-1,8288,8948,36641,5381
"-1 day, 23:59:57.551723",70.557,70.546621669507303,70.41,3.4812554911031492,832758.192,-1,8288,8948,36641,5381
"-1 day, 23:59:57.536206",70.558,70.552310812576991,70.56500000000004,3.5789898539094649,832758.192,-1,8288,8948,36641,5381
"-1 day, 23:59:57.520670",70.566,70.559155414689968,70.62199999999997,3.3443323984946156,832758.192,-1,8288,8948,36641,5381
"-1 day, 23:59:57.504836",70.572,70.565577754116688,70.614,3.3494480872759036,832758.192,-1,8288,8948,36641,5381
"-1 day, 23:59:57.488997",70.575,70.570288898594399,70.596,3.3647406284639252,832758.192,-1,8288,8948,36641,5381
"-1 day, 23:59:57.473326",70.43,70.500148476380772,69.41500000000003,3.3402349944032466,832758.192,-1,8288,8948,36641,5381
"-1 day, 23:59:57.457757",70.514,70.507074288901379,71.10199999999992,3.3236106457627641,832758.192,-1,8288,8948,36641,5381
"-1 day, 23:59:57.441899",70.416,70.461538865294372,69.73,3.338782433479063,832758.192,-1,8288,8948,36641,5381
"-1 day, 23:59:57.424658",70.547,70.504270943614173,71.464,3.3933848776792566,827203.104,-1,8288,8948,36641,5381
"-1 day, 23:59:57.408942",70.552,70.528135926938717,70.58700000000007,3.4984118715327921,827203.104,-1,8288,8948,36641,5381
"-1 day, 23:59:57.392776",70.583,70.555568549358156,70.79999999999994,3.4628225636492331,827203.104,-1,8288,8948,36641,5381
"-1 day, 23:59:57.377125",70.587,70.571284468798424,70.61500000000004,3.4814277083344169,827203.104,-1,8288,8948,36641,5381
"-1 day, 23:59:57.361573",70.585,70.578142269388593,70.57099999999993,3.3754441351632116,827203.104,-1,8288,8948,36641,5381
"-1 day, 23:59:57.346290",70.565,70.571571173065095,70.42500000000003,3.3540727296556949,827203.104,-1,8288,8948,36641,5381
"-1 day, 23:59:57.330882",70.541,70.556285778537656,70.37299999999999,3.3233646267910717,827203.104,-1,8288,8948,36641,5381
"-1 day, 23:59:57.315080",70.521,70.538643147247953,70.38100000000003,3.3186913898048651,827203.104,-1,8288,8948,36641,5381
"-1 day, 23:59:57.299324",70.51,70.524321744690099,70.43300000000004,3.3290469146264527,827203.104,-1,8288,8948,36641,5381
"-1 day, 23:59:57.283146",70.527,70.52566087406943,70.64599999999997,3.3590908404395265,827203.104,-1,8288,8948,36641,5381
"-1 day, 23:59:57.265221",70.564,70.544830740065422,70.82299999999994,3.3952044504197381,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.249535",70.608,70.576416185976115,70.91600000000008,3.4232194478004092,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.233468",70.569,70.572708100063721,70.29599999999999,3.4182804764803283,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.217770",70.579,70.575854057206868,70.64899999999993,3.3779288262877314,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.201955",70.573,70.574427030865138,70.53099999999999,3.3369126142447314,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.185709",70.566,70.570213530590166,70.51700000000007,3.3179498172303408,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.169869",70.523,70.546607226421145,70.22199999999995,3.3371650215234152,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.154497",70.556,70.551303631625601,70.787,3.3323548594917938,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.139362",70.558,70.554651825244349,70.57200000000007,3.351532390274087,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.123989",70.561,70.557825920770341,70.58200000000001,3.3715505495818063,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:57.107335",70.626,70.591913916204362,71.08099999999999,3.3979452815692177,833263.2,-1,8288,8948,36641,5381
"-1 day, 23:59:57.091373",70.55,70.570957314114324,70.01799999999994,3.3697739101759301,833263.2,-1,8288,8948,36641,5381
"-1 day, 23:59:57.075457",70.562,70.56647867400865,70.646,3.3482028087103908,833263.2,-1,8288,8948,36641,5381
"-1 day, 23:59:57.059897",70.555,70.560739364960043,70.50600000000007,3.3295021252073416,833263.2,-1,8288,8948,36641,5381
"-1 day, 23:59:57.044474",70.554,70.557369692472207,70.54699999999997,3.3117367026041276,833263.2,-1,8288,8948,36641,5381
"-1 day, 23:59:57.028877",70.566,70.561684862049972,70.65,3.3663434887512085,833263.2,-1,8288,8948,36641,5381
"-1 day, 23:59:57.013246",70.58,70.570842499995678,70.67799999999997,3.3640341495988313,833263.2,-1,8288,8948,36641,5381
"-1 day, 23:59:56.997144",70.578,70.574421260398424,70.56400000000004,3.3693648496226274,833263.2,-1,8288,8948,36641,5381
"-1 day, 23:59:56.981726",70.606,70.590210834934354,70.80199999999994,3.365945724268824,833263.2,-1,8288,8948,36641,5381
"-1 day, 23:59:56.965898",70.569,70.579605509755865,70.31000000000006,3.3495108034030228,833263.2,-1,8288,8948,36641,5381
"-1 day, 23:59:56.949055",70.562,70.57080281888959,70.51299999999996,3.3295928559728436,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:56.933709",70.581,70.575901431289225,70.71400000000004,3.3261104970588433,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:56.917808",70.542,70.558950953884207,70.26899999999999,3.3199946033481682,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:56.902495",70.568,70.563475494279359,70.74999999999997,3.3464991204378363,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:56.886811",70.544,70.553737825417642,70.37599999999999,3.3496417609709872,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:56.871056",70.56,70.556868920652036,70.67200000000004,3.3477486514029726,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:56.855642",70.562,70.559434465731073,70.57599999999996,3.3716859607421013,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:56.839903",70.54,70.549717310429756,70.38600000000007,3.3575864003142457,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:56.823798",70.55,70.549858655239348,70.61999999999993,3.3666767455080304,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:56.807463",70.557,70.553429338059857,70.60600000000004,3.3594835249527946,0.0,-1,8288,8948,36641,5381
"-1 day, 23:59:56.790147",70.569,70.561214718854828,70.653,3.3688047143868012,825110.928,-1,8288,8948,36641,5381
"-1 day, 23:59:56.774182",70.548,70.554607395224608,70.401,3.3784916774787255,825110.928,-1,8288,8948,36641,5381
"-1 day, 23:59:56.757997",70.583,70.568803862631256,70.82799999999997,3.3678421711524558,825110.928,-1,8288,8948,36641,5381
"-1 day, 23:59:56.742242",70.571,70.569901932363194,70.487,3.3634332827664046,825110.928,-1,8288,8948,36641,5381
"-1 day, 23:59:56.726620",70.57,70.56995096623308,70.56299999999996,3.3565010211461126,825110.928,-1,8288,8948,36641,5381
"-1 day, 23:59:56.711069",70.527,70.54847586214305,70.22600000000006,3.3525819527745644,825110.928,-1,8288,8948,36641,5381
"-1 day, 23:59:56.695096",70.527,70.537738026237207,70.527,3.3261797617189632,825110.928,-1,8288,8948,36641,5381
"-1 day, 23:59:56.679535",70.553,70.545369061983294,70.73499999999997,3.3461577002371605,825110.928,-1,8288,8948,36641,5381
"-1 day, 23:59:56.664299",70.568,70.556684636716668,70.673,3.3716979876541568,825110.928,-1,8288,8948,36641,5381
"-1 day, 23:59:56.648547",70.547,70.551842337208257,70.39999999999999,3.3990709852502046,825110.928,-1,8288,8948,36641,5381
"-1 day, 23:59:56.630573",70.543,70.547421184197361,70.51500000000007,3.3816592441619733,825255.216,-1,8288,8948,36641,5381
"-1 day, 23:59:56.615258",70.552,70.549710596362118,70.61500000000001,3.35934728315355,825255.216,-1,8288,8948,36641,5381
"-1 day, 23:59:56.599733",70.577,70.563355450854644,70.75199999999994,3.3626737967877465,825255.216,-1,8288,8948,36641,5381
"-1 day, 23:59:56.583960",70.558,70.560677731405846,70.42500000000007,3.3795476236203674,825255.216,-1,8288,8948,36641,5381
"-1 day, 23:59:56.567898",70.555,70.557838872206531,70.534,3.3716045234890455,825255.216,-1,8288,8948,36641,5381
"-1 day, 23:59:56.552663",70.53,70.543919594796122,70.35499999999996,3.3528417367710199,825255.216,-1,8288,8948,36641,5381
"-1 day, 23:59:56.536613",70.539,70.54145980264741,70.602,3.3410104091481228,825255.216,-1,8288,8948,36641,5381
