end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,rttvar,pmtu,snd_cwnd
0.10007500648498535,16,69354,0.10007500648498535,12573481073.80624,157286400,0,0,26030,9000,89480
0.2001190185546875,16,69371,0.10004401206970215,0,0,0.10007500648498535,0,14672,9000,89480
0.3001251220703125,16,72256,0.100006103515625,0,0,0.2001190185546875,0,2557,9000,232648
0.40012598037719727,16,72070,0.10000085830688477,0,0,0.3001251220703125,0,240,9000,572672
0.5000829696655273,16,70238,0.09995698928833008,104902719.4061777,1310720,0.40012598037719727,0,344,9000,1395888
0.6000590324401855,16,69754,0.0999760627746582,209765412.01936424,2621440,0.5000829696655273,0,130,9000,4196612
0.7000751495361328,16,69704,0.10001611709594727,524203513.61675143,6553600,0.6000590324401855,0,78,9000,9789112
0.8000750541687012,16,69641,0.09999990463256836,1782580900.0016212,22282240,0.7000751495361328,0,31,9000,29734204
0.9000749588012695,16,70080,0.09999990463256836,3879734900.0035286,48496640,0.8000750541687012,0,40,9000,72935148
1.0001060962677002,16,70052,0.10003113746643066,5031598087.834475,62914560,0.9000749588012695,0,19,9000,81408904
1.1000571250915527,16,70226,0.09995102882385254,4511085931.837844,56360960,1.0001060962677002,0,26,9000,81408904
1.2000601291656494,16,70307,0.10000300407409668,4299032453.879645,53739520,1.1000571250915527,0,59,9000,81408904
1.3000311851501465,16,70306,0.09997105598449707,4090630392.6950293,51118080,1.2000601291656494,0,47,9000,81408904
1.4000380039215088,16,70277,0.1000068187713623,4089167569.0128474,51118080,1.3000311851501465,0,30,9000,81408904
1.5000560283660889,16,70271,0.10001802444458008,4088709432.8342385,51118080,1.4000380039215088,0,53,9000,81408904
1.6000549793243408,16,70288,0.09999895095825195,4089489300.4500437,51118080,1.5000560283660889,0,34,9000,81408904
1.7000689506530762,16,70248,0.10001397132873535,4088875129.8140354,51118080,1.6000549793243408,0,27,9000,81408904
1.8000609874725342,16,70369,0.09999203681945801,3984906125.269184,49807360,1.7000689506530762,0,78,9000,81408904
1.9000201225280762,16,70316,0.09995913505554199,4091118233.193706,51118080,1.8000609874725342,0,83,9000,81408904
2.000080108642578,16,70319,0.10005998611450195,3982200032.9285507,49807360,1.9000201225280762,0,65,9000,81408904
2.100054979324341,16,70295,0.0999748706817627,4090474308.3063493,51118080,2.000080108642578,0,29,9000,81408904
2.2000551223754883,16,70290,0.10000014305114746,4089440550.0083685,51118080,2.100054979324341,0,30,9000,81408904
2.3000311851501465,16,70285,0.0999760627746582,3985542828.3679204,49807360,2.2000551223754883,0,47,9000,81408904
2.4000160694122314,16,70271,0.09998488426208496,4090064643.4520597,51118080,2.3000311851501465,0,64,9000,81408904
2.5000100135803223,16,70345,0.09999394416809082,4089694064.998176,51118080,2.4000160694122314,0,140,9000,81408904
2.600054979324341,16,70281,0.10004496574401855,3982797905.289131,49807360,2.5000100135803223,0,41,9000,81408904
2.7000739574432373,16,70301,0.10001897811889648,4088670447.2612333,51118080,2.600054979324341,0,38,9000,81408904
2.8000550270080566,16,70314,0.09998106956481934,4090220696.5777116,51118080,2.7000739574432373,0,52,9000,81408904
2.900076150894165,16,70278,0.1000211238861084,3983747277.762199,49807360,2.8000550270080566,0,40,9000,81408904
3.0000500679016113,16,70285,0.09997391700744629,4090513328.2868257,51118080,2.900076150894165,0,26,9000,81408904
3.1000771522521973,16,70352,0.10002708435058594,3983509892.215167,49807360,3.0000500679016113,0,75,9000,81408904
3.200076103210449,16,70294,0.09999895095825195,4089489300.4500437,51118080,3.1000771522521973,0,53,9000,81408904
3.300075054168701,16,70295,0.09999895095825195,3984630600.438504,49807360,3.200076103210449,0,52,9000,81408904
3.4000749588012695,16,70326,0.09999990463256836,4089450300.0037193,51118080,3.300075054168701,0,55,9000,81408904
3.5000240802764893,16,70329,0.09994912147521973,4091528109.142902,51118080,3.4000749588012695,0,48,9000,81408904
3.6000750064849854,16,70314,0.1000509262084961,3982560632.868622,49807360,3.5000240802764893,0,206,9000,81408904
3.7000739574432373,16,70277,0.09999895095825195,4089489300.4500437,51118080,3.6000750064849854,0,27,9000,81408904
3.800055980682373,16,70335,0.09998202323913574,4090181682.1799192,51118080,3.7000739574432373,0,27,9000,81408904
3.9000561237335205,16,70267,0.10000014305114746,4089440550.0083685,51118080,3.800055980682373,0,36,9000,81408904
4.000056028366089,16,70303,0.09999990463256836,3984592600.003624,49807360,3.9000561237335205,0,42,9000,81408904
4.1000730991363525,16,70270,0.10001707077026367,4088748419.1507072,51118080,4.000056028366089,0,45,9000,81408904
4.200056076049805,16,70254,0.09998297691345215,4090142668.526394,51118080,4.1000730991363525,0,38,9000,81408904
4.300068140029907,16,70305,0.10001206398010254,3984108157.984557,49807360,4.200056076049805,0,53,9000,81408904
4.400055170059204,16,70278,0.09998703002929688,4089976868.801648,51118080,4.300068140029907,0,31,9000,81408904
4.500056028366089,16,70283,0.10000085830688477,3984554600.2935386,49807360,4.400055170059204,0,30,9000,81408904
4.600059986114502,16,70307,0.10000395774841309,4089284556.405362,51118080,4.500056028366089,0,64,9000,81408904
4.7000579833984375,16,70308,0.09999799728393555,3984668601.5981994,49807360,4.600059986114502,0,44,9000,81408904
4.8000571727752686,16,70392,0.09999918937683105,4089479550.268724,51118080,4.7000579833984375,0,114,9000,81408904
4.900055170059204,16,70284,0.09999799728393555,4089528301.6402574,51118080,4.8000571727752686,0,47,9000,81408904
5.000075101852417,16,70352,0.10001993179321289,3983794758.266756,49807360,4.900055170059204,0,37,9000,81408904
5.100021123886108,16,70330,0.0999460220336914,4091654992.153128,51118080,5.000075101852417,0,166,9000,81408904
5.200056076049805,16,70325,0.10003495216369629,3983196586.6087036,49807360,5.100021123886108,0,37,9000,81408904
5.3000571727752686,16,70317,0.10000109672546387,3984545100.479264,49807360,5.200056076049805,0,46,9000,81408904
5.400057077407837,16,70279,0.09999990463256836,4089450300.0037193,51118080,5.3000571727752686,0,20,9000,81408904
5.500065088272095,16,70328,0.10000801086425781,3984269625.56863,49807360,5.400057077407837,0,32,9000,81408904
