end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:58.561243",29.453,29.398390393137998,30.314000000000007,14.304328190312585,0.0,1367,873,8948,55614,5656
"-1 day, 23:59:58.545510",29.319,29.35869536651294,28.380999999999997,14.289536303624011,0.0,1367,874,8948,55614,5656
"-1 day, 23:59:58.529680",29.347,29.352847686766196,29.543000000000017,14.266524759145792,0.0,1367,874,8948,55614,5656
"-1 day, 23:59:58.514067",29.338,29.345423849423291,29.275,14.251979485603041,0.0,1367,875,8948,55614,5656
"-1 day, 23:59:58.497954",29.41,29.377712037975989,29.913999999999994,14.23046668131272,0.0,1367,875,8948,55614,5656
"-1 day, 23:59:58.482112",29.374,29.375856019522999,29.12199999999999,14.314555929220893,0.0,1367,876,8948,55614,5656
"-1 day, 23:59:58.466479",29.393,29.384428017557656,29.526000000000014,14.292538272151315,0.0,1367,876,8948,55614,5656
"-1 day, 23:59:58.450718",29.427,29.405714057839266,29.664999999999992,14.285041155353625,0.0,1367,877,8948,55614,5656
"-1 day, 23:59:58.430677",29.401,29.403357029523111,29.219,14.254334701155138,0.0,1367,877,8948,55614,5656
"-1 day, 23:59:58.413760",29.381,29.392178528350652,29.241000000000003,14.259744852052195,525713.328,1367,878,8948,55614,5656
"-1 day, 23:59:58.397960",29.398,29.395089265106474,29.516999999999996,14.235876397096165,525713.328,1367,879,8948,55614,5656
"-1 day, 23:59:58.382022",29.384,29.389544635911058,29.286000000000005,14.225608476036376,525713.328,1367,879,8948,55614,5656
"-1 day, 23:59:58.366230",29.348,29.368772364939826,29.09599999999999,14.238682381297576,525713.328,1367,880,8948,55614,5656
"-1 day, 23:59:58.350760",29.347,29.357886195361985,29.340000000000018,14.23793569504446,525713.328,1367,880,8948,55614,5656
"-1 day, 23:59:58.334522",29.4,29.378943145972652,29.77099999999998,14.24270716660496,525713.328,1367,881,8948,55614,5656
"-1 day, 23:59:58.318983",29.336,29.357471623128692,28.887999999999998,14.264209233324474,525713.328,1367,881,8948,55614,5656
"-1 day, 23:59:58.303314",29.41,29.38373588651411,29.92800000000001,14.283901570588608,525713.328,1367,882,8948,55614,5656
"-1 day, 23:59:58.287754",29.391,29.387367944577285,29.257999999999985,14.281807842056251,525713.328,1367,882,8948,55614,5656
