end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:59.998129",50.126,50.225999999999999,50.126,0.1,0.0,-1,16,8948,33511,5644
"-1 day, 23:59:59.982451",50.126,100.30199999999999,50.126,0.1,0.0,-1,16,8948,33511,5644
"-1 day, 23:59:59.966514",50.126,125.33999999999999,50.126,0.1,0.0,-1,16,8948,33511,5644
"-1 day, 23:59:59.950978",51.239,138.97463950324718,59.029999999999994,0.1,0.0,-1,22,8948,33511,5644
"-1 day, 23:59:59.933284",52.708,180.91079157502546,62.99100000000001,34.35,1733.992,-1,32,8948,33511,5644
"-1 day, 23:59:59.916850",52.708,88.382411680089263,52.708,0.1,1733.992,-1,32,8948,33511,5644
"-1 day, 23:59:59.900516",52.183,71.200322802308818,48.50800000000001,0.1,1733.992,-1,38,8948,33511,5644
"-1 day, 23:59:59.884929",52.061,63.076769412204087,51.207,0.1,1733.992,-1,54,8948,33511,5644
"-1 day, 23:59:59.869600",51.806,58.325810417841403,50.02099999999998,0.1,1733.992,-1,64,8948,33511,5644
"-1 day, 23:59:59.853935",51.257,55.995041001007536,47.414,1.7240252343153271,1733.992,-1,72,8948,33511,5644
"-1 day, 23:59:59.838384",51.412,53.314148579756775,52.49700000000001,1.7165669676418054,1733.992,-1,92,8948,33511,5644
"-1 day, 23:59:59.822704",51.869,52.517260815644782,55.068000000000005,2.0230685077847084,1733.992,-1,114,8948,33511,5644
"-1 day, 23:59:59.807199",51.611,52.012724913052089,49.80499999999998,2.4053618875863036,1733.992,-1,131,8948,33511,5644
"-1 day, 23:59:59.791608",51.033,51.496305008706784,46.98700000000003,2.5087716249568173,1733.992,-1,166,8948,33511,5644
"-1 day, 23:59:59.774025",50.386,50.934475905426638,45.85700000000001,2.0555639666030592,0.0,-1,224,8948,33511,5644
"-1 day, 23:59:59.758345",50.215,50.57709169866169,49.01800000000001,1.8464775897391634,0.0,-1,258,8948,33511,5644
"-1 day, 23:59:59.742158",50.539,50.559702481812607,52.80699999999999,2.4515146546816169,0.0,-1,319,8948,33511,5644
"-1 day, 23:59:59.726255",50.627,50.59229444851173,51.24300000000001,3.2634080950940239,0.0,-1,432,8948,33511,5644
"-1 day, 23:59:59.710050",50.174,50.382281338857005,47.00299999999998,3.7046492634187853,0.0,-1,512,8948,33511,5644
"-1 day, 23:59:59.694682",50.074,50.227864977561822,49.37399999999999,3.5879250322435641,0.0,-1,612,8948,33511,5644
"-1 day, 23:59:59.679058",50.21,50.218886736041092,51.16200000000002,3.3974669218127254,0.0,-1,826,8948,33511,5644
"-1 day, 23:59:59.663351",50.175,50.196944351969584,49.92999999999997,3.5781737050240183,0.0,-1,1008,8948,33511,5644
