end,socket,rtt,seconds,bits_per_second,bytes,start,retransmits,rttvar,pmtu,snd_cwnd
0.1001431941986084,16,50087,0.1001431941986084,12564919763.838383,157286400,0,0,10609,9000,89480
0.20014119148254395,16,50126,0.09999799728393555,0,0,0.1001431941986084,0,2576,9000,143168
0.3001101016998291,16,51806,0.09996891021728516,0,0,0.20014119148254395,0,137,9000,572672
0.4000720977783203,16,50263,0.09996199607849121,209794930.30064088,2621440,0.3001101016998291,0,193,9000,2290688
0.5000631809234619,16,50118,0.0999910831451416,629201705.0028017,7864320,0.4000720977783203,0,71,9000,9162752
0.6000561714172363,16,50230,0.09999299049377441,2411893861.850401,30146560,0.5000631809234619,0,83,9000,36651008
0.7000730037689209,16,50601,0.10001683235168457,4088758165.845993,51118080,0.6000561714172363,0,20,9000,48354992
0.8000600337982178,16,50646,0.09998703002929688,3880234465.2733583,48496640,0.7000730037689209,0,41,9000,48354992
0.9000911712646484,16,50871,0.10003113746643066,3668873605.712638,45875200,0.8000600337982178,0,46,9000,48354992
1.0000691413879395,16,50950,0.09997797012329102,3251301857.790708,40632320,0.9000911712646484,0,30,9000,48354992
1.100074052810669,16,50922,0.10000491142272949,3145573507.587775,39321600,1.0000691413879395,0,43,9000,48354992
1.2000560760498047,16,51006,0.09998202323913574,2936540694.8984036,36700160,1.100074052810669,0,82,9000,48354992
1.30007004737854,16,50949,0.10001397132873535,2935602657.3023844,36700160,1.2000560760498047,0,59,9000,48354992
1.400068998336792,16,50968,0.09999895095825195,2936043600.323108,36700160,1.30007004737854,0,55,9000,48354992
1.5000560283660889,16,50986,0.09998703002929688,2936393649.396055,36700160,1.400068998336792,0,49,9000,48354992
1.6000561714172363,16,50989,0.10000014305114746,2936008600.006008,36700160,1.5000560283660889,0,70,9000,48354992
1.7000930309295654,16,51140,0.1000368595123291,3039749962.987619,38010880,1.6000561714172363,0,55,9000,48354992
1.8000411987304688,16,51157,0.09994816780090332,2832623411.006052,35389440,1.7000930309295654,0,42,9000,48354992
1.9000740051269531,16,51161,0.10003280639648438,2725403493.324181,34078720,1.8000411987304688,0,40,9000,48354992
2.000073194503784,16,51174,0.09999918937683105,2726319700.179149,34078720,1.9000740051269531,0,41,9000,48354992
2.1000900268554688,16,51234,0.10001683235168457,2620998824.260252,32768000,2.000073194503784,0,46,9000,48354992
2.2000880241394043,16,51174,0.09999799728393555,2726352201.093505,34078720,2.1000900268554688,0,36,9000,48354992
2.3000760078430176,16,51192,0.09998798370361328,2726625239.3701177,34078720,2.2000880241394043,0,40,9000,48354992
2.400074005126953,16,51196,0.09999799728393555,2621492501.051447,32768000,2.3000760078430176,0,69,9000,48354992
