end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:57.974270",69.781,69.764530595015401,70.08200000000005,2.0180669646311786,897904.224,2851,3598,8948,42121,5382
"-1 day, 23:59:57.959746",70.221,69.992839376046163,73.30099999999999,2.0764117552025345,897904.224,2851,3601,8948,42121,5382
"-1 day, 23:59:57.945980",69.752,69.872438882357031,66.46899999999994,1.9935512923080481,897904.224,2851,3603,8948,42121,5382
"-1 day, 23:59:57.931544",70.242,70.057267440908277,73.67200000000007,1.95174736419504,897904.224,2851,3605,8948,42121,5382
"-1 day, 23:59:57.917286",69.873,69.965146365102427,67.29,1.8112686086551337,897904.224,2851,3608,8948,42121,5382
"-1 day, 23:59:57.903093",70.284,70.12461209517366,73.16100000000002,1.6151727127249962,897904.224,2851,3610,8948,42121,5382
"-1 day, 23:59:57.889038",69.752,69.938364485961998,66.02799999999992,1.79349472913791,897904.224,2851,3613,8948,42121,5382
"-1 day, 23:59:57.873665",69.801,69.86968925750628,70.14400000000005,1.4619499871726549,0.0,2851,3616,8948,42121,5382
"-1 day, 23:59:57.859558",69.844,69.856847501471762,70.14499999999994,1.654631669297757,0.0,2851,3618,8948,42121,5382
"-1 day, 23:59:57.845147",69.891,69.873924088910869,70.22000000000008,1.5875006604175474,0.0,2851,3621,8948,42121,5382
"-1 day, 23:59:57.830701",69.895,69.884462354025288,69.92299999999993,1.9677225110508887,0.0,2851,3624,8948,42121,5382
"-1 day, 23:59:57.816667",69.76,69.822236888020925,68.81500000000007,1.8868435103315135,0.0,2851,3626,8948,42121,5382
"-1 day, 23:59:57.802708",69.781,69.801618966884377,69.92800000000001,1.8182346703553358,0.0,2851,3629,8948,42121,5382
"-1 day, 23:59:57.788504",69.73,69.765811475830787,69.37299999999999,1.799259896259743,0.0,2851,3631,8948,42121,5382
"-1 day, 23:59:57.774239",69.756,69.760905794391959,69.93799999999997,1.8508992002334566,0.0,2851,3634,8948,42121,5382
"-1 day, 23:59:57.759957",69.849,69.804955869431865,70.50000000000003,1.9670261404557463,0.0,2851,3637,8948,42121,5382
"-1 day, 23:59:57.745658",69.792,69.798477921466656,69.39299999999999,1.9742704879577555,0.0,2851,3639,8948,42121,5382
"-1 day, 23:59:57.730062",69.686,69.742243537132808,68.94400000000005,1.9653584129878976,937583.424,2851,3642,8948,42121,5382
"-1 day, 23:59:57.715658",69.679,69.710623190292509,69.62999999999997,1.8988980960258834,937583.424,2851,3644,8948,42121,5382
"-1 day, 23:59:57.701639",69.76,69.735312515875862,70.32700000000003,1.8811026497195527,937583.424,2851,3647,8948,42121,5382
"-1 day, 23:59:57.687211",69.78,69.757657014602245,69.91999999999997,1.9860304937618565,937583.424,2851,3650,8948,42121,5382
"-1 day, 23:59:57.673079",69.909,69.833336771266488,70.81200000000004,2.0748686226646726,937583.424,2851,3653,8948,42121,5382
"-1 day, 23:59:57.658961",69.699,69.766174544011946,68.22899999999994,2.0296816510028695,937583.424,2851,3656,8948,42121,5382
"-1 day, 23:59:57.645148",69.681,69.723589770301572,69.55499999999999,1.90969013576005,937583.424,2851,3658,8948,42121,5382
"-1 day, 23:59:57.631256",69.747,69.735295195100562,70.20900000000002,1.8768124558764063,937583.424,2851,3661,8948,42121,5382
"-1 day, 23:59:57.616900",69.834,69.784651217882555,70.44300000000003,1.8963587889628997,937583.424,2851,3664,8948,42121,5382
"-1 day, 23:59:57.602444",69.897,69.840830283534288,70.33800000000002,2.0714518218479672,937583.424,2851,3668,8948,42121,5382
"-1 day, 23:59:57.586789",69.672,69.756425057885181,68.09699999999994,2.0202794392838328,0.0,2851,3670,8948,42121,5382
"-1 day, 23:59:57.572122",69.859,69.807716164816057,71.16799999999998,1.9161394575664863,0.0,2851,3673,8948,42121,5382
"-1 day, 23:59:57.557742",69.716,69.761861223558114,68.71499999999999,1.8639383999964103,0.0,2851,3676,8948,42121,5382
"-1 day, 23:59:57.543295",69.829,69.795432379474519,70.61999999999999,1.8838540536763222,0.0,2851,3680,8948,42121,5382
"-1 day, 23:59:57.529271",69.895,69.845219889929737,70.35700000000001,2.0154872401940653,0.0,2851,3684,8948,42121,5382
"-1 day, 23:59:57.515036",69.69,69.767618506194211,68.25500000000001,1.9023187536983799,0.0,2851,3686,8948,42121,5382
"-1 day, 23:59:57.500833",69.826,69.796810581993086,70.77799999999996,1.9403150469837522,0.0,2851,3689,8948,42121,5382
"-1 day, 23:59:57.486998",69.757,69.77690585728493,69.27400000000009,1.8667639021158773,0.0,2851,3692,8948,42121,5382
"-1 day, 23:59:57.473090",69.753,69.764953179034748,69.72499999999997,1.8781721740484492,0.0,2851,3696,8948,42121,5382
"-1 day, 23:59:57.458574",69.775,69.769976634351451,69.92900000000004,1.9855140588179223,0.0,2851,3699,8948,42121,5382
"-1 day, 23:59:57.443207",69.747,69.758488493458827,69.55099999999996,1.9136045936953148,926401.104,2851,3702,8948,42121,5382
"-1 day, 23:59:57.428851",69.72,69.739244790752792,69.53099999999999,1.957181902441026,926401.104,2851,3705,8948,42121,5382
"-1 day, 23:59:57.414838",69.723,69.731122487133632,69.744,1.9518914246359649,926401.104,2851,3708,8948,42121,5382
"-1 day, 23:59:57.400840",69.775,69.753061938725622,70.13900000000005,1.9592952731745479,926401.104,2851,3712,8948,42121,5382
"-1 day, 23:59:57.386481",69.685,69.719032636777001,69.05499999999998,1.9873330916674627,926401.104,2851,3715,8948,42121,5382
"-1 day, 23:59:57.372317",69.754,69.736516745295916,70.23700000000002,1.995400832178251,926401.104,2851,3718,8948,42121,5382
"-1 day, 23:59:57.358215",69.762,69.749258598076679,69.81799999999997,1.9939696088705854,926401.104,2851,3721,8948,42121,5382
"-1 day, 23:59:57.343769",69.772,69.760629480543258,69.84200000000004,1.9862284862577515,926401.104,2851,3724,8948,42121,5382
"-1 day, 23:59:57.329304",69.777,69.768814835295402,69.81199999999997,2.0236945525347814,926401.104,2851,3728,8948,42121,5382
"-1 day, 23:59:57.314927",69.673,69.720910634460395,68.94500000000001,1.9536552596114383,926401.104,2851,3732,8948,42121,5382
"-1 day, 23:59:57.299310",69.745,69.732955546412882,70.24900000000002,1.9384299411536154,959010.192,2851,3735,8948,42121,5382
"-1 day, 23:59:57.285153",69.701,69.716978150462495,69.39299999999992,1.9491080003601253,959010.192,2851,3738,8948,42121,5382
"-1 day, 23:59:57.270996",69.802,69.759491679835989,70.5090000000001,1.987856195467826,959010.192,2851,3742,8948,42121,5382
"-1 day, 23:59:57.256611",69.747,69.753245881228366,69.36199999999995,2.0468558844118983,959010.192,2851,3746,8948,42121,5382
"-1 day, 23:59:57.241827",69.77,69.761623022566056,69.93099999999997,1.9916729238604882,959010.192,2851,3749,8948,42121,5382
"-1 day, 23:59:57.227696",69.684,69.722813631562786,69.08200000000001,1.9803132377353247,959010.192,2851,3752,8948,42121,5382
"-1 day, 23:59:57.213848",69.732,69.727406852228597,70.06800000000001,1.9203253873716473,959010.192,2851,3756,8948,42121,5382
"-1 day, 23:59:57.199966",69.839,69.783207919374533,70.588,1.9851962296783032,959010.192,2851,3760,8948,42121,5382
"-1 day, 23:59:57.185865",69.764,69.773604071442435,69.23899999999998,2.0026250539627366,959010.192,2851,3764,8948,42121,5382
"-1 day, 23:59:57.171659",69.687,69.730304680200518,69.14800000000001,2.0093714980643709,959010.192,2851,3767,8948,42121,5382
"-1 day, 23:59:57.155986",69.699,69.714652673374502,69.783,1.9288669516933981,0.0,2851,3770,8948,42121,5382
"-1 day, 23:59:57.141367",69.825,69.769830720712307,70.70700000000004,1.9118667393310025,0.0,2851,3774,8948,42121,5382
"-1 day, 23:59:57.127125",69.787,69.77841550516392,69.52100000000003,2.0124221859395459,0.0,2851,3778,8948,42121,5382
"-1 day, 23:59:57.112916",69.747,69.762708075835747,69.46699999999996,2.0347844191825892,0.0,2851,3782,8948,42121,5382
"-1 day, 23:59:57.098683",69.66,69.711357724119054,69.05099999999997,1.9589397537596829,0.0,2851,3785,8948,42121,5382
"-1 day, 23:59:57.085000",69.728,69.719678987521633,70.20399999999998,1.8850986284536415,0.0,2851,3788,8948,42121,5382
"-1 day, 23:59:57.070628",69.787,69.753341174344911,70.20000000000009,1.962228503308008,0.0,2851,3792,8948,42121,5382
"-1 day, 23:59:57.056828",69.754,69.753670576422408,69.523,2.0238879212904504,0.0,2851,3796,8948,42121,5382
"-1 day, 23:59:57.042425",69.757,69.755335278079372,69.778,2.0455422530582541,0.0,2851,3800,8948,42121,5382
"-1 day, 23:59:57.028045",69.745,69.750167670942062,69.661,1.9715954704457157,0.0,2851,3803,8948,42121,5382
"-1 day, 23:59:57.012489",69.765,69.757583915257271,69.90499999999997,1.942391741082524,962545.248,2851,3807,8948,42121,5382
"-1 day, 23:59:56.998207",69.723,69.74029238699363,69.42899999999999,1.9651910995777206,962545.248,2851,3811,8948,42121,5382
"-1 day, 23:59:56.984390",69.85,69.795150499218892,70.73899999999996,1.9758594085671248,962545.248,2851,3815,8948,42121,5382
"-1 day, 23:59:56.970519",69.74,69.767576329692645,68.97,1.9846836124142921,962545.248,2851,3820,8948,42121,5382
"-1 day, 23:59:56.956258",69.677,69.722291076685153,69.23600000000009,1.9460377840267242,962545.248,2851,3823,8948,42121,5382
"-1 day, 23:59:56.941823",69.75,69.736145832753635,70.26099999999995,1.9398489721350893,962545.248,2851,3826,8948,42121,5382
"-1 day, 23:59:56.927253",70.248,69.992167423587205,73.73400000000004,1.9754117581239139,962545.248,2851,3830,8948,42121,5382
"-1 day, 23:59:56.912679",70.106,70.049088042575264,69.11199999999992,2.1188104342461203,962545.248,2851,3836,8948,42121,5382
